,EPIC,RA,Dec,Data Availability,KepMag,HIP,TYC,UCAC,2MASS,Object type,Kepflag,stpropflag,pmra,e_pmra,pmdec,e_pmdec,plx,e_plx,Bmag,e_Bmag,Vmag,e_Vmag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,Teff,ep_teff,em_teff,logg,ep_logg,em_logg,[Fe/H],ep_[Fe/H],em_[Fe/H],Radius,ep_rad,em_rad,mass,ep_mass,em_mass,rho,ep_rho,em_rho,Distance,ep_d,em_d,E(B-V),ep_E(B-V),em_E(B-V),2MASS Flag,Nearest Neighbor,Nomad ID
461,225945064,18 24 25.676,-21 34 20.08,1,11.315999999999999,,6278-1906-1,343-145007,,STAR,gri,,0.1,3.4,-17.3,3.7,,,11.99,0.156,11.558,0.16699999999999998,11.513,0.3,11.251,0.2,11.155999999999999,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,225966075,17 31 43.069,-21 31 53.45,1,14.908,,,343-101632,17314307-2131534,STAR,JHK,rpm,2.1,4.1,2.8,4.7,,,,,,,,,,,,,12.554,0.021,11.789000000000001,0.022000000000000002,11.552999999999999,0.021,4625.0,142.0,142.0,2.427,0.252,0.252,0.151,0.2,0.56,11.587,3.265,1.883,1.358,0.612,0.382,0.000893,0.000789,0.00041900000000000005,3897.0,1080.0,495.0,1.043,0.18100000000000002,0.18100000000000002,AAA-222-111-000-0-0,11.4,
463,225990054,17 31 03.462,-21 29 07.04,1,9.612,85724.0,6247-210-1,343-101279,17310346-2129070,STAR,gri,plx,-9.69,1.41,-11.51,0.57,4.23,1.2,9.186,0.02,8.922,0.018000000000000002,9.764,0.04,9.561,0.09,8.779,0.03,8.17,0.021,8.085,0.049,8.032,0.027000000000000003,7434.0,462.0,385.0,3.952,0.18600000000000003,0.27899999999999997,0.045,0.1,0.1,2.194,1.173,0.423,1.8119999999999998,0.39799999999999996,0.19899999999999998,0.151,0.14300000000000002,0.10099999999999999,236.4,67.07,67.07,0.153,0.07200000000000001,0.06,AAA-111-111-000-0-0,6.0,
464,226007518,17 51 54.122,-21 27 06.74,1,13.491,,,343-121727,17515412-2127066,STAR,JHK,,-1.0,4.3,-1.6,2.7,,,,,,,,,,,,,10.808,0.024,10.014,0.031,9.689,0.027000000000000003,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,6.8,
465,226030870,18 09 04.812,-21 24 24.83,1,9.04,,6276-904-1,343-128969,18090481-2124249,STAR,BV,,3.6,2.7,-2.4,2.7,,,9.477,0.024,9.074,0.021,,,,,,,8.089,0.03,7.997000000000001,0.055,7.907,0.027000000000000003,,,,,,,,,,,,,,,,,,,,,,,,,AAA-111-111-000-0-0,6.1,
466,226097699,18 10 21.939,-21 16 35.16,1,10.035,,6276-2186-1,344-128130,18102193-2116351,STAR,gri,,2.9,2.2,-14.3,2.2,,,10.009,0.034,9.805,0.038,10.251,0.03,9.812000000000001,0.04,9.943,0.06,9.327,0.03,9.27,0.034,9.219,0.03,,,,,,,,,,,,,,,,,,,,,,,,,AAA-122-111-000-0-0,5.0,
467,226144734,17 53 00.979,-21 11 01.27,1,13.697000000000001,,,,17530097-2111012,STAR,J,,,,,,,,,,,,,,,,,,12.302,0.036000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AUU-266-200-c00-0-0,3.6,0688-0583921
468,226157467,18 04 43.662,-21 09 30.58,1,11.157,,,345-128028,18044366-2109305,STAR,gri,,-0.9,3.9,-7.3,6.1,,,13.02,0.040999999999999995,11.87,0.03,12.64,0.031,11.213,0.04,10.522,0.06,7.938,0.024,6.281000000000001,0.036000000000000004,4.815,0.018000000000000002,,,,,,,,,,,,,,,,,,,,,,,,,AAA-111-111-0d0-0-0,11.4,
469,226224032,17 36 27.602,-21 01 24.20,1,15.602,,,345-105310,17362758-2101243,STAR,JHK,rpm,-3.0,6.4,-8.3,8.0,,,,,,,,,,,,,12.931,0.026000000000000002,12.088,0.022000000000000002,11.815999999999999,0.024,4536.0,182.0,182.0,2.306,0.27,0.54,0.11599999999999999,0.24,0.78,12.794,8.1,2.279,1.192,0.49200000000000005,0.24600000000000002,0.000608,0.0006190000000000001,0.000495,4696.0,2868.0,815.2,1.237,0.31,0.258,AAA-222-111-000-0-0,9.6,
470,226235777,17 35 08.461,-20 59 56.22,1,13.835999999999999,,,346-104490,17350846-2059562,STAR,JHK,rpm,-7.7,2.9,-12.2,2.7,,,,,,,,,,,,,11.314,0.023,10.582,0.027000000000000003,10.347000000000001,0.025,4697.0,156.0,274.0,2.359,0.21600000000000003,1.26,-0.6629999999999999,0.77,0.55,11.302,29.433000000000003,2.6489999999999996,0.9309999999999999,0.48100000000000004,0.064,0.000743,0.0008460000000000001,0.000732,2169.0,6307.0,262.3,0.851,0.42100000000000004,0.337,AAA-222-111-000-0-0,8.4,
471,226238697,17 39 53.362,-20 59 34.71,1,14.548,,,346-108973,17395335-2059347,STAR,JHK,,-8.9,3.5,0.5,6.4,,,,,,,,,,,,,12.395999999999999,0.026000000000000002,11.743,0.028999999999999998,11.568,0.03,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-0dc-0-0,9.1,
472,226241087,18 00 57.614,-20 59 17.21,1,8.514,88219.0,6263-74-1,346-125706,18005762-2059172,STAR,BV,,0.8,0.85,-11.65,0.43,4.4,0.87,8.665,0.018000000000000002,8.469,0.015,,,,,,,7.891,0.024,7.84,0.026000000000000002,7.8260000000000005,0.034,,,,,,,,,,,,,,,,,,,,,,,,,AAA-111-111-000-0-0,8.7,
473,226244584,17 36 27.399,-20 58 50.96,1,14.245999999999999,,,346-105692,17362739-2058509,STAR,JHK,rpm,-9.0,3.5,-4.6,3.5,,,,,,,,,,,,,11.925999999999998,0.055999999999999994,11.23,0.06,11.046,0.046,4581.0,237.0,237.0,2.279,0.43799999999999994,0.9490000000000001,-0.41600000000000004,0.55,0.66,12.077,19.866,3.6910000000000003,0.996,0.39899999999999997,0.11699999999999999,0.000557,0.001,0.000533,3379.0,5298.0,1007.0,0.65,0.312,0.312,AAA-222-111-ccc-0-0,6.8,
474,226263932,17 33 39.396,-20 56 29.99,1,15.449000000000002,,,346-103166,17333940-2056299,STAR,JHK,rpm,-1.6,3.9,-7.7,3.9,,,,,,,,,,,,,13.009,0.022000000000000002,12.19,0.022000000000000002,11.975,0.019,4489.0,148.0,185.0,2.035,0.408,0.34,-0.184,0.5,0.7,14.929,6.91,4.154,1.028,0.26899999999999996,0.10800000000000001,0.00028900000000000003,0.000525,0.000205,5863.0,2557.0,1527.0,0.992,0.20600000000000002,0.247,AAA-222-111-000-0-0,9.8,
475,226276972,17 36 42.245,-20 54 53.15,1,15.323,,,346-105924,17364223-2054532,STAR,JHK,rpm,-3.1,4.4,-0.9,4.5,,,,,,,,,,,,,12.964,0.024,12.17,0.022000000000000002,11.960999999999999,0.021,4538.0,163.0,136.0,2.315,0.22,0.396,0.055999999999999994,0.3,0.72,12.292,4.904,2.092,1.105,0.39299999999999996,0.179,0.000628,0.000669,0.00043099999999999996,4978.0,2191.0,898.0,0.9790000000000001,0.244,0.203,AAA-222-111-000-0-0,11.5,
476,226286176,17 34 42.926,-20 53 43.78,1,13.825999999999999,,,346-104198,17344292-2053438,STAR,JHK,rpm,1.2,2.7,-14.7,2.9,,,,,,,,,,,,,11.439,0.023,10.639000000000001,0.022000000000000002,10.425,0.019,4528.0,110.0,359.0,2.119,0.306,1.071,-0.375,0.48,0.72,13.503,32.041,2.588,0.9990000000000001,0.251,0.126,0.00035299999999999996,0.00049,0.00034500000000000004,2872.0,6384.0,816.2,0.88,0.284,0.521,AAA-222-111-000-0-0,11.5,
477,226289619,17 33 08.732,-20 53 17.48,1,13.937999999999999,,,346-102684,17330872-2053175,STAR,gri,rpm,-10.9,2.7,-2.4,3.7,,,16.387999999999998,0.078,14.847000000000001,0.043,,,14.161,0.047,13.523,0.05,11.675,0.026000000000000002,10.889000000000001,0.023,10.712,0.023,4351.0,214.0,214.0,1.2919999999999998,1.1179999999999999,0.156,-0.7440000000000001,0.72,0.4,35.162,6.226,23.93,0.9179999999999999,0.278,0.037000000000000005,1.89e-05,0.000782,7.55e-06,8302.0,1318.0,5593.0,0.5870000000000001,0.325,0.325,AAA-222-111-000-0-0,6.7,
478,226290767,17 36 20.958,-20 53 08.46,1,15.389000000000001,,,346-105569,17362095-2053084,STAR,JHK,rpm,-6.2,3.9,-7.5,4.0,,,,,,,,,,,,,12.954,0.021,12.175,0.024,11.922,0.025,4575.0,218.0,156.0,2.3169999999999997,0.28800000000000003,0.528,-0.114,0.48,0.88,12.118,6.478,2.336,1.071,0.461,0.19699999999999998,0.0006,0.000683,0.000488,4864.0,2895.0,943.1,1.0759999999999998,0.282,0.235,AAA-222-111-000-0-0,9.9,
479,226296275,17 37 01.311,-20 52 27.48,1,15.014000000000001,,,346-106173,17370128-2052275,STAR,JHK,,2.2,4.5,-3.7,4.2,,,,,,,,,,,,,12.534,0.028999999999999998,11.731,0.028999999999999998,11.485,0.024,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,9.3,
480,226298559,17 37 27.704,-20 52 09.64,1,14.765999999999998,,,346-106474,17372770-2052095,STAR,JHK,,2.4,3.8,-1.5,3.9,,,,,,,,,,,,,12.379000000000001,0.039,11.687000000000001,0.046,11.475999999999999,0.04,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,7.2,
481,226302750,17 33 57.576,-20 51 36.95,1,14.186,,,346-103492,17335757-2051368,STAR,JHK,rpm,-2.4,2.7,-8.2,3.3,,,,,,,,,,,,,11.939,0.021,11.177999999999999,0.021,10.982000000000001,0.021,4562.0,188.0,188.0,2.309,0.276,0.8740000000000001,-0.152,0.4,0.88,12.435,17.012999999999998,2.2430000000000003,1.0979999999999999,0.488,0.244,0.00055,0.000642,0.000521,3285.0,4753.0,555.2,0.855,0.204,0.326,AAA-222-111-000-0-0,9.7,
482,226320054,18 10 23.706,-20 49 27.76,1,12.09,,,346-129373,18102370-2049276,STAR,gri,,-4.3,2.7,1.3,2.8,,,16.256,0.06,13.378,0.033,14.997,0.039,12.259,0.04,10.845,0.06,7.896,0.026000000000000002,6.96,0.033,6.496,0.021,,,,,,,,,,,,,,,,,,,,,,,,,AAA-111-111-000-0-0,11.5,
483,226334876,17 36 50.100,-20 47 35.76,1,13.557,,,347-107007,17365010-2047357,STAR,JHK,rpm,9.2,3.5,-4.5,4.3,,,,,,,,,,,,,11.252,0.023,10.468,0.024,10.270999999999999,0.026000000000000002,4474.0,214.0,250.0,1.921,0.535,0.856,-0.452,0.6,0.72,17.421,22.783,7.0920000000000005,1.015,0.455,0.142,0.000162,0.000726,0.000154,3272.0,4939.0,1309.0,0.7859999999999999,0.284,0.379,AAA-222-111-000-0-0,7.1,
484,226338470,17 58 29.638,-20 47 08.49,1,15.083,,,347-123162,17582962-2047082,STAR,JHK,,10.6,14.6,-21.2,15.7,,,,,,,,,,,,,12.312000000000001,0.038,11.497,0.042,11.165,0.035,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,5.4,
485,226354727,17 36 56.243,-20 45 07.26,1,15.325999999999999,,,347-107100,17365623-2045072,STAR,JHK,,-5.4,4.4,-4.1,5.1,,,,,,,,,,,,,13.196,0.02,12.435,0.021,12.290999999999999,0.02,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,13.2,
486,226361653,18 02 37.320,-20 44 15.46,1,6.876,88362.0,6263-2986-1,347-124739,18023731-2044153,STAR,BV,,-0.04,0.57,-4.76,0.32,0.74,0.58,6.862,0.015,6.7860000000000005,0.01,,,,,,,6.4510000000000005,0.026000000000000002,6.4239999999999995,0.04,6.371,0.023,,,,,,,,,,,,,,,,,,,,,,,,,AAA-111-111-000-0-0,8.5,
487,226364977,17 34 50.855,-20 43 49.70,1,14.408,,,347-104530,17345085-2043497,STAR,JHK,rpm,-5.3,2.8,0.9,2.9,,,,,,,,,,,,,12.277999999999999,0.021,11.475999999999999,0.022000000000000002,11.373,0.021,4320.0,126.0,126.0,1.575,0.195,0.312,-0.609,0.36,0.36,25.749000000000002,8.777999999999999,5.724,0.953,0.069,0.057,5.16e-05,4.5600000000000004e-05,3.289999999999999e-05,8120.0,2874.0,1580.0,0.40399999999999997,0.23399999999999999,0.11699999999999999,AAA-222-111-000-0-0,11.5,
488,226371609,17 33 53.661,-20 42 59.30,1,14.453,,,347-103657,17335366-2042593,STAR,JHK,rpm,-4.4,2.8,-7.9,2.9,,,,,,,,,,,,,12.288,0.024,11.527000000000001,0.022000000000000002,11.367,0.021,4444.0,182.0,145.0,1.6219999999999999,0.768,0.24,-0.599,0.56,0.4,23.651,6.817,12.589,0.9440000000000001,0.20199999999999999,0.063,6.28e-05,0.000796,3.5100000000000006e-05,7426.0,2418.0,4084.0,0.598,0.284,0.284,AAA-222-111-000-0-0,9.1,
489,226373479,18 11 24.312,-20 42 45.00,1,8.762,89129.0,6276-1009-1,347-128911,18112432-2042449,STAR,BV,,0.92,1.32,-1.41,0.74,0.63,1.14,8.849,0.019,8.7,0.017,,,,,,,7.897,0.019,7.728,0.028999999999999998,7.435,0.021,,,,,,,,,,,,,,,,,,,,,,,,,AAA-111-111-000-0-0,8.0,
490,226376214,17 37 10.282,-20 42 24.53,1,14.825,,,347-107330,17371028-2042244,STAR,JHK,,-6.6,4.2,-12.8,4.4,,,,,,,,,,,,,12.463,0.023,11.679,0.026000000000000002,11.459000000000001,0.023,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,9.9,
491,226377509,18 12 04.568,-20 42 14.58,1,10.978,,6276-1159-1,347-129369,18120455-2042146,STAR,gri,,5.2,5.0,-1.9,5.4,,,12.703,0.442,11.364,0.157,13.210999999999999,0.031,11.020999999999999,0.04,10.021,0.06,6.979,0.018000000000000002,6.246,0.026000000000000002,5.914,0.024,,,,,,,,,,,,,,,,,,,,,,,,,AAA-111-111-000-0-0,13.3,
492,226412831,18 15 26.273,-20 37 46.35,1,10.453,,6276-1404-1,347-131350,18152626-2037463,STAR,gri,,3.1,3.3,-0.2,3.5,,,12.356,0.353,10.499,0.068,11.927999999999999,0.03,10.583,0.04,9.821,0.06,8.003,0.023,7.402,0.033,7.164,0.021,,,,,,,,,,,,,,,,,,,,,,,,,AAA-111-111-000-0-0,9.1,
493,226435218,17 33 24.242,-20 34 51.69,1,15.479000000000001,,,348-108052,17332423-2034518,STAR,JHK,,-1.3,4.1,-5.1,4.4,,,,,,,,,,,,,13.068,0.036000000000000004,12.258,0.033,12.045,0.028999999999999998,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,8.2,
494,226447463,17 38 49.326,-20 33 16.03,1,14.812999999999999,,,348-113468,17384932-2033160,STAR,JHK,,-4.6,3.7,-1.2,4.0,,,,,,,,,,,,,12.311,0.024,11.594000000000001,0.025,11.357000000000001,0.024,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,11.7,
495,226466534,17 35 31.450,-20 30 42.57,1,15.761,,,348-110241,17353143-2030424,STAR,JHK,,2.8,4.7,-1.8,4.2,,,,,,,,,,,,,13.425,0.03,12.732000000000001,0.046,12.54,0.035,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-0d0-0-0,7.2,
496,226470845,17 38 26.166,-20 30 06.97,1,14.360999999999999,,,348-113132,17382616-2030068,STAR,JHK,,7.0,3.4,-1.0,3.5,,,,,,,,,,,,,11.879000000000001,0.028999999999999998,11.179,0.032,10.936,0.027000000000000003,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,5.6,
497,226472639,17 36 21.763,-20 29 52.79,1,15.137,,,348-111466,17362176-2029527,STAR,JHK,rpm,0.5,3.6,-9.8,3.6,,,,,,,,,,,,,12.905999999999999,0.024,12.117,0.024,11.956,0.026000000000000002,4435.0,203.0,169.0,1.883,0.4,0.3,-0.434,0.56,0.48,17.875,6.551,6.087000000000001,0.975,0.10099999999999999,0.084,0.00014,0.000398,8.92e-05,7512.0,2501.0,2631.0,0.7,0.295,0.295,AAA-222-111-000-0-0,10.3,
498,226476890,17 36 17.548,-20 29 18.32,1,14.39,,,348-111406,17361755-2029183,STAR,JHK,,-0.4,3.7,-6.4,3.8,,,,,,,,,,,,,11.888,0.02,11.048,0.021,10.831,0.023,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,14.0,
499,226479027,18 12 14.464,-20 29 00.60,1,10.955,,,348-132161,18121447-2029008,STAR,gri,,-3.1,1.8,0.2,1.6,,,13.557,0.043,11.844000000000001,0.03,12.761,0.031,11.127,0.04,10.181000000000001,0.06,7.761,0.023,7.082000000000001,0.034,6.791,0.017,,,,,,,,,,,,,,,,,,,,,,,,,AAA-111-111-000-0-0,9.9,
500,226480658,17 32 59.759,-20 28 47.07,1,15.015999999999998,,,348-107799,17325976-2028470,STAR,JHK,rpm,-12.8,3.5,-3.9,3.6,,,,,,,,,,,,,12.254000000000001,0.027999999999999997,11.392000000000001,0.025,11.11,0.024,4341.0,280.0,280.0,1.577,0.736,0.23,-0.33899999999999997,0.6,0.72,26.574,5.968999999999999,14.758,1.004,0.24100000000000002,0.12,5.5299999999999996e-05,0.0006490000000000001,3.28e-05,6802.0,1663.0,3707.0,1.1179999999999999,0.38299999999999995,0.319,AAA-222-111-0d0-0-0,6.0,
501,226481231,17 38 08.095,-20 28 42.24,1,14.472000000000001,,,348-112780,17380810-2028422,STAR,JHK,,13.1,3.7,-4.3,3.6,,,,,,,,,,,,,12.087,0.032,11.25,0.034,11.074000000000002,0.028999999999999998,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,5.0,
502,226484756,17 36 26.849,-20 28 12.95,1,12.633,,,348-111518,17362684-2028129,STAR,J,,-2.6,3.5,1.0,3.6,,,,,,,,,,,,,11.005,0.026000000000000002,10.014,0.022000000000000002,9.785,0.021,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,6.4,
503,226488703,17 33 41.006,-20 27 39.83,1,14.147,,,348-108338,17334100-2027399,STAR,JHK,rpm,-7.2,2.7,-11.1,3.4,,,,,,,,,,,,,11.8,0.021,11.023,0.022000000000000002,10.802,0.023,4542.0,192.0,192.0,2.227,0.18600000000000003,0.992,-0.467,0.55,0.77,14.249,21.774,3.6180000000000003,0.9690000000000001,0.295,0.098,0.000405,0.000502,0.000389,3428.0,5163.0,1054.0,0.872,0.292,0.292,AAA-222-111-000-0-0,7.2,
504,226504882,18 11 57.098,-20 25 24.14,1,7.334,89177.0,6272-533-1,348-132024,18115709-2025242,STAR,BV,,-0.52,1.0,0.05,0.54,0.37,0.81,7.218,0.015,7.216,0.011000000000000001,,,,,,,7.125,0.028999999999999998,7.148,0.044000000000000004,7.162999999999999,0.024,,,,,,,,,,,,,,,,,,,,,,,,,AAA-111-111-000-0-0,9.1,
505,226529059,18 15 36.397,-20 22 04.18,1,8.839,,6272-19-1,349-128550,18153639-2022039,STAR,BV,,3.7,2.3,-4.3,2.3,,,8.943,0.019,8.781,0.017,,,,,,,7.9670000000000005,0.026000000000000002,7.825,0.036000000000000004,7.564,0.026000000000000002,,,,,,,,,,,,,,,,,,,,,,,,,AAA-111-111-000-0-0,10.9,
506,226543615,17 36 01.792,-20 20 03.68,1,14.387,,,349-106778,17360179-2020036,STAR,BV,rpm,-3.4,2.7,-2.9,5.8,,,16.285,0.05,14.710999999999999,0.042,15.466,0.044000000000000004,,,,,11.645,0.024,11.033,0.026000000000000002,10.827,0.025,4792.0,314.0,157.0,2.531,0.29600000000000004,0.185,-0.040999999999999995,0.3,0.9,10.026,2.072,1.7169999999999999,1.315,0.92,0.46,0.001,0.002,0.00045999999999999996,2634.0,474.9,475.1,0.713,0.20800000000000002,0.311,AAA-222-111-000-0-0,8.6,
507,226546818,17 36 10.800,-20 19 37.36,1,15.302999999999999,,,349-106891,17361080-2019373,STAR,JHK,rpm,-6.5,3.2,-1.1,3.5,,,,,,,,,,,,,12.784,0.021,12.057,0.024,11.819,0.02,4674.0,162.0,162.0,2.481,0.315,0.27,0.099,0.25,0.75,11.254000000000001,2.63,2.1319999999999997,1.254,0.8240000000000001,0.317,0.000951,0.001,0.000512,4226.0,854.8,711.0,0.996,0.20800000000000002,0.20800000000000002,AAA-222-111-000-0-0,9.9,
508,226547563,18 09 26.016,-20 19 31.10,1,14.73,,,,18092601-2019311,STAR,J,,,,,,,,,,,,,,,,,,13.404000000000002,0.071,11.245999999999999,0.055999999999999994,10.229,0.042,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-2-0,5.1,0696-0611979
509,226557170,17 36 08.847,-20 18 11.04,1,12.375,,,349-106861,17360884-2018110,STAR,gri,rpm,-6.9,1.5,9.3,3.9,,,13.546,0.043,12.628,0.031,13.095999999999998,0.031,12.333,0.04,12.065999999999999,0.061,10.902999999999999,0.026000000000000002,10.519,0.032,10.382,0.025,6026.0,487.0,585.0,3.753,0.6629999999999999,0.195,0.052000000000000005,0.1,0.14,2.7230000000000003,1.124,1.639,1.504,0.298,0.537,0.066,0.718,0.036000000000000004,722.3,302.7,434.1,0.475,0.212,0.212,AAA-222-111-000-0-0,7.2,
510,226558313,17 32 14.655,-20 18 01.01,1,14.784,,,349-103285,17321465-2018010,STAR,JHK,rpm,-9.6,3.3,0.0,3.4,,,,,,,,,,,,,12.029000000000002,0.024,11.130999999999998,0.025,10.887,0.021,4190.0,216.0,216.0,1.459,0.324,0.27,-0.365,0.6,0.5,30.206,9.43,8.404,0.9890000000000001,0.096,0.08,3.17e-05,6.14e-05,1.88e-05,6784.0,2180.0,1928.0,0.9329999999999999,0.33,0.23600000000000002,AAA-222-111-000-0-0,7.2,
511,226564268,18 09 45.057,-20 17 10.35,1,13.945,,,,18094505-2017103,STAR,J,,,,,,,,,,,,,,,,,,12.583,0.022000000000000002,11.058,0.022000000000000002,10.135,0.023,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,9.7,0697-0617981
512,226564613,17 34 32.561,-20 17 07.71,1,14.767000000000001,,,349-105153,17343256-2017078,STAR,gri,rpm,-3.9,3.4,1.6,5.8,,,16.913,0.1,15.42,0.052000000000000005,16.186,0.054000000000000006,14.739,0.052000000000000005,14.159,0.07400000000000001,12.19,0.024,11.45,0.022000000000000002,11.293,0.021,4568.0,181.0,144.0,2.31,0.25,0.6,-0.045,0.3,0.84,11.970999999999998,9.141,2.294,1.13,0.305,0.254,0.000672,0.000889,0.0005780000000000001,3626.0,2549.0,621.1,0.7829999999999999,0.149,0.179,AAA-222-111-000-0-0,10.9,
513,226582044,17 32 14.086,-20 14 41.87,1,15.072000000000001,,,349-103283,17321408-2014419,STAR,JHK,rpm,-7.7,4.7,6.5,3.5,,,,,,,,,,,,,12.312999999999999,0.03,11.413,0.031,11.17,0.024,4212.0,213.0,213.0,1.569,0.252,0.21,-0.273,0.5,0.5,27.151999999999997,6.407,6.968,1.03,0.053,0.105,4.68e-05,6.04e-05,2.33e-05,7105.0,1676.0,1595.0,0.9490000000000001,0.287,0.205,AAA-222-111-000-0-0,5.7,
514,226584143,17 36 26.990,-20 14 24.68,1,14.192,,,349-107111,17362698-2014246,STAR,JHK,,-9.2,3.5,-4.1,3.6,,,,,,,,,,,,,11.692,0.027999999999999997,10.825,0.028999999999999998,10.636,0.026000000000000002,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,5.9,
515,226603064,17 33 45.570,-20 11 46.23,1,14.439,,,350-104498,17334557-2011462,STAR,JHK,rpm,8.1,3.1,2.8,2.8,,,,,,,,,,,,,11.939,0.024,11.075999999999999,0.022000000000000002,10.883,0.021,4227.0,200.0,167.0,1.3780000000000001,0.35200000000000004,0.22,-0.557,0.56,0.35,31.914,8.916,10.397,0.972,0.087,0.07200000000000001,2.8699999999999996e-05,6.8e-05,1.7100000000000002e-05,7696.0,2015.0,2391.0,0.74,0.281,0.281,AAA-222-111-000-0-0,9.2,
516,226609366,18 15 41.487,-20 10 52.07,1,8.531,,6272-667-1,350-130189,18154148-2010520,STAR,BV,,2.7,1.7,-2.6,2.7,,,8.533,0.018000000000000002,8.445,0.015,,,,,,,7.975,0.018000000000000002,7.922000000000001,0.036000000000000004,7.912000000000001,0.023,,,,,,,,,,,,,,,,,,,,,,,,,AAA-111-111-000-0-0,6.9,
517,226619552,17 36 23.226,-20 09 26.60,1,14.36,,,350-106546,17362322-2009265,STAR,gri,,-2.4,3.5,-17.2,3.5,,,16.671,0.07,15.100999999999999,0.047,16.016,0.051,14.485999999999999,0.049,13.651,0.068,11.617,0.023,10.835,0.025,10.675,0.021,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,11.3,
518,226633525,17 32 30.253,-20 07 28.44,1,15.09,,,350-103973,17323024-2007284,STAR,JHK,rpm,4.3,3.7,2.5,3.6,,,,,,,,,,,,,12.788,0.022000000000000002,12.035,0.023,11.808,0.023,4606.0,182.0,152.0,2.449,0.27,0.27,0.099,0.25,0.7,11.267000000000001,2.7230000000000003,2.193,1.2209999999999999,0.721,0.301,0.000771,0.0009550000000000001,0.000478,4313.0,1197.0,692.4,0.978,0.245,0.204,AAA-222-111-000-0-0,11.4,
519,226635995,17 32 36.567,-20 07 07.09,1,15.097999999999999,,,350-104003,17323656-2007070,STAR,JHK,rpm,-2.9,3.7,-2.7,3.6,,,,,,,,,,,,,12.427,0.023,11.547,0.028999999999999998,11.312000000000001,0.021,4334.0,219.0,262.0,1.775,0.564,0.282,-0.188,0.54,0.54,21.857,6.235,9.274,1.0490000000000002,0.314,0.131,9.719999999999999e-05,0.00049,6.08e-05,6392.0,1526.0,2729.0,1.056,0.305,0.305,AAA-222-111-000-0-0,12.9,
520,226639811,17 37 33.339,-20 06 34.33,1,14.067,,,350-107134,17373334-2006343,STAR,J,,2.4,4.9,-11.4,5.1,,,,,,,,,,,,,12.716,0.032,11.992,0.035,11.700999999999999,0.027000000000000003,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,4.9,
521,226659645,17 59 03.669,-20 03 44.58,1,8.267000000000001,,6258-944-1,350-123240,17590366-2003445,STAR,BV,,2.1,1.4,-15.9,1.3,,,8.292,0.016,8.187000000000001,0.013000000000000001,,,,,,,7.722,0.021,7.667999999999999,0.042,7.6160000000000005,0.027000000000000003,,,,,,,,,,,,,,,,,,,,,,,,,AAA-111-111-00s-0-0,8.4,
522,226679131,17 35 30.417,-20 00 57.37,1,15.203,,,350-105732,17353041-2000574,STAR,JHK,rpm,-13.0,3.2,-7.4,3.7,,,,,,,,,,,,,12.585999999999999,0.028999999999999998,11.729000000000001,0.03,11.489,0.027000000000000003,4370.0,146.0,255.0,1.604,0.28,0.14,-0.583,0.64,0.4,25.087,4.117,6.575,0.977,0.083,0.083,5.5100000000000004e-05,8.66e-05,2.08e-05,8078.0,1091.0,1807.0,0.978,0.298,0.248,AAA-222-111-000-0-0,8.4,
523,226694186,17 35 09.060,-19 58 46.20,1,14.789000000000001,,,351-103322,17350906-1958462,STAR,JHK,rpm,0.4,3.0,6.4,3.8,,,,,,,,,,,,,12.297,0.024,11.562999999999999,0.023,11.349,0.024,4636.0,178.0,148.0,2.428,0.294,0.294,0.076,0.25,0.7,11.53,4.031000000000001,2.2230000000000003,1.232,0.7070000000000001,0.354,0.000852,0.001,0.00047999999999999996,3518.0,1188.0,585.1,0.899,0.217,0.217,AAA-222-111-000-0-0,9.7,
