,EPIC,RA,Dec,Data Availability,KepMag,HIP,TYC,UCAC,2MASS,SDSS,Object type,Kepflag,stpropflag,pmra,e_pmra,pmdec,e_pmdec,plx,e_plx,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,Teff,ep_teff,em_teff,logg,ep_logg,em_logg,[Fe/H],ep_[Fe/H],em_[Fe/H],Radius,ep_rad,em_rad,mass,ep_mass,em_mass,rho,ep_rho,em_rho,Distance,ep_d,em_d,E(B-V),ep_E(B-V),em_E(B-V),2MASS Flag,Nearest Neighbor,Nomad ID
0,integer,ra,dec,integer,float,integer,string,string,string,string,string,string,string,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,integer,integer,integer,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,string,float,string
57,212293892,13 31 27.129,-17 42 57.39,1,14.124,,,362-064439,13312712-1742573,,STAR,gri,rpm,-12.3,1.8,1.3,1.5,,,15.122,0.04,14.278,0.04,,,14.652,0.04,14.018,0.05,13.898,0.11,,,12.729,0.022,12.297,0.025,12.172,0.026,5321,159,159,4.49,0.065,1.053,-0.246,0.3,0.72,0.891,2.038,0.091,0.894,0.06,0.06,1.195,0.425,1.166,541,1199,81.39,0.053,0.029,0.018,AAA-222-111-000-0-0,,
58,212293893,13 47 41.583,-17 42 57.22,1,17.476,,,,13474158-1742572,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,15.982,0.112,15.535,0.124,14.471,0.107,3213,135,760,5.143,0.162,0.045,0.009,0.15,0.21,0.165,0.028,0.058,0.141,0.031,0.062,29.94,38.64,7.227,203.4,91.97,112.8,0.051,0.026,0.031,BBA-222-111-000-0-0,,
59,212293899,13 50 58.638,-17 42 56.25,1,12.855,,,362-065146,13505863-1742562,,STAR,gri,rpm,-13.9,1.9,-12.5,1.9,,,13.695,0.02,12.99,0.01,,,13.296,0.03,12.819,0.01,12.667,0.03,,,11.834,0.029,11.546,0.026,11.497,0.026,5935,119,95,4.27,0.13,0.208,-0.096,0.2,0.28,1.212,0.382,0.215,1.049,0.091,0.091,0.557,0.357,0.305,524.8,144.5,96.26,0.064,0.023,0.028,AAA-222-111-000-0-0,,
60,212293908,13 36 52.288,-17 42 55.01,1,12.736,,,362-064620,13365227-1742550,,STAR,gri,rpm,-27.1,4.7,0.6,1.9,,,14.225,0.07,13.13,0.07,,,13.625,0.06,12.731,0.04,12.355,0.1,,,11.15,0.022,10.648,0.023,10.542,0.019,4939,79,119,4.581,0.036,1.17,-0.021,0.12,0.24,0.774,2.643,0.054,0.85,0.272,0.059,1.793,0.242,1.766,200.9,636.5,21.84,0.053,0.028,0.02,AAA-222-111-000-0-0,,
61,212293919,13 52 21.680,-17 42 54.25,1,14.375,,,362-065204,13522168-1742543,,STAR,gri,rpm,0.5,8.8,15.7,8.8,,,15.378,0.04,14.535,0.03,,,14.928,0.04,14.315,0.02,14.138,0.17,,,13.083,0.027,12.677,0.027,12.563,0.026,5435,164,164,4.503,0.06,0.864,-0.252,0.25,0.6,0.881,1.623,0.103,0.878,0.066,0.08,1.325,0.402,1.257,606.1,950.4,83.05,0.056,0.031,0.022,AAA-222-111-000-0-0,,0722-0373525
62,212293925,13 35 37.837,-17 42 52.83,1,14.592,,,362-064582,13353783-1742528,,STAR,BV,rpm,-16.6,4.6,-7.2,3.1,,,15.752,0.04,14.824,0.043,,,15.302,0.043,,,,,,,13.223,0.03,12.698,0.029,12.624,0.027,4963,148,178,4.596,0.04,0.064,-0.121,0.16,0.36,0.732,0.107,0.054,0.785,0.078,0.065,1.947,0.341,0.443,484.3,104.4,55.64,0.054,0.03,0.023,AAA-222-111-000-0-0,,
63,212293934,13 27 13.949,-17 42 51.45,1,16.314,,,,13271394-1742514,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,14.284,0.03,13.692,0.031,13.492,0.052,3804,578,222,4.913,0.12,0.2,-0.16,0.25,0.3,0.342,0.197,0.095,0.372,0.21,0.131,8.409,6.204,4.936,246.8,188.5,82.24,0.046,0.029,0.016,AAA-222-111-000-0-0,,
64,212293955,13 35 14.509,-17 42 49.02,1,13.982,,,362-064569,13351449-1742491,,STAR,gri,rpm,-36.4,1.5,17.9,1.6,,,15.471,0.04,14.399,0.06,,,14.923,0.04,13.977,0.05,13.579,0.04,,,12.438,0.023,11.881,0.022,11.785,0.019,4715,96,96,4.622,0.06,0.025,-0.054,0.16,0.32,0.697,0.038,0.087,0.757,0.049,0.088,2.214,0.638,0.286,299,22.86,44.75,0.067,0.019,0.032,AAA-222-111-000-0-0,,
65,212293991,13 26 48.995,-17 42 44.84,1,13.372,,,362-064262,13264899-1742448,,STAR,gri,rpm,-2.6,1.4,-3.8,1.4,,,14.397,0.06,13.602,0.04,,,13.976,0.05,13.361,0.04,13.113,0.06,,,12.11,0.026,11.659,0.025,11.561,0.026,5239,129,129,2.484,1.196,0.13,-0.867,0.35,0.25,8.647,1.419,6.306,0.899,0.045,0.023,0.001,0.073,4.76E-04,3438,446.3,2424,0.06,0.025,0.025,AAA-222-111-000-0-0,,
66,212294045,13 44 02.373,-17 42 39.81,1,14.903,,,362-064872,13440236-1742397,,STAR,gri,rpm,-8.9,2.7,-8.9,2.5,,,15.916,0.04,15.096,0.06,,,15.513,0.16,14.748,0.01,14.642,0.083,,,13.366,0.024,12.89,0.025,12.82,0.034,5140,152,122,4.55,0.045,1.098,-0.231,0.3,0.54,0.808,2.147,0.078,0.861,0.061,0.085,1.569,0.384,1.536,603.8,1543,70.6,0.05,0.032,0.02,AAA-222-111-000-0-0,,
67,212294047,13 28 11.074,-17 42 39.68,1,13.157,,,362-064306,13281107-1742397,,STAR,gri,rpm,-4.5,1.2,3.6,1.2,,,13.732,0.07,13.236,0.03,,,13.42,0.05,13.117,0.05,13.044,0.12,,,12.239,0.024,11.984,0.024,11.978,0.027,6282,229,152,4.19,0.126,0.168,-0.156,0.16,0.32,1.374,0.349,0.236,1.17,0.128,0.205,0.407,0.202,0.194,789,176.3,165.4,0.046,0.025,0.017,AAA-222-111-000-0-0,,
68,212294094,13 24 16.344,-17 42 34.84,1,14.311,,,362-064181,13241634-1742346,,STAR,gri,rpm,-28.1,1.6,-10.6,1.6,,,15.439,0.09,14.535,0.07,,,14.959,0.08,14.235,0.05,14.034,0.11,,,12.975,0.024,12.549,0.027,12.434,0.021,5225,126,126,4.57,0.04,0.048,-0.236,0.2,0.32,0.77,0.055,0.071,0.812,0.047,0.082,1.744,0.372,0.26,480.8,48.82,44.32,0.054,0.029,0.021,AAA-222-111-000-0-0,,
69,212294135,13 51 54.148,-17 42 30.52,1,16.888,,,,13515414-1742305,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,14.559,0.034,13.793,0.035,13.568,0.041,4132,164,164,4.783,0.06,0.06,-0.051,0.16,0.24,0.501,0.059,0.062,0.554,0.065,0.065,4.316,1.374,0.888,470.9,84.91,71.94,0.067,0.019,0.03,AAA-222-111-000-0-0,,
70,212294174,13 44 12.473,-17 42 26.53,1,17.949,,,,13441247-1742265,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,16.419,0.119,15.793,0.179,15.144,0.165,3751,701,350,4.941,0.156,0.234,-0.201,0.25,0.45,0.298,0.213,0.108,0.335,0.249,0.156,9.925,10.81,6.387,609.8,786.5,272.3,0.055,0.028,0.023,BCC-222-111-000-0-0,,
71,212294177,13 34 41.748,-17 42 26.29,1,13.966,,,362-064540,13344174-1742262,,STAR,gri,rpm,-19,2.8,-8.1,2.3,,,14.965,0.06,14.227,0.06,,,14.524,0.05,13.977,0.03,13.727,0.04,,,12.801,0.024,12.373,0.022,12.35,0.023,5401,158,127,4.484,0.07,1.246,-0.613,0.48,0.8,0.903,2.752,0.151,0.851,0.061,0.074,1.171,0.553,1.155,561.1,1560,106.3,0.051,0.035,0.016,AAA-222-111-000-0-0,,
72,212294187,13 32 20.028,-17 42 25.26,1,17.441,,,,13322002-1742252,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,15.252,0.038,14.496,0.044,14.32,0.078,4168,200,200,4.781,0.078,0.065,-0.112,0.2,0.24,0.505,0.071,0.085,0.554,0.07,0.084,4.306,1.693,1.04,659.2,140.7,136.5,0.062,0.028,0.028,AAA-222-111-000-0-0,,
73,212294194,13 44 37.313,-17 42 24.09,1,14.488,,,362-064896,13443731-1742239,,STAR,gri,rpm,-12.7,2.8,9.8,2.8,,,15.46,0.07,14.684,0.04,,,15.041,0.1,14.402,0.01,14.252,0.04,,,13.177,0.026,12.798,0.022,12.641,0.023,5522,165,165,4.501,0.05,0.16,-0.186,0.25,0.35,0.886,0.288,0.091,0.9,0.066,0.092,1.258,0.308,0.66,652,236.5,78.88,0.065,0.024,0.028,AAA-222-111-000-0-0,,
74,212294197,13 26 16.813,-17 42 23.60,1,16.9,,,,13261681-1742235,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,14.524,0.033,13.889,0.04,13.625,0.045,3773,295,253,4.938,0.1,0.12,-0.095,0.2,0.28,0.31,0.134,0.094,0.347,0.155,0.129,9.399,6.935,3.991,264.2,129.3,100.4,0.05,0.025,0.022,AAA-222-111-000-0-0,,
75,212294236,13 37 38.947,-17 42 19.48,1,13.405,,,362-064648,13373895-1742193,,STAR,gri,rpm,-21.7,2,-31.9,2.1,,,14.291,0.05,13.654,0.08,,,13.879,0.04,13.439,0.03,13.202,0.12,,,12.313,0.024,11.966,0.025,11.952,0.024,5896,119,143,4.418,0.078,0.273,-0.578,0.24,0.3,0.924,0.352,0.101,0.86,0.064,0.089,1.018,0.324,0.62,493.3,210,69.55,0.052,0.028,0.02,AAA-222-111-000-0-0,,
76,212294239,13 44 52.797,-17 42 18.89,1,14.516,,,362-064908,13445280-1742187,,STAR,gri,rpm,1.6,4.7,-1.5,2.9,,,15.846,0.03,14.841,0.06,,,15.316,0.07,14.475,0.06,14.173,0.03,,,12.867,0.024,12.305,0.027,12.181,0.028,4808,114,95,2.531,0.75,0.625,-0.699,0.4,0.8,8.498,8.497,4.249,0.919,0.055,0.11,0.001,0.01,0.001,3986,3894,1970,0.073,0.02,0.032,AAA-222-111-000-0-0,,
77,212294274,13 47 12.832,-17 42 15.26,1,14.432,,,362-064987,13471283-1742151,,STAR,gri,rpm,-9.2,2.7,-10.7,2.9,,,15.844,0.03,14.767,0.04,,,15.292,0.04,14.457,0.02,14.064,0.07,,,12.873,0.024,12.288,0.024,12.224,0.026,4797,94,94,4.626,0.06,1.245,-0.329,0.3,0.48,0.675,2.452,0.103,0.732,0.173,0.115,2.257,0.858,2.227,365.3,1455,66.45,0.057,0.023,0.027,AAA-222-111-000-0-0,,
78,212294283,13 50 23.672,-17 42 14.54,1,13.543,,,362-065123,13502367-1742144,,STAR,gri,rpm,-15,1.4,-5.2,1.8,,,14.649,0.02,13.797,0.01,,,14.185,0.02,13.556,0.02,13.268,0.04,,,12.196,0.024,11.704,0.024,11.65,0.024,5151,83,145,3.132,0.258,0.86,-1.105,0.32,0.24,4.015,6.353,0.995,0.877,0.021,0.058,0.012,0.017,0.012,1675,2560,425.3,0.054,0.025,0.03,AAA-222-111-000-0-0,,
79,212294294,13 45 26.675,-17 42 13.32,1,14.477,,,362-064928,13452667-1742133,,STAR,JHK,rpm,5.6,6.6,-3,7.2,,,,,,,,,,,,,,,,,13.498,0.032,13.234,0.036,13.244,0.041,6055,187,187,4.269,0.13,0.182,-0.407,0.36,0.54,1.193,0.287,0.196,0.946,0.136,0.097,0.55,0.332,0.266,1126,256.1,208.6,0.051,0.032,0.018,AAA-222-111-ccc-0-0,,
80,212294297,13 34 28.627,-17 42 12.91,1,14.13,,,362-064527,13342861-1742131,,STAR,gri,rpm,-6.7,1.7,-8.8,1.8,,,15.493,0.05,14.477,0.03,,,14.949,0.05,14.122,0.04,13.779,0.05,,,12.618,0.022,12.08,0.025,11.996,0.026,4861,115,115,3.201,1.316,0.94,-0.37,0.35,0.35,3.366,6.012,2.712,0.892,0.093,0.124,0.014,2.298,0.013,1689,2732,1390,0.06,0.029,0.029,AAA-222-111-000-0-0,,
81,212294322,13 35 37.654,-17 42 10.15,1,12.326,,,362-064581,13353765-1742101,,STAR,gri,rpm,-57.2,1,-8.2,1.2,,,13.132,0.07,12.529,0.08,,,12.756,0.07,12.328,0.08,12.142,0.06,,,11.322,0.027,10.977,0.024,10.93,0.021,5782,249,178,4.417,0.096,0.24,-0.476,0.35,0.42,0.946,0.323,0.14,0.87,0.091,0.076,1.022,0.422,0.566,317.9,121.3,75.08,0.047,0.031,0.017,AAA-222-111-000-0-0,,
82,212294327,13 35 19.775,-17 42 09.49,1,14.29,,,362-064571,13351976-1742095,,STAR,BV,rpm,-4.2,1.6,-8.5,1.8,,,15.169,0.02,14.445,0.01,,,14.711,0.038,,,,,,,13.255,0.026,12.947,0.029,12.866,0.024,5956,177,213,4.318,0.125,0.225,-0.252,0.25,0.55,1.116,0.377,0.186,0.956,0.111,0.111,0.633,0.37,0.357,950,288.6,188.4,0.058,0.03,0.025,AAA-222-111-000-0-0,,
83,212294330,13 32 35.493,-17 42 09.24,1,13.351,,,362-064478,13323548-1742092,,STAR,gri,rpm,-15.6,1.4,0.7,1.2,,,13.843,0.04,13.399,0.06,,,13.537,0.04,13.289,0.05,13.264,0.07,,,12.494,0.024,12.302,0.025,12.188,0.029,6478,78,182,4.158,0.115,0.025,-0.11,0.24,1.02,1.429,0.248,0.212,1.033,0.211,0.211,0.38,0.179,0.082,903.5,211.1,145.1,0.034,0.038,0.008,AAA-222-111-000-0-0,,
84,212294373,13 43 49.805,-17 42 05.89,1,13.076,,,362-064866,13434980-1742059,,STAR,gri,rpm,-22.7,1.7,2.5,1.9,,,14.175,0.06,13.328,0.07,,,13.708,0.07,12.977,0.03,12.804,0.04,,,11.554,0.023,11.11,0.023,10.989,0.021,5189,124,124,4.538,0.054,0.846,-0.101,0.16,0.28,0.838,1.582,0.089,0.884,0.195,0.075,1.469,0.338,1.398,283,504.8,41.24,0.051,0.032,0.018,AAA-222-111-000-0-0,,
85,212294383,13 25 57.737,-17 42 04.64,1,11.562,,6124-218-1,362-064226,13255774-1742047,,STAR,gri,rpm,-12.4,2.5,5.4,2.7,,,12.113,0.145,11.444,0.102,,,11.916,0.05,11.564,0.04,11.411,0.09,,,10.595,0.024,10.356,0.026,10.287,0.021,6315,192,192,4.118,0.175,0.175,-0.063,0.15,0.27,1.525,0.508,0.325,1.234,0.167,0.167,0.3,0.285,0.146,410.3,129.1,83.64,0.055,0.028,0.023,AAA-222-111-000-0-0,,
86,212294386,13 33 49.889,-17 42 04.32,1,13.577,,,362-064510,13334989-1742043,,STAR,gri,rpm,-12.3,1.5,-5.7,2.3,,,14.445,0.04,13.767,0.06,,,14.042,0.03,13.563,0.03,13.377,0.05,,,12.487,0.023,12.147,0.025,12.11,0.025,5856,117,117,4.365,0.102,0.391,-0.244,0.25,0.3,1.054,0.632,0.161,0.974,0.101,0.122,0.824,0.327,0.608,612.9,355.8,109.2,0.058,0.025,0.025,AAA-222-111-000-0-0,,
87,212294392,13 45 26.451,-17 42 03.96,1,12.121,,,362-064927,13452646-1742038,,STAR,gri,rpm,-10.5,3.4,8.9,4.2,,,13.529,0.09,12.453,0.08,,,12.95,0.09,12.089,0.07,11.766,0.05,,,10.492,0.024,9.954,0.022,9.821,0.023,4819,115,96,2.801,0.49,0.588,-0.337,0.3,0.54,6.464,4.513,3.04,1.006,0.232,0.126,0.004,0.015,0.003,1164,693.7,499.8,0.066,0.019,0.027,AAA-222-111-000-0-0,,
88,212294404,13 40 59.985,-17 42 03.06,1,12.991,,,362-064773,13405999-1742029,,STAR,gri,rpm,-8,1.8,3.3,2,,,14.319,0.07,13.265,0.1,,,13.752,0.07,12.929,0.06,12.665,0.17,,,11.263,0.026,10.669,0.022,10.556,0.026,4750,74,92,2.315,0.41,0.574,-0.64,0.35,0.49,9.489,7.85,3.32,0.933,0.099,0.062,7.19E-04,0.002,6.20E-04,2497,2261,828.1,0.061,0.028,0.028,AAA-222-111-000-0-0,,
89,212294457,13 40 19.358,-17 41 54.90,1,14.33,,,362-064746,13401935-1741549,,STAR,gri,rpm,-10.4,2.8,0.2,3,,,15.708,0.06,14.643,0.06,,,15.133,0.07,14.297,0.02,13.986,0.05,,,12.773,0.024,12.273,0.023,12.137,0.024,4935,79,99,3.857,0.715,1.001,-0.269,0.3,0.36,2.048,3.149,1.456,0.876,0.115,0.115,0.074,2.155,0.07,1111,1593,771.4,0.067,0.025,0.029,AAA-222-111-000-0-0,,
90,212294504,13 23 12.653,-17 41 50.17,1,12.812,,,362-064143,13231266-1741501,,STAR,gri,rpm,-8.7,1.2,-3.9,1.3,,,14.194,0.03,13.103,0.05,,,13.623,0.03,12.77,0.04,12.465,0.05,,,11.28,0.026,10.808,0.024,10.66,0.023,4915,98,98,3.303,0.265,0.954,-0.221,0.25,0.35,3.683,6.65,1.015,1.12,0.176,0.211,0.017,0.036,0.016,978.2,1559,227.6,0.061,0.026,0.022,AAA-222-111-000-0-0,,
91,212294526,13 38 13.173,-17 41 47.70,1,16.926,,,,13381317-1741477,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,15.127,0.047,14.467,0.051,14.406,0.08,4243,311,373,4.771,0.126,0.105,-0.187,0.24,0.36,0.491,0.113,0.124,0.547,0.116,0.139,4.259,3.04,1.54,645.6,235.4,201,0.054,0.031,0.022,AAA-222-111-000-0-0,,
92,212294534,13 26 38.353,-17 41 46.32,1,10.326,,6124-75-1,362-064255,13263835-1741463,,STAR,gri,rav,-18.4,2.9,6.9,3,,,11.684,0.094,10.634,0.051,,,11.301,0.05,10.274,0.05,9.908,0.08,,,8.623,0.034,8.019,0.034,7.879,0.026,4615,72,90,2.467,0.126,0.09,-0.045,0.12,0.12,11.234,0.584,2.061,1.264,0.232,0.145,9.37E-04,6.18E-04,1.93E-04,784.7,51.49,136.2,0.057,0.029,0.024,AAA-111-111-000-0-0,,
93,212294555,13 36 51.101,-17 41 43.98,1,17.013,,,,13365110-1741439,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,14.794,0.037,14.285,0.046,13.946,0.077,3592,283,236,5.028,0.095,0.114,-0.067,0.16,0.28,0.246,0.116,0.068,0.245,0.141,0.088,14.58,10.47,6.964,216.5,139.5,73.46,0.042,0.027,0.015,AAA-222-111-000-0-0,,
94,212294561,13 40 35.306,-17 41 42.97,1,13.149,,,362-064754,13403530-1741430,,STAR,gri,rav,-19.2,1.7,21.3,1.9,,,14.08,0.07,13.352,0.09,,,13.654,0.07,13.152,0.04,12.932,0.07,,,11.969,0.024,11.605,0.025,11.53,0.024,5199,126,157,2.455,0.198,0.03,-0.869,0.12,0.15,9.246,0.347,1.996,0.902,0.018,0.018,0.001,0.001,1.11E-04,3351,170.9,694.2,0.052,0.032,0.022,AAA-222-111-000-0-0,,
95,212294562,13 32 36.376,-17 41 42.94,1,13.693,,,362-064479,13323636-1741429,,STAR,gri,rpm,-21.2,2,-18.6,1.4,,,14.585,0.04,13.86,0.06,,,14.173,0.04,13.616,0.04,13.487,0.07,,,12.472,0.024,12.126,0.025,12.03,0.026,5724,140,140,4.445,0.075,0.105,-0.18,0.2,0.28,0.961,0.142,0.124,0.941,0.066,0.099,1.039,0.408,0.293,529.2,82.61,71.46,0.059,0.029,0.021,AAA-222-111-000-0-0,,
96,212294563,13 40 57.169,-17 41 42.91,1,13.229,,,362-064770,13405717-1741428,,STAR,gri,apo,-3.4,2.4,-10.5,2.6,,,14.805,0.09,13.584,0.09,,,14.165,0.08,13.191,0.05,12.827,0.17,,,11.374,0.024,10.695,0.023,10.611,0.023,4497,53,71,2.034,0.105,0.126,-0.507,0.14,0.1,15.447,2.005,2.104,0.965,0.019,0.019,2.40E-04,1.28E-04,8.37E-05,3688,523,385.8,0.074,0.019,0.035,AAA-222-111-000-0-0,,
97,212294569,13 43 31.846,-17 41 42.65,1,13.428,,,362-064853,13433184-1741426,,STAR,gri,rpm,-4.4,1.9,-11.2,2.1,,,14.465,0.04,13.643,0.07,,,14.006,0.06,13.353,0.04,13.18,0.05,,,12.026,0.035,11.561,0.036,11.471,0.029,5193,189,157,3.505,0.936,0.78,-0.542,0.5,0.6,2.475,3.26,1.712,0.895,0.07,0.044,0.037,1.462,0.034,1085,1411,746.9,0.054,0.03,0.023,AAA-222-111-000-0-0,,
98,212294573,13 52 19.929,-17 41 42.47,1,15.777,,,362-065203,13521995-1741425,,STAR,gri,rpm,-37.4,2.8,26.3,6.5,,,16.584,0.1,16.016,0.02,,,16.224,0.07,15.827,0.05,15.586,0.21,,,14.717,0.034,14.384,0.051,14.166,0.075,6015,298,417,4.494,0.138,0.115,-1.481,0.4,0.56,0.791,0.14,0.141,0.741,0.03,0.067,1.406,0.938,0.488,1289,246.6,314.8,0.052,0.029,0.016,AAA-222-111-000-0-0,,
99,212294576,13 48 03.417,-17 41 42.26,1,18.104,,,,13480341-1741422,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,16.559,0.176,15.941,0.179,15.14,0.16,3674,630,315,4.993,0.125,0.2,-0.201,0.25,0.45,0.284,0.192,0.099,0.29,0.258,0.129,11.54,12.29,7.36,575,720.6,253.1,0.055,0.028,0.023,CCC-222-111-000-0-0,,
100,212294590,13 24 56.045,-17 41 40.36,1,16.178,,,,13245604-1741403,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,13.848,0.028,13.244,0.032,12.965,0.03,3583,169,202,5.024,0.09,0.075,-0.055,0.18,0.21,0.246,0.072,0.065,0.249,0.105,0.088,14.53,11.85,5.039,137.3,50.94,49.04,0.037,0.022,0.016,AAA-222-111-000-0-0,,
101,212294601,13 40 08.467,-17 41 39.20,1,12.663,,,362-064738,13400846-1741392,,STAR,JHK,rpm,25.5,7.3,5.3,2.7,,,,,,,,,,,,,,,,,11.201,0.033,10.791,0.035,10.614,0.024,5355,257,257,3.73,0.78,0.52,-0.037,0.2,0.7,2.628,1.956,1.813,1.354,0.027,0.46,0.075,1.501,0.06,753.8,759.3,534.3,0.059,0.024,0.029,AAA-222-112-ccc-0-0,,
102,212294613,13 44 40.869,-17 41 37.90,1,18.067,,,,13444087-1741378,,STAR,J,,18,8,38,12,,,,,,,,,,,,,,,,,16.526,0.123,15.901,0.164,,,,,,,,,,,,,,,,,,,,,,,,,,,BCD-222-111-000-0-0,59.2,0723-0368372
103,212294633,13 33 02.124,-17 41 36.09,1,18.359,,,,13330212-1741360,,STAR,J,,,,,,,,,,,,,,,,,,,,,,16.797,0.152,16.001,0.154,,,,,,,,,,,,,,,,,,,,,,,,,,,CBU-220-110-000-0-0,40.1,
104,212294634,13 50 56.946,-17 41 35.63,1,17.278,,,,13505694-1741356,,STAR,J,,,,,,,,,,,,,,,,,,,,,,15.797,0.068,15.225,0.078,,,,,,,,,,,,,,,,,,,,,,,,,,,AAU-220-110-000-0-0,49.9,
105,212294653,13 33 34.603,-17 41 33.66,1,13.435,,,362-064503,13333458-1741336,,STAR,gri,rpm,-9.8,1.4,-0.2,1.4,,,14.731,0.04,13.727,0.05,,,14.188,0.03,13.408,0.03,13.112,0.05,,,11.906,0.025,11.376,0.027,11.269,0.029,4943,79,119,2.929,0.552,0.552,-0.502,0.24,0.36,4.69,4.599,1.811,0.961,0.152,0.064,0.006,0.032,0.005,1785,1266,740.7,0.07,0.025,0.035,AAA-222-111-000-0-0,,
106,212294697,13 25 04.457,-17 41 28.40,1,11.814,,,362-064208,13250446-1741284,,STAR,gri,rpm,-10.8,1.5,15.2,1.5,,,12.449,0.06,11.95,0.05,,,12.138,0.06,11.825,0.05,11.675,0.07,,,10.926,0.023,10.633,0.026,10.595,0.023,6135,144,144,4.175,0.165,0.198,-0.209,0.25,0.3,1.325,0.373,0.215,1.11,0.12,0.145,0.405,0.307,0.199,388.8,102.9,69.11,0.045,0.034,0.016,AAA-222-111-000-0-0,,
107,212294703,13 33 07.764,-17 41 27.92,1,12.374,,,362-064492,13330776-1741278,,STAR,gri,rpm,-2.7,1.5,1.3,1.1,,,13.714,0.03,12.672,0.05,,,13.153,0.04,12.342,0.03,12.041,0.07,,,10.802,0.025,10.257,0.025,10.173,0.027,4830,77,77,2.377,0.615,0.615,-0.635,0.3,0.48,8.973,7.28,4.019,0.937,0.124,0.062,7.90E-04,0.005,6.82E-04,1990,1246,906.3,0.063,0.022,0.026,AAA-222-111-000-0-0,,
108,212294707,13 37 16.531,-17 41 27.61,1,16.932,,,,13371653-1741276,,EXTENDED,J,,,,,,,,,,,,,,,,,,,,,,15.475,0.104,14.599,0.095,14.099,0.095,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-1-0,51.4,
109,212294708,13 45 14.048,-17 41 27.59,1,17.953,,,,13451404-1741275,,STAR,J,,,,,,,,,,,,,,,,,,,,,,16.422,0.122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BUD-202-101-000-0-0,50.2,
110,212294721,13 38 14.377,-17 41 26.03,1,11.216,,6126-605-1,362-064666,13381437-1741261,,STAR,gri,rav,-7.4,3,-16.6,3.2,,,12.128,0.191,11.649,0.181,,,11.712,0.05,11.249,0.04,11.003,0.09,,,10.11,0.026,9.773,0.026,9.712,0.023,5050,400,111,3.347,0.186,0.155,-0.28,0.2,0.2,3.776,0.785,0.65,1.231,0.355,0.222,0.02,0.02,0.008,615,119.3,99.93,0.056,0.029,0.024,AAA-222-111-000-0-0,,
111,212294731,13 40 48.918,-17 41 25.12,1,14.417,,,362-064764,13404892-1741251,,STAR,gri,rpm,-5.1,2.7,2.8,2.9,,,15.804,0.06,14.794,0.08,,,15.26,0.08,14.458,0.05,14.056,0.06,,,12.873,0.026,12.338,0.025,12.216,0.023,4858,115,96,2.614,0.858,0.715,-0.699,0.4,0.88,7.51,8.472,4.476,0.912,0.057,0.103,0.002,0.032,0.002,4060,4905,2221,0.075,0.018,0.032,AAA-222-111-000-0-0,,
112,212294735,13 46 04.189,-17 41 24.87,1,14.322,,,362-064951,13460419-1741249,,STAR,gri,rpm,-5.8,2.6,-0.9,2.9,,,15.617,0.09,14.692,0.09,,,15.11,0.09,14.338,0.04,13.984,0.09,,,12.786,0.026,12.248,0.022,12.146,0.025,4899,116,116,2.629,0.8,0.6,-0.699,0.4,0.56,6.619,6.087,3.845,0.905,0.065,0.091,0.002,0.032,0.002,3499,3255,2043,0.065,0.026,0.031,AAA-222-111-000-0-0,,
113,212294758,13 38 17.574,-17 41 22.68,1,13.302,,,362-064668,13381757-1741227,,STAR,gri,rpm,-24.4,2.3,9.1,2.4,,,14.82,0.08,13.754,0.05,,,14.256,0.05,13.323,0.05,12.893,0.08,,,11.7,0.026,11.147,0.027,11.071,0.021,4786,95,95,4.606,0.036,0.03,0.104,0.09,0.24,0.73,0.043,0.049,0.79,0.04,0.048,2,0.35,0.217,233.6,17.86,19.76,0.055,0.021,0.025,AAA-222-111-000-0-0,,
114,212294766,13 47 09.371,-17 41 21.45,1,14.397,,,362-064985,13470937-1741215,,STAR,gri,rpm,2.7,9.2,-23.8,3.3,,,15.509,0.02,14.662,0.02,,,15.053,0.03,14.399,0.01,14.116,0.04,,,13.145,0.028,12.74,0.023,12.624,0.024,5316,127,106,4.559,0.042,0.056,-0.241,0.2,0.28,0.785,0.094,0.072,0.825,0.083,0.069,1.696,0.296,0.385,546,84.36,55.77,0.06,0.029,0.024,AAA-222-111-000-0-0,,
