,EPIC,RA,Dec,Data Availability,KepMag,HIP,TYC,UCAC,2MASS,SDSS,Object type,Kepflag,stpropflag,pmra,e_pmra,pmdec,e_pmdec,plx,e_plx,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,Teff,ep_teff,em_teff,logg,ep_logg,em_logg,[Fe/H],ep_[Fe/H],em_[Fe/H],Radius,ep_rad,em_rad,mass,ep_mass,em_mass,rho,ep_rho,em_rho,Distance,ep_d,em_d,E(B-V),ep_E(B-V),em_E(B-V),2MASS Flag,Nearest Neighbor,Nomad ID
5306,212638688,14 02 28.389,-09 42 22.21,1,14.982,,,402-056016,14022838-0942220,6174-301-4-0174-0242,STAR,gri,rpm,-49,3.7,-66.6,4.1,,,17.272,0.04,15.839,0.01,,,16.595,0.06,15.206,0.03,14.291,0.1,,,12.669,0.033,12.093,0.034,11.884,0.027,3641,88,132,4.979,0.064,0.048,0.021,0.12,0.12,0.299,0.04,0.062,0.311,0.06,0.08,11.43,5.284,2.455,98.29,23.75,22.48,0.032,0.015,0.011,AAA-222-111-000-0-0,,
5307,212638704,13 18 43.048,-09 42 21.29,1,15.003,,,,13184304-0942212,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,12.838,0.023,12.229,0.023,12.006,0.03,3708,183,183,4.969,0.075,0.09,-0.088,0.2,0.24,0.306,0.072,0.069,0.332,0.093,0.112,10.02,6.233,3.325,118.5,34.16,35.38,0.027,0.014,0.011,AAA-222-111-000-0-0,,
5308,212638708,13 20 48.303,-09 42 20.78,1,17.052,,,,13204830-0942207,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,15.318,0.063,14.646,0.05,14.619,0.103,4199,373,311,4.769,0.126,0.105,-0.222,0.25,0.35,0.497,0.119,0.129,0.547,0.116,0.139,4.236,3.836,1.563,658.3,252.5,212.4,0.054,0.031,0.022,AAA-222-111-000-0-0,,
5309,212638734,13 58 56.906,-09 42 19.28,1,18.023,,,,13585690-0942192,6174-301-2-0171-0341,STAR,gri,,-1,3,-5,3,,,,,,,20.643,0.074,18.79,0.009,18.017,0.007,17.694,0.007,17.55,0.017,16.58,0.163,15.965,0.169,,,,,,,,,,,,,,,,,,,,,,,,,,,CCU-220-110-000-0-0,23.7,
5310,212638775,14 06 47.080,-09 42 16.21,1,17.865,,,,14064707-0942162,6174-301-6-0177-0267,STAR,gri,,-4,3,-4,3,,,,,,,20.348,0.065,18.524,0.008,17.809,0.006,17.583,0.007,17.422,0.016,16.608,0.14,15.976,0.132,,,,,,,,,,,,,,,,,,,,,,,,,,,BBU-220-110-000-0-0,36.5,
5311,212638784,13 14 11.301,-09 42 15.07,1,12.046,,5537-825-1,402-054519,13141131-0942150,,STAR,gri,rav,-6.8,2.8,-4.5,3.1,,,12.893,0.516,11.676,0.235,,,12.342,0.04,12.019,0.04,11.919,0.02,,,11.128,0.023,10.881,0.022,10.821,0.021,6004,95,142,4.135,0.15,0.15,-0.203,0.15,0.15,1.4,0.318,0.219,1.037,0.12,0.086,0.358,0.216,0.155,436.6,94.63,65.85,0.039,0.018,0.01,AAA-222-111-000-0-0,,
5312,212638792,13 24 20.936,-09 42 14.48,1,13.577,,,402-054815,13242093-0942144,,STAR,gri,rpm,4.9,13.2,19.9,13,,,14.51,0.01,13.796,0.02,,,14.118,0.03,13.574,0.01,13.346,0.06,,,12.418,0.027,12.052,0.022,12.033,0.026,5615,132,110,4.457,0.065,0.585,-0.198,0.25,0.45,0.952,0.937,0.127,0.923,0.094,0.094,1.07,0.357,0.936,503.8,447.4,74.01,0.043,0.018,0.013,AAA-222-111-000-0-0,,
5313,212638807,13 25 06.606,-09 42 13.10,1,13.998,,,402-054836,13250659-0942131,,STAR,gri,rpm,-6.2,3,1.8,3.5,,,15.315,0.03,14.311,0.01,,,14.787,0.01,14.017,0.01,13.66,0.09,,,12.46,0.026,11.917,0.023,11.813,0.026,4879,97,78,2.593,0.66,0.55,-0.703,0.3,0.42,7.312,6.241,3.825,0.914,0.063,0.088,0.002,0.015,0.001,3172,2378,1551,0.048,0.025,0.017,AAA-222-111-000-0-0,,
5314,212638813,13 43 20.867,-09 42 12.54,1,17.478,,,,13432086-0942125,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,15.984,0.095,15.293,0.097,14.983,0.156,3949,504,360,4.892,0.145,0.174,-0.201,0.25,0.4,0.353,0.16,0.127,0.418,0.183,0.183,6.95,7.909,3.699,618.2,434.1,291.7,0.055,0.028,0.023,AAC-222-111-000-0-0,,
5315,212638822,14 03 06.973,-09 42 11.70,1,18.055,,,,14030697-0942116,6174-301-4-0174-0345,STAR,gri,,-10,3,1,3,,,,,,,21.629,0.178,19.073,0.01,18.004,0.007,17.618,0.007,17.417,0.017,16.331,0.103,15.754,0.122,,,,,,,,,,,,,,,,,,,,,,,,,,,ABD-222-111-000-0-0,44.5,
5316,212638852,14 06 40.686,-09 42 10.02,1,18.839,,,,14064068-0942100,6174-301-6-0177-0406,STAR,gri,,11,4,-109,4,,,,,,,23.079,0.598,20.424,0.024,18.864,0.011,18.159,0.01,17.747,0.02,16.499,0.133,15.987,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,BBU-220-110-000-0-0,32.4,
5317,212638862,13 59 49.039,-09 42 09.39,1,14.05,,,402-055919,13594903-0942093,6166-301-3-0179-0151,STAR,gri,rpm,-4.7,3.9,-5.9,4,,,15.194,0.03,14.228,0.03,,,14.688,0.04,13.965,0.02,13.777,0.2,,,12.519,0.028,11.965,0.026,11.875,0.026,4966,98,98,2.813,0.48,0.576,-0.755,0.3,0.42,5.668,5.122,2.353,0.904,0.054,0.043,0.003,0.02,0.003,2800,2457,1144,0.06,0.027,0.027,AAA-222-111-000-0-0,,
5318,212638869,14 07 59.147,-09 42 08.97,1,18.175,,,,14075914-0942089,,STAR,J,rpm,4,15,12,3,,,,,,,,,,,,,,,,,16.623,0.153,16.078,0.173,15.433,0.204,3852,1015,338,4.915,0.13,0.26,-0.246,0.3,0.54,0.35,0.275,0.119,0.387,0.265,0.165,7.477,7.789,5.091,752.1,1022,312.3,0.056,0.029,0.024,BCC-222-111-000-0-0,,0802-0282431
5319,212638877,14 06 04.600,-09 42 08.21,1,17.875,,,,,6174-301-6-0176-0304,EXTENDED,gri,,0,3,-2,3,,,,,,,19.98,0.09,18.698,0.012,17.92,0.009,17.522,0.01,17.341,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5320,212638887,13 24 59.180,-09 42 07.00,1,15.171,,,402-054830,13245916-0942070,,STAR,gri,rpm,14.4,3.3,-2.4,3.5,,,17.386,0.15,15.945,0.063,,,16.762,0.02,15.434,0.02,14.489,0.05,,,12.755,0.024,12.129,0.027,11.898,0.023,3838,46,77,4.879,0.042,0.035,-0.009,0.16,0.08,0.399,0.032,0.046,0.448,0.032,0.058,6.925,1.478,1.058,151.9,10.87,21.12,0.036,0.019,0.003,AAA-222-111-000-0-0,,
5321,212638917,13 52 34.523,-09 42 05.32,1,15.142,,,402-055674,13523452-0942051,,STAR,gri,rpm,5.4,6.6,-47.8,6.4,,,17.152,0.06,15.792,0.06,,,16.529,0.04,15.229,0.02,14.547,0.07,,,13.077,0.027,12.474,0.028,12.335,0.027,3878,78,46,4.865,0.04,0.04,0.008,0.12,0.18,0.409,0.045,0.034,0.459,0.056,0.047,6.453,1.216,1.208,183.3,25.23,16.13,0.039,0.026,0.012,AAA-222-111-000-0-0,,
5322,212638926,13 49 15.216,-09 42 04.17,1,12.809,,,402-055573,13491522-0942041,,STAR,gri,rpm,-10.4,2.2,-12.5,2.6,,,13.786,0.05,12.94,0.03,,,13.332,0.05,12.699,0.04,12.585,0.21,,,11.398,0.026,10.88,0.023,10.802,0.024,5053,121,60,2.943,0.54,0.756,-0.836,0.4,0.8,4.669,6.676,1.988,0.892,0.097,0.065,0.007,0.036,0.007,1327,1781,547.5,0.048,0.036,0.016,AAA-222-111-000-0-0,,
5323,212638936,14 07 15.388,-09 42 03.41,1,13.943,,,402-056176,14071539-0942033,,STAR,gri,rpm,-32.5,3.1,10,3,,,14.84,0.04,14.125,0.09,,,14.44,0.04,13.95,0.15,13.729,0.17,,,12.904,0.024,12.621,0.023,12.547,0.027,6039,186,186,4.349,0.095,0.133,-0.691,0.4,0.4,1.047,0.182,0.155,0.852,0.096,0.06,0.753,0.361,0.282,747,128.6,129.7,0.055,0.03,0.025,AAA-222-111-000-0-0,,
5324,212638940,13 18 41.364,-09 42 03.23,1,13.484,,,402-054641,13184136-0942032,,STAR,gri,rpm,-30.3,2.4,-3.1,9.2,,,14.268,0.01,13.601,0.03,,,13.869,0.03,13.408,0.02,13.319,0.07,,,12.363,0.026,12.044,0.023,11.969,0.022,5884,118,94,4.393,0.09,0.234,-0.361,0.25,0.4,1.001,0.397,0.141,0.905,0.103,0.103,0.889,0.367,0.527,546.7,228.8,94.91,0.041,0.012,0.012,AAA-222-111-000-0-0,,
5325,212639016,13 43 31.377,-09 41 56.83,1,13.564,,,402-055380,13433136-0941567,,STAR,gri,rpm,-23.4,2.6,5.8,3,,,14.704,0.04,13.839,0.04,,,14.245,0.05,13.579,0.02,13.272,0.04,,,12.267,0.023,11.851,0.022,11.712,0.026,5264,126,158,4.56,0.03,0.785,-0.28,0.3,0.36,0.791,1.321,0.055,0.848,0.073,0.073,1.66,0.224,1.558,362.9,579.4,27.02,0.067,0.019,0.027,AAA-222-111-000-0-0,,
5326,212639034,13 19 20.669,-09 41 55.54,1,15.582,,,402-054658,13192067-0941552,,STAR,gri,rpm,-1.8,3.3,-48.3,3.4,,,16.287,0.09,15.72,0.12,,,16.055,0.07,15.634,0.05,15.38,0.105,,,14.621,0.042,14.256,0.052,14.023,0.069,5790,283,283,4.6,0.04,0.048,-1.666,0.63,0.42,0.682,0.063,0.037,0.691,0.029,0.016,2.069,0.407,0.391,988.6,114.5,74.45,0.069,0.021,0.034,AAA-222-111-000-0-0,,
5327,212639037,14 00 07.844,-09 41 55.37,1,16.789,,,,14000784-0941553,6166-301-3-0179-0315,EXTENDED,gri,,4,3,10,1,,,,,,,19.82,0.08,17.763,0.007,16.806,0.005,16.371,0.005,15.992,0.012,15.532,0.07,15.054,0.101,14.578,0.1,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,62.3,0803-0281793
5328,212639040,14 06 42.631,-09 41 54.97,1,17.753,,,,14064262-0941549,6174-301-6-0177-0232,STAR,gri,rpm,-6,3,4,3,,,,,,,20.717,0.086,18.646,0.008,17.701,0.006,17.37,0.006,17.156,0.014,16.073,0.09,15.485,0.096,15.441,0.212,4642,91,91,4.691,0.07,0.05,-0.486,0.3,0.36,0.588,0.07,0.086,0.627,0.075,0.075,2.902,1.104,0.597,1326,203.5,208.8,0.059,0.026,0.026,AAC-222-111-000-0-0,,
5329,212639058,13 16 20.072,-09 41 52.64,1,12.275,,,402-054568,13162007-0941527,,STAR,gri,rpm,-26.9,1.2,-12.4,1.3,,,13.26,0.01,12.398,0.04,,,12.799,0.04,12.154,0.02,12.051,0.16,,,10.95,0.023,10.538,0.024,10.463,0.021,5354,127,127,4.507,0.05,0.78,-0.08,0.15,0.36,0.881,1.415,0.078,0.919,0.099,0.062,1.304,0.3,1.219,230.4,342,26,0.037,0.02,0.011,AAA-222-111-000-0-0,,
5330,212639080,13 59 54.122,-09 41 50.73,1,18.148,,,,13595412-0941507,6166-301-3-0179-0375,EXTENDED,gri,,11,3,2,3,,,,,,,20.959,0.171,19.193,0.016,18.22,0.011,17.7,0.011,17.324,0.029,16.727,0.172,15.707,0.149,,,,,,,,,,,,,,,,,,,,,,,,,,,CBD-222-111-000-0-0,27.3,
5331,212639089,13 56 01.915,-09 41 50.03,1,12.155,,,402-055784,13560190-0941499,,STAR,gri,rpm,-1.1,5.6,-6.9,2.1,,,13.506,0.02,12.482,0.02,,,12.954,0.03,12.175,0.01,11.812,0.07,,,10.671,0.026,10.116,0.022,10.081,0.024,4820,76,76,2.344,0.445,0.445,-0.856,0.42,0.35,9.599,6.005,3.694,0.906,0.077,0.032,7.26E-04,0.003,5.67E-04,1952,1384,703.2,0.041,0.022,0.012,AAA-222-111-000-0-0,,
5332,212639102,13 25 42.620,-09 41 48.87,1,18.256,,,,13254262-0941488,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,16.695,0.164,16.089,0.217,14.846,0.156,3605,437,312,5.013,0.12,0.144,-0.168,0.25,0.35,0.233,0.139,0.075,0.237,0.197,0.098,15.15,14.39,8.35,520.6,492.6,221.7,0.04,0.023,0.013,CCC-222-111-000-0-0,,
5333,212639148,13 59 38.148,-09 41 44.65,1,11.865,,,402-055911,13593814-0941446,,STAR,gri,rav,-19.8,1.6,-7.2,8.7,,,13.294,0.05,12.185,0.03,,,12.728,0.04,11.866,0.01,11.496,0.04,,,10.181,0.022,9.59,0.022,9.487,0.021,4338,87,105,1.062,0.144,0.144,-1.084,0.12,0.12,43.779,8.181,5.824,0.884,0.018,0.042,9.48E-06,5.04E-06,3.80E-06,5603,1001,620.8,0.07,0.018,0.029,AAA-222-111-000-0-0,,
5334,212639172,14 01 13.308,-09 41 43.07,1,13.467,,,402-055966,14011330-0941431,,STAR,gri,rpm,-42.6,7,-3.5,2.5,,,14.549,0.03,13.631,0.02,,,14.044,0.03,13.384,0.04,13.22,0.14,,,12.088,0.022,11.71,0.023,11.609,0.019,5399,172,129,4.536,0.045,0.081,-0.157,0.15,0.27,0.83,0.105,0.093,0.858,0.077,0.093,1.522,0.35,0.43,357.6,66.62,48.71,0.058,0.022,0.026,AAA-222-111-000-0-0,,
5335,212639231,14 08 16.699,-09 41 37.78,1,11.876,,,402-056209,14081669-0941377,,STAR,gri,rpm,-3.3,2,-9.6,1.5,,,13.197,0.02,12.189,0.08,,,12.667,0.02,11.908,0.14,11.537,0.11,,,10.426,0.023,9.875,0.023,9.749,0.023,4813,97,97,2.505,0.649,0.354,-0.493,0.4,0.56,8.96,3.494,4.322,0.967,0.226,0.097,0.001,0.01,8.29E-04,1450,643.9,664.1,0.062,0.025,0.03,AAA-222-111-000-0-0,,
5336,212639277,14 04 14.462,-09 41 34.44,1,13.901,,,402-056088,14041447-0941343,,STAR,gri,rpm,1.8,2.4,-13.3,3.7,,,15.008,0.03,14.138,0.03,,,14.549,0.05,13.884,0.02,13.623,0.04,,,12.532,0.023,12.088,0.025,12.02,0.027,5204,125,104,3.556,0.968,0.726,-0.615,0.5,0.5,2.301,2.632,1.568,0.888,0.062,0.062,0.054,1.269,0.049,1175,1316,794.3,0.06,0.024,0.024,AAA-222-111-000-0-0,,
5337,212639286,14 02 14.531,-09 41 33.65,1,13.052,,,402-056005,,,STAR,gri,,8.5,2,-16.2,2.6,,,13.927,0.05,13.213,0.02,,,13.525,0.05,13.011,0.05,12.849,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5338,212639289,13 43 11.375,-09 41 33.37,1,12.159,,,402-055365,13431137-0941333,,STAR,gri,rpm,-20.6,1.8,-15.9,2.3,,,13.435,0.05,12.472,0.06,,,12.952,0.04,12.138,0.05,11.819,0.06,,,10.776,0.022,10.296,0.022,10.194,0.021,4978,119,79,3.553,1.03,0.515,-0.18,0.25,0.45,2.543,1.746,1.817,0.947,0.212,0.118,0.04,1.672,0.033,591.7,375.9,418.7,0.051,0.026,0.022,AAA-222-111-000-0-0,,
5339,212639293,13 21 05.299,-09 41 33.17,1,14.741,,,402-054710,13210530-0941331,,STAR,gri,rpm,0.3,3,2.1,3.4,,,15.882,0.07,14.918,0.06,,,15.352,0.04,14.678,0.08,14.479,0.14,,,13.371,0.027,12.924,0.027,12.847,0.038,5205,157,157,3.247,1.11,0.74,-0.782,0.63,0.35,2.753,5.15,1.976,0.89,0.036,0.057,0.017,0.758,0.016,2108,3592,1584,0.058,0.028,0.028,AAA-222-111-000-0-0,,
5340,212639319,13 18 18.754,-09 41 30.69,1,12.471,,,402-054626,13181875-0941307,,STAR,gri,rav,-29.9,3.6,-2.1,1.8,,,13.433,0.02,12.62,0.05,,,12.979,0.03,12.374,0.03,12.253,0.1,,,11.13,0.024,10.727,0.023,10.647,0.019,5679,111,178,4.331,0.14,0.392,0.081,0.08,0.1,1.073,0.681,0.162,1.015,0.127,0.058,0.666,0.478,0.484,338.6,203,70.88,0.037,0.012,0.012,AAA-222-111-000-0-0,,
5341,212639327,14 02 14.319,-09 41 30.24,1,14.221,,,402-056003,14021431-0941301,,STAR,JHK,rpm,-23.9,2.5,8,3.6,,,,,,,,,,,,,,,,,13.117,0.038,12.827,0.03,12.785,0.038,6029,183,257,4.345,0.11,0.176,-0.581,0.4,0.48,1.025,0.247,0.147,0.875,0.096,0.068,0.728,0.349,0.339,803,226.2,130.5,0.056,0.028,0.023,AAA-222-111-ccc-0-0,,
5342,212639334,14 02 59.795,-09 41 29.81,1,16.88,,,,14025979-0941298,6174-301-4-0174-0306,EXTENDED,gri,,-2,3,1,3,,,,,,,19.066,0.054,17.666,0.007,16.981,0.006,16.543,0.006,16.316,0.018,16.122,0.12,15.245,0.101,14.862,0.133,,,,,,,,,,,,,,,,,,,,,,,,,BAB-222-111-000-0-0,26.2,
5343,212639348,13 18 35.761,-09 41 28.72,1,13.766,,,402-054639,13183575-0941287,,STAR,gri,rpm,-20.2,7.4,-0.5,3.2,,,14.841,0.04,13.992,0.06,,,14.389,0.03,13.704,0.05,13.499,0.08,,,12.313,0.026,11.859,0.023,11.799,0.027,5173,124,104,4.509,0.078,1.222,-0.324,0.3,0.48,0.883,2.672,0.141,0.888,0.055,0.088,1.274,0.55,1.255,430.9,1150,88.31,0.04,0.02,0.01,AAA-222-111-000-0-0,,
5344,212639373,13 58 54.119,-09 41 26.56,1,13.096,,,402-055882,13585412-0941265,,STAR,gri,rpm,-18.7,1.8,-8.9,5.8,,,13.956,0.03,13.242,0.02,,,13.556,0.03,13.057,0.02,12.899,0.06,,,11.934,0.023,11.658,0.022,11.592,0.024,5942,118,95,4.287,0.115,0.184,-0.055,0.2,0.2,1.19,0.306,0.179,1.062,0.093,0.109,0.579,0.308,0.286,545.3,131.2,89.65,0.063,0.02,0.028,AAA-222-111-000-0-0,,
5345,212639395,13 26 29.608,-09 41 24.71,1,16.928,,,,13262960-0941247,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,15.747,0.07,15.531,0.121,15.355,0.214,5925,332,532,4.378,0.195,0.273,-0.858,0.42,0.42,0.925,0.385,0.233,0.801,0.072,0.087,0.9,0.98,0.579,2492,1143,907.9,0.041,0.023,0.013,ABC-222-111-000-0-0,,
5346,212639398,14 01 38.123,-09 41 24.65,1,16.283,,,,14013812-0941246,6166-301-4-0180-0217,STAR,gri,rpm,-8,3,1,3,,,,,,,19.613,0.037,17.24,0.005,16.258,0.004,15.873,0.004,15.629,0.006,14.519,0.033,13.939,0.043,13.83,0.051,4586,72,72,4.672,0.063,0.035,-0.26,0.25,0.3,0.619,0.05,0.081,0.665,0.074,0.087,2.757,0.852,0.453,671.5,64.78,102.6,0.059,0.029,0.024,AAA-222-111-000-0-0,,
5347,212639400,13 26 33.208,-09 41 24.49,1,13.552,,,402-054872,13263321-0941247,,STAR,gri,rpm,-6.9,3,-0.8,3.4,,,15.04,0.03,13.963,0.01,,,14.521,0.02,13.546,0.043,13.136,0.04,,,11.862,0.026,11.324,0.026,11.147,0.027,4654,93,75,2.31,0.775,1.085,-0.302,0.3,1.44,9.315,19.939,5.202,0.991,0.051,0.185,5.59E-04,0.007,5.50E-04,3086,7021,1616,0.078,0.015,0.033,AAA-222-111-000-0-0,,
5348,212639403,14 06 26.591,-09 41 24.33,1,18.343,,,,14062659-0941243,6174-301-6-0176-0342,STAR,gri,,-6,3,-3,3,,,,,,,21.494,0.161,19.306,0.012,18.301,0.008,17.931,0.009,17.725,0.02,16.74,0.145,15.941,0.141,,,,,,,,,,,,,,,,,,,,,,,,,,,BBU-220-110-000-0-0,59.8,
5349,212639433,13 59 49.146,-09 41 22.75,1,13.449,,,402-055920,13594914-0941227,,STAR,gri,rpm,-1.5,2.2,-19.5,2.6,,,14.264,0.04,13.528,0.02,,,13.844,0.04,13.349,0.03,13.28,0.19,,,12.287,0.026,11.968,0.029,11.908,0.024,5891,142,142,4.306,0.12,0.216,-0.157,0.2,0.24,1.148,0.36,0.18,1,0.103,0.103,0.652,0.346,0.349,613.5,180.5,103.2,0.058,0.029,0.024,AAA-222-111-000-0-0,,
5350,212639463,13 47 40.225,-09 41 20.63,1,13.234,,,402-055524,13474022-0941205,,STAR,gri,rpm,9.1,2.4,9.7,2.8,,,14.129,0.06,13.384,0.04,,,13.715,0.07,13.216,0.04,13.028,0.05,,,12.072,0.022,11.81,0.024,11.724,0.027,6009,168,144,4.207,0.168,0.14,-0.064,0.2,0.24,1.334,0.303,0.247,1.088,0.115,0.115,0.42,0.293,0.173,650.2,149.7,143.1,0.067,0.024,0.028,AAA-222-111-000-0-0,,
5351,212639468,13 12 36.262,-09 41 20.19,1,12.266,,,402-054464,13123627-0941202,,STAR,gri,rav,-4.7,2.5,0.3,1.7,,,13.766,0.03,12.618,0.03,,,13.188,0.04,12.251,0.04,11.871,0.02,,,10.535,0.023,9.925,0.027,9.805,0.025,4215,100,100,1.127,0.11,0.154,-0.794,0.12,0.15,41.834,8.115,4.976,0.91,0.018,0.018,1.18E-05,5.45E-06,4.86E-06,6198,879.1,648.6,0.043,0.025,0.014,AAA-222-111-000-0-0,,
5352,212639472,13 54 49.904,-09 41 19.65,1,13.852,,,402-055745,13544990-0941195,,STAR,gri,rpm,-46,2.5,26,2.9,,,15.411,0.06,14.284,0.01,,,14.869,0.06,13.819,0.04,13.416,0.08,,,12.238,0.023,11.67,0.026,11.522,0.021,4528,107,107,4.677,0.063,0.035,-0.217,0.25,0.3,0.616,0.055,0.082,0.665,0.06,0.084,2.804,0.867,0.39,227.3,28.33,38.94,0.036,0.024,0.011,AAA-222-111-000-0-0,,
5353,212639500,14 01 26.473,-09 41 16.68,1,14.148,,,402-055975,14012647-0941166,6166-301-4-0180-0062,STAR,gri,rpm,1.4,3.2,-3.1,3.7,,,15.294,0.03,14.38,0.02,,,14.816,0.04,14.121,0.02,13.861,0.16,,,12.606,0.024,12.111,0.024,12.008,0.025,5071,99,99,2.82,0.672,0.576,-0.79,0.25,0.35,6.007,4.36,3.209,0.897,0.036,0.036,0.004,0.033,0.003,2898,2024,1517,0.062,0.025,0.025,AAA-222-111-000-0-0,,
5354,212639514,13 25 29.623,-09 41 15.62,1,13.274,,,402-054847,13252962-0941154,,STAR,gri,rpm,-3.8,2.4,-1.8,2.8,,,14.558,0.02,13.564,0.02,,,14.034,0.01,13.294,0.01,12.948,0.06,,,11.794,0.023,11.32,0.026,11.168,0.021,4979,59,79,2.557,0.78,0.3,-0.721,0.3,0.42,7.819,3.379,4.271,0.918,0.061,0.044,0.001,0.018,9.72E-04,2522,1080,1357,0.049,0.022,0.016,AAA-222-111-000-0-0,,
5355,212639576,13 19 08.932,-09 41 09.25,1,12.987,,,402-054655,13190894-0941090,,STAR,gri,rpm,-41,1.7,-1,3.5,,,13.999,0.02,13.205,0.06,,,13.568,0.03,12.961,0.03,12.739,0.09,,,11.705,0.024,11.167,0.023,11.109,0.023,5202,83,83,4.599,0.02,0.027,-0.475,0.3,0.08,0.712,0.052,0.014,0.748,0.08,0.018,2.003,0.143,0.234,246.4,30.83,8.913,0.032,0.008,0.01,AAA-222-111-000-0-0,,
5356,212639586,13 55 11.470,-09 41 07.97,1,17.401,,,,13551147-0941079,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,15.912,0.109,15.318,0.113,14.702,0.114,3639,377,269,4.998,0.115,0.138,-0.113,0.2,0.32,0.252,0.148,0.08,0.257,0.197,0.109,13.12,11.88,7.07,401,337.5,159.9,0.038,0.022,0.012,ABB-222-111-000-0-0,,
5357,212639598,13 18 04.515,-09 41 07.50,1,12.841,,,402-054619,13180451-0941075,,STAR,gri,rpm,-55.9,3.9,-11.9,2,,,14.094,0.04,13.107,0.04,,,13.61,0.04,12.708,0.03,12.511,0.11,,,11.227,0.026,10.725,0.023,10.604,0.019,4851,98,117,4.614,0.03,0.03,-0.036,0.15,0.21,0.722,0.039,0.052,0.777,0.047,0.066,2.09,0.255,0.27,188.9,23.54,24.83,0.031,0.022,0.009,AAA-222-111-000-0-0,,
5358,212639642,13 51 07.046,-09 41 04.67,1,13.847,,,402-055626,13510704-0941046,,STAR,gri,rpm,2.2,2.1,1.6,2.4,,,14.984,0.02,14.046,0.04,,,14.503,0.03,13.791,0.04,13.566,0.14,,,12.397,0.027,11.885,0.022,11.809,0.021,5028,102,122,2.452,0.624,0.156,-0.839,0.3,0.36,8.989,1.858,4.615,0.902,0.049,0.035,0.001,0.009,4.86E-04,3890,727,1930,0.054,0.03,0.025,AAA-222-111-000-0-0,,
5359,212639647,13 14 59.795,-09 41 04.08,1,15.977,,,,13145979-0941040,,STAR,JHK,rpm,34,3,2,5,,,,,,,,,,,,,,,,,13.815,0.03,13.238,0.031,12.984,0.035,3632,171,205,4.986,0.075,0.075,-0.011,0.15,0.24,0.278,0.07,0.066,0.29,0.1,0.1,12.68,6.293,4.206,160.8,58.1,49.74,0.032,0.014,0.012,AAA-222-111-000-0-0,,0803-0269167
5360,212639652,13 50 22.240,-09 41 03.51,1,12.998,,,402-055608,13502223-0941034,,STAR,gri,rpm,13.2,1.3,-8.7,1.6,,,13.631,0.04,13.054,0.04,,,13.3,0.03,12.95,0.04,12.869,0.16,,,11.971,0.026,11.72,0.025,11.67,0.023,6245,154,154,4.196,0.145,0.145,-0.259,0.25,0.4,1.329,0.331,0.195,1.135,0.102,0.183,0.421,0.278,0.192,655.6,174.3,106.3,0.051,0.028,0.02,AAA-222-111-000-0-0,,
5361,212639746,14 06 19.940,-09 40 55.71,1,18.949,,,,,6174-301-6-0176-0319,STAR,gri,,3,3,-1,3,,,,,,,19.252,0.031,19.095,0.01,18.9,0.011,18.901,0.016,18.957,0.053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5362,212639829,13 55 41.755,-09 40 49.05,1,17.686,,,,13554175-0940490,6166-301-1-0176-0262,STAR,gri,,-9,3,-4,3,,,,,,,20.437,0.066,18.46,0.008,17.654,0.006,17.355,0.006,17.184,0.014,16.186,0.101,15.564,0.104,,,,,,,,,,,,,,,,,,,,,,,,,,,ABD-222-111-000-0-0,12.8,
5363,212639849,13 19 55.902,-09 40 47.13,1,14.961,,,402-054675,13195590-0940471,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,12.972,0.027,12.374,0.027,12.192,0.028,3842,376,188,4.911,0.09,0.108,-0.11,0.2,0.32,0.358,0.114,0.086,0.4,0.134,0.112,7.955,5.492,3.249,151.2,70.19,41.16,0.029,0.014,0.009,AAA-222-111-000-0-0,,
5364,212639868,13 43 30.275,-09 40 45.85,1,13.312,,,402-055378,13433025-0940458,,STAR,gri,rpm,-7.2,2.5,-27.4,2.9,,,14.437,0.06,13.59,0.02,,,13.97,0.05,13.324,0.04,13.03,0.04,,,12.172,0.028,11.744,0.027,11.619,0.027,5281,123,123,4.564,0.054,0.702,-0.385,0.35,0.42,0.776,1.078,0.102,0.828,0.084,0.118,1.649,0.427,1.518,347.7,457.7,55.83,0.062,0.022,0.031,AAA-222-111-000-0-0,,
