,Unnamed: 0,Unnamed: 0.1,EPIC,RA,Dec,Data Availability,KepMag,HIP,TYC,UCAC,2MASS,SDSS,Object type,Kepflag,stpropflag,pmra,e_pmra,pmdec,e_pmdec,plx,e_plx,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,Teff,ep_teff,em_teff,logg,ep_logg,em_logg,[Fe/H],ep_[Fe/H],em_[Fe/H],Radius,ep_rad,em_rad,mass,ep_mass,em_mass,rho,ep_rho,em_rho,Distance,ep_d,em_d,E(B-V),ep_E(B-V),em_E(B-V),2MASS Flag,Nearest Neighbor,Nomad ID
61,61,61,246166977,23 02 05.239,-05 42 13.92,0,15.219,,,,23020523-0542139,8054-301-1-0165-0048,EXTENDED,gri,,-3,2,1,2,,,,,,,18.256,0.038,16.179,0.004,15.249,0.003,14.808,0.003,14.473,0.006,14.377,0.061,13.684,0.073,13.273,0.068,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-1-0,16.8,
62,62,62,246167026,23 16 03.322,-05 42 09.82,1,11.911,,5249-1004-1,422-137510,23160332-0542098,,STAR,gri,plx,13.4,3.2,5.3,3.4,,,14.36,0.692,12.924,0.338,,,12.265,0.12,11.889,0.13,11.76,0.12,,,10.987,0.023,10.716,0.025,10.667,0.026,6084,149,149,4.259,0.115,0.184,-0.156,0.2,0.4,1.214,0.374,0.165,1.062,0.115,0.138,0.558,0.248,0.27,358.5,125.1,125.1,0.034,0.011,0.006,AAA-222-111-000-0-0,88.9,
63,63,63,246167037,23 02 36.013,-05 42 08.55,0,15.598,,,422-137169,23023601-0542085,8054-301-1-0166-0046,STAR,BV,,4.3,4.6,7.8,5.7,,,16.386,0.1,15.728,0.058,,,16.119,0.053,,,,,,,14.559,0.043,14.288,0.057,14.261,0.069,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,24.1,
64,64,64,246167083,23 32 27.198,-05 42 05.19,0,18.058,,,,23322719-0542051,8066-301-2-0097-0144,EXTENDED,gri,,11,3,0,3,,,,,,,21.349,0.338,19.325,0.021,18.062,0.011,17.515,0.011,17.131,0.027,16.441,0.132,15.789,0.141,15.086,0.154,,,,,,,,,,,,,,,,,,,,,,,,,BBB-222-111-000-0-0,77.6,
65,65,65,246167121,23 03 58.954,-05 42 02.97,1,12.85,,,422-137197,23035895-0542030,,STAR,gri,rpm,-8,1.8,-11,2.1,,,13.662,0.043,12.948,0.031,,,13.313,0.032,12.766,0.041,12.651,0.062,,,11.866,0.026,11.521,0.023,11.492,0.026,5722,113,113,4.436,0.06,0.42,-0.055,0.12,0.15,0.992,0.654,0.096,0.997,0.094,0.058,0.957,0.304,0.748,429.2,283.1,51.05,0.038,0.018,0.008,AAA-222-111-000-0-0,13.4,
66,66,66,246167126,23 03 14.694,-05 42 02.42,1,10.408,,5248-437-1,422-137182,23031470-0542025,,STAR,gri,rpm,-3.1,2.3,-1.9,2.5,,,11.776,0.15,11.024,0.112,,,11.524,0.03,10.293,0.04,9.93,0.06,,,8.64,0.019,8.06,0.053,7.886,0.024,4326,89,89,0.252,1.914,0.348,-1.46,1.6,1,105.657,50.765,90.802,0.824,0.446,0.019,5.57E-07,3.55E-04,3.85E-07,6168,3332,5199,0.04,0.02,0.008,AAA-111-111-000-0-0,70.5,
67,67,67,246167165,23 22 53.676,-05 41 59.36,1,18.975,,,,,7824-301-1-0255-0088,STAR,gri,,8,3,-5,3,,,,,,,19.112,0.028,18.776,0.009,19.041,0.013,19.247,0.02,19.426,0.074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,68,68,246167180,23 01 32.723,-05 41 58.06,0,15.792,,,422-137139,23013274-0541578,8054-301-1-0164-0125,STAR,BV,,-1.2,4.8,-15.9,6.1,,,16.975,0.17,15.966,0.064,,,16.411,0.058,,,,,,,14.873,0.043,14.567,0.069,14.491,0.083,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,48.5,
69,69,69,246167182,22 59 58.805,-05 41 58.01,0,11.844,,5241-1341-1,422-137097,22595880-0541582,,STAR,gri,,1.8,2.6,-24.2,2.8,,,12.432,0.261,11.936,0.232,,,12.205,0.03,11.721,0.04,11.69,0.06,,,10.654,0.021,10.306,0.023,10.223,0.022,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,33.1,
70,70,70,246167194,23 12 44.990,-05 41 57.40,0,18.217,,,,23124498-0541574,8054-301-1-0183-0167,EXTENDED,gri,,0,3,4,3,,,,,,,20.63,0.131,19.149,0.016,18.271,0.012,17.818,0.011,17.563,0.027,16.381,0.12,15.533,0.139,14.831,0.125,,,,,,,,,,,,,,,,,,,,,,,,,BBB-222-111-000-0-0,33.7,
71,71,71,246167267,23 26 57.574,-05 41 52.38,1,11.223,,5250-168-1,422-137757,23265755-0541523,,STAR,gri,rav,-18.8,2.4,-49.7,2.5,,,12.098,0.198,11.494,0.142,,,11.807,0.03,11.151,0.02,10.973,0.01,,,9.921,0.024,9.509,0.025,9.422,0.025,5115,153,153,4.593,0.025,0.03,-0.125,0.12,0.15,0.749,0.044,0.042,0.814,0.05,0.05,1.894,0.231,0.244,113,12.86,9.705,0.024,0.007,0.005,AAA-222-111-000-0-0,72.8,
72,72,72,246167276,23 15 41.051,-05 41 51.78,1,9.321,,5249-1081-1,422-137506,23154104-0541516,,STAR,gri,plx,16,1.3,-41.8,1.3,,,9.646,0.023,9.151,0.018,,,10.171,0.25,9.563,0.15,8.956,0.09,,,8.224,0.019,8.018,0.033,7.96,0.018,6368,252,252,4.156,0.075,0.09,-0.024,0.15,0.18,1.53,0.106,0.099,1.275,0.08,0.128,0.341,0.093,0.073,136.6,7.587,7.587,0.027,0.009,0.005,AAA-111-111-000-0-0,96.6,
73,73,73,246167280,23 12 53.937,-05 41 51.63,0,11.834,,5249-322-1,422-137431,23125395-0541516,,STAR,gri,,0.4,2.9,-5.6,3.1,,,12.427,0.258,12.489,0.309,,,12.208,0.03,11.767,0.13,11.674,0.09,,,10.933,0.022,10.637,0.021,10.615,0.02,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,39.5,
74,74,74,246167282,23 07 50.700,-05 41 51.52,0,8.789,114218,5248-424-1,422-137296,23075069-0541515,,STAR,gri,,20.51,1.84,-3.66,1.03,4.55,1.34,9.666,0.03,8.539,0.018,,,10.246,0.03,9.081,0.04,8.164,0.06,,,6.556,0.021,5.996,0.027,5.846,0.018,,,,,,,,,,,,,,,,,,,,,,,,,AAA-111-111-000-0-0,80.2,
75,75,75,246167314,23 25 36.019,-05 41 49.33,1,9.985,,5250-1163-1,422-137730,23253602-0541493,,STAR,gri,plx,-72.7,1.9,-11,1.9,,,10.932,0.064,10.302,0.053,,,10.56,0.01,10.196,0.02,9.739,0.06,,,8.79,0.023,8.397,0.024,8.293,0.022,5810,116,69,4.528,0.025,0.04,-0.903,0.24,0.2,0.786,0.061,0.038,0.765,0.059,0.023,1.554,0.17,0.237,83.68,5.368,5.368,0.019,0.004,0.004,AAA-112-111-000-0-0,39.3,
76,76,76,246167316,23 22 10.782,-05 41 49.21,0,10.31,,5250-698-1,422-137647,23221077-0541492,,STAR,gri,,27,1.8,16.8,1.9,,,10.741,0.051,10.359,0.048,,,10.623,0.03,10.162,0.04,10.177,0.23,,,9.352,0.026,9.116,0.024,9.026,0.022,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,29.3,
77,77,77,246167345,23 01 02.310,-05 41 46.74,0,8.715,,5248-456-1,422-137126,23010232-0541466,,STAR,BV,,24.8,1.1,-12.6,1.2,,,9.995,0.037,8.909,0.02,,,,,,,,,,,7.061,0.019,6.553,0.026,6.429,0.024,,,,,,,,,,,,,,,,,,,,,,,,,AAA-111-111-000-0-0,37.4,
78,78,78,246167349,23 02 14.516,-05 41 46.61,1,11.972,,,422-137159,23021451-0541466,,STAR,gri,rpm,6.7,1.9,0.3,1.3,,,12.642,0.041,12.007,0.03,,,12.344,0.03,11.883,0.04,11.813,0.06,,,11.153,0.022,10.973,0.025,10.952,0.023,6209,187,149,4.142,0.18,0.27,0.033,0.15,0.15,1.471,0.639,0.267,1.277,0.155,0.155,0.325,0.246,0.193,517.4,199.1,126,0.038,0.011,0.009,AAA-222-111-000-0-0,59.5,
79,79,79,246167351,23 25 31.776,-05 41 46.39,1,13.553,,,422-137729,23253177-0541463,8066-301-2-0085-0109,STAR,gri,rpm,-22.6,2.4,-28.8,3,,,14.491,0.07,13.748,0.03,,,14.081,0.02,13.513,0.01,13.326,0.02,,,12.316,0.023,11.959,0.028,11.865,0.028,5530,108,130,4.523,0.055,0.066,-0.289,0.25,0.35,0.824,0.101,0.106,0.843,0.087,0.105,1.431,0.391,0.307,418.7,56.74,65.26,0.036,0.014,0.006,AAA-222-111-000-0-0,29,
80,80,80,246167392,23 00 37.981,-05 41 43.13,1,13.641,,,422-137115,23003798-0541431,8054-301-1-0163-0058,STAR,gri,rpm,-9.3,2.8,1.1,3.4,,,14.622,0.02,13.668,0.034,,,14.101,0.034,13.28,0.042,13.444,0.066,,,11.825,0.021,11.341,0.023,11.218,0.022,5007,101,81,3.609,0.93,0.31,-0.073,0.18,0.33,2.473,1.102,1.712,0.969,0.264,0.12,0.064,1.517,0.046,909.4,384.1,634.9,0.035,0.011,0.008,AAA-222-111-000-0-0,31.1,
81,81,81,246167419,23 01 19.808,-05 41 40.08,0,14.674,,,422-137134,23011980-0541399,,STAR,BV,,8.2,4.8,-0.6,5.6,,,15.55,0.01,14.828,0.2,,,15.211,0.06,,,,,,,13.632,0.029,13.285,0.037,13.277,0.038,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,36,
82,82,82,246167442,23 28 30.040,-05 41 38.19,1,13.677,,,422-137792,23283004-0541381,,STAR,gri,rpm,-2.1,2,-8.4,2.6,,,14.38,0.01,13.793,0.01,,,14.067,0.01,13.66,0.044,13.51,0.07,,,12.663,0.026,12.384,0.021,12.36,0.025,6038,145,97,4.211,0.174,0.145,-0.221,0.2,0.28,1.247,0.33,0.222,1.054,0.101,0.141,0.476,0.342,0.199,825.5,187.8,153,0.037,0.011,0.007,AAA-222-111-000-0-0,36.2,
83,83,83,246167479,23 25 33.568,-05 41 35.15,0,17.707,,,,23253356-0541351,,STAR,J,,,,,,,,,,,,,,,,,,,,,,16.196,0.095,15.272,0.099,14.911,0.124,,,,,,,,,,,,,,,,,,,,,,,,,AAB-222-111-000-0-0,29,0843-0717894
84,84,84,246167484,23 15 28.207,-05 41 34.81,1,13.669,,,422-137499,23152819-0541349,,STAR,gri,rav,103.6,3.8,54,4.9,,,15.629,0.07,14.25,0.06,,,15.027,0.06,13.686,0.08,13.087,0.03,,,11.548,0.021,10.883,0.025,10.713,0.025,3983,127,159,4.872,0.077,0.055,-0.203,0.12,0.18,0.403,0.065,0.073,0.463,0.061,0.098,6.604,3.3,1.731,91.81,21.45,19.95,0.021,0.006,0.004,AAA-222-111-000-0-0,46.2,
85,85,85,246167494,23 18 29.367,-05 41 34.49,1,14.327,,,422-137562,23182935-0541346,7824-301-1-0247-0067,STAR,gri,rpm,56.4,3.8,14.8,4.7,,,15.789,0.064,14.701,0.03,,,15.24,0.01,14.283,0.01,13.936,0.071,,,12.718,0.024,12.153,0.027,12.057,0.028,4567,90,54,4.696,0.099,0.055,-0.358,0.25,0.5,0.59,0.073,0.113,0.632,0.083,0.097,3.027,1.661,0.699,284.3,34.68,58.46,0.03,0.018,0.005,AAA-222-111-000-0-0,51.1,
86,86,86,246167536,22 59 34.938,-05 41 31.24,1,13.725,,,422-137084,22593493-0541312,8054-301-1-0161-0069,STAR,gri,rpm,-25.6,2.9,-7.7,3.4,,,14.517,0.02,13.896,0.035,,,14.163,0.035,13.671,0.044,13.538,0.067,,,12.612,0.022,12.307,0.027,12.232,0.03,5866,118,142,4.399,0.075,0.15,-0.279,0.2,0.28,0.976,0.182,0.112,0.923,0.071,0.071,0.918,0.32,0.349,612.4,135.5,96.42,0.038,0.013,0.007,AAA-222-111-000-0-0,29.2,
87,87,87,246167547,23 04 20.325,-05 41 30.42,1,11.817,,,422-137205,23042032-0541304,,STAR,gri,rav,-22.5,1.5,-60.3,1.3,,,12.656,0.041,11.956,0.03,,,12.285,0.03,11.758,0.04,11.616,0.06,,,10.813,0.024,10.4,0.023,10.394,0.025,5088,188,157,3.646,0.115,0.138,-0.045,0.12,0.12,2.763,0.553,0.39,1.26,0.153,0.127,0.058,0.03,0.023,632.6,107.9,92.18,0.038,0.013,0.008,AAA-222-111-000-0-0,52.3,
88,88,88,246167567,23 13 02.116,-05 41 28.90,0,11,,5249-290-1,422-137433,23130212-0541288,,STAR,gri,,-1.5,2,-7.1,2.2,,,11.736,0.128,11.221,0.125,,,11.319,0.03,11.015,0.04,10.864,0.09,,,10.161,0.022,9.915,0.021,9.872,0.021,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,87.4,
89,89,89,246167629,23 16 17.962,-05 41 23.18,1,14.275,,,422-137515,23161797-0541231,7824-301-1-0244-0010,STAR,gri,rpm,32.9,3.3,-18.1,6.4,,,16.076,0.05,14.829,0.01,,,15.401,0.01,14.232,0.02,13.792,0.01,,,12.431,0.021,11.799,0.024,11.68,0.021,4247,68,51,4.758,0.02,0.04,-0.102,0.15,0.15,0.54,0.041,0.029,0.613,0.044,0.044,3.862,0.324,0.575,201.6,21.7,16.47,0.031,0.01,0.004,AAA-222-111-000-0-0,27.8,
90,90,90,246167640,23 12 43.715,-05 41 22.56,0,13.816,,,422-137423,23124372-0541225,8054-301-1-0183-0028,STAR,gri,,-22.3,2.2,-5,4.5,,,14.744,0.05,13.955,0.13,,,14.339,0.035,13.717,0.14,13.592,0.04,,,12.701,0.025,12.305,0.024,12.281,0.029,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,39.6,
91,91,91,246167698,23 14 34.699,-05 41 18.10,0,13.369,,,422-137475,23143468-0541180,8054-301-1-0186-0023,STAR,gri,,-13.9,5.6,-4.2,2.6,,,14.737,0.01,13.724,0.07,,,14.246,0.04,13.319,0.08,12.994,0.04,,,11.845,0.026,11.363,0.024,11.253,0.023,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,75.9,
92,92,92,246167713,23 27 59.336,-05 41 17.30,1,13.759,,,422-137781,23275934-0541172,8066-301-2-0089-0043,STAR,gri,rpm,26.5,3.6,-36.7,8.2,,,15.139,0.08,14.091,0.01,,,14.688,0.08,13.718,0.01,13.361,0.01,,,12.08,0.024,11.531,0.024,11.378,0.023,4574,112,93,4.671,0.048,0.03,-0.166,0.24,0.24,0.656,0.02,0.084,0.711,0.037,0.09,2.579,0.698,0.227,232.3,13.2,35.49,0.034,0.008,0.01,AAA-222-111-000-0-0,18.9,
93,93,93,246167773,23 03 49.949,-05 41 13.45,0,15.281,,,422-137195,23034995-0541134,8054-301-1-0168-0037,STAR,BV,,10.4,4.5,-11.1,6,,,16.262,0.08,15.464,0.053,,,,,,,,,,,14.245,0.036,13.929,0.036,13.841,0.052,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,30.7,
94,94,94,246167791,23 01 44.440,-05 41 12.04,1,13.527,,,422-137146,23014444-0541119,8054-301-1-0165-0020,STAR,gri,rpm,-17.2,2.6,-16.8,3.1,,,14.405,0.02,13.582,0.033,,,14.07,0.034,13.471,0.043,13.294,0.065,,,12.634,0.025,12.34,0.028,12.327,0.032,5658,134,134,4.448,0.055,0.11,-0.079,0.2,0.24,0.954,0.16,0.1,0.953,0.06,0.084,1.039,0.254,0.368,569.3,128.2,72.09,0.04,0.008,0.008,AAA-222-111-000-0-0,33.9,
95,95,95,246167796,23 22 17.329,-05 41 11.73,0,17.19,,,,23221732-0541117,7824-301-1-0254-0054,EXTENDED,gri,,-2,2,0,2,,,,,,,20.303,0.093,18.149,0.008,17.191,0.006,16.779,0.006,16.42,0.011,15.665,0.082,15.01,0.082,14.306,0.079,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,12.4,
96,96,96,246167844,23 07 39.726,-05 41 08.63,0,10.578,,5248-475-1,422-137282,23073972-0541085,,STAR,gri,,40.9,2.1,-6.4,2.2,,,11.233,0.091,10.71,0.087,,,11.052,0.03,10.522,0.04,10.375,0.06,,,9.592,0.024,9.304,0.029,9.236,0.023,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,50.3,
97,97,97,246167854,23 18 16.856,-05 41 08.01,1,17.081,,,,23181685-0541080,7824-301-1-0247-0156,EXTENDED,gri,,-1,2,4,2,,,,,,,19.544,0.078,17.962,0.009,17.132,0.007,16.704,0.007,16.381,0.017,16.183,0.11,15.372,0.112,14.974,0.122,,,,,,,,,,,,,,,,,,,,,,,,,BBB-222-111-000-0-0,112.6,
98,98,98,246167855,22 58 09.597,-05 41 07.89,1,8.927,113416,5241-1363-1,422-137048,22580960-0541079,,STAR,gri,plx,77.95,1.49,11.79,0.88,7.69,1.07,8.735,0.018,8.407,0.014,,,10.048,0.03,9.179,0.04,8.447,0.06,,,7.763,0.018,7.666,0.042,7.592,0.02,7315,448,448,4.142,0.06,0.072,0.015,0.12,0.1,1.738,0.128,0.086,1.595,0.094,0.081,0.292,0.063,0.061,146.2,6.01,6.01,0.026,0.01,0.004,AAA-111-111-000-0-0,50.4,
99,99,99,246167931,23 13 08.359,-05 41 01.93,0,13.62,,,422-137438,23130835-0541020,8054-301-1-0184-0040,STAR,gri,,0,2.4,-5.9,3.3,,,14.79,0.05,13.854,0.07,,,14.333,0.02,13.555,0.11,13.314,0.1,,,12.357,0.026,11.969,0.026,11.845,0.027,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,9,
100,100,100,246167956,23 14 59.314,-05 40 59.60,0,13.2,,,422-137485,23145930-0540595,,STAR,gri,,10.3,4.5,-2.4,2.2,,,14.39,0.047,13.43,0.07,,,13.914,0.02,13.117,0.08,12.894,0.02,,,11.735,0.024,11.228,0.022,11.125,0.021,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,23.2,
101,101,101,246168027,23 15 55.180,-05 40 54.59,0,18.079,,,,,7824-301-1-0243-0253,EXTENDED,gri,,1,2,-3,2,,,,,,,20.753,0.146,18.981,0.014,18.097,0.01,17.693,0.01,17.354,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,102,102,246168062,23 14 40.780,-05 40 51.15,0,14.228,,,422-137479,23144077-0540511,,STAR,gri,,3.3,10.1,-16.8,5.8,,,15.377,0.08,14.507,0.06,,,14.916,0.01,14.173,0.06,13.933,0.07,,,12.881,0.028,12.413,0.034,12.313,0.026,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,60.6,
103,103,103,246168071,23 16 20.107,-05 40 50.49,1,12.627,,,422-137516,23162012-0540504,,STAR,gri,rpm,22.7,2.4,-31,2.5,,,13.667,0.03,12.857,0.04,,,13.206,0.01,12.587,0.01,12.379,0.02,,,11.356,0.021,10.934,0.022,10.892,0.023,5313,126,84,4.523,0.045,0.783,-0.239,0.2,0.32,0.855,1.293,0.089,0.891,0.057,0.08,1.389,0.3,1.3,269.8,385.6,32.86,0.031,0.01,0.005,AAA-222-111-000-0-0,45.8,
104,104,104,246168073,23 15 53.830,-05 40 50.42,1,17.168,,,,23155382-0540504,7824-301-1-0243-0159,EXTENDED,gri,,-4,2,-2,2,,,,,,,20.183,0.094,18.239,0.009,17.214,0.006,16.709,0.005,16.286,0.011,15.45,0.069,14.656,0.077,14.385,0.096,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,35.8,
105,105,105,246168075,23 15 35.686,-05 40 50.28,0,17.095,,,,23153568-0540502,,STAR,JHK,,42,5,-14,6,,,,,,,,,,,,,,,,,15.233,0.048,14.549,0.047,14.492,0.081,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,28.3,0843-0716517
106,106,106,246168154,23 15 18.050,-05 40 44.96,1,14.333,,,422-137493,23151803-0540450,7824-301-1-0242-0043,STAR,gri,rpm,15.3,11.1,-0.3,4.2,,,15.42,0.03,14.554,0.02,,,14.951,0.01,14.276,0.07,14.068,0.07,,,12.956,0.024,12.548,0.027,12.449,0.033,5328,127,159,4.538,0.04,0.096,-0.18,0.25,0.35,0.823,0.134,0.074,0.87,0.059,0.083,1.492,0.302,0.497,539.6,133.5,67.03,0.038,0.013,0.008,AAA-222-111-000-0-0,31,
107,107,107,246168205,23 23 43.874,-05 40 40.62,0,11.505,,5250-18-1,422-137685,23234387-0540405,,STAR,gri,,55.8,2.7,3.8,2.9,,,12.652,0.322,11.889,0.215,,,11.871,0.02,11.474,0.02,11.349,0.06,,,10.47,0.023,10.189,0.026,10.139,0.023,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,21,
108,108,108,246168225,23 25 05.383,-05 40 38.93,1,12.65,,,422-137713,23250537-0540389,,STAR,gri,rpm,47.4,2.3,-29.4,2.4,,,14.247,0.05,13.076,0.032,,,13.687,0.07,12.575,0.01,12.206,0.03,,,10.867,0.021,10.278,0.028,10.145,0.021,4425,102,85,4.688,0.054,0.03,-0.024,0.15,0.24,0.62,0.035,0.071,0.688,0.039,0.079,2.839,0.735,0.366,120.3,10.09,16.24,0.025,0.008,0.005,AAA-222-111-000-0-0,11,
109,109,109,246168233,23 18 31.137,-05 40 38.00,0,18.046,,,,23183113-0540380,7824-301-1-0247-0173,EXTENDED,gri,,-5,3,0,3,,,,,,,20.877,0.136,18.94,0.012,18.063,0.009,17.663,0.009,17.346,0.02,16.442,0.119,15.879,0.161,15.2,0.145,,,,,,,,,,,,,,,,,,,,,,,,,BCB-222-111-000-0-0,35.9,
110,110,110,246168244,23 32 16.287,-05 40 37.53,0,18.23,,,,23321628-0540375,,STAR,J,,,,,,,,,,,,,,,,,,,,,,16.672,0.129,15.709,0.164,15.034,0.128,,,,,,,,,,,,,,,,,,,,,,,,,BCB-222-111-000-0-0,58.7,0843-0718958
111,111,111,246168291,23 07 42.168,-05 40 33.83,0,17.077,,,,23074216-0540338,8054-301-1-0175-0192,EXTENDED,gri,,-5,2,5,2,,,,,,,19.519,0.057,17.931,0.007,17.118,0.005,16.711,0.005,16.409,0.013,15.589,0.076,15.035,0.108,14.426,0.083,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,9,
112,112,112,246168301,23 13 39.226,-05 40 32.58,0,18.524,,,,23133922-0540325,8054-301-1-0185-0127,EXTENDED,gri,,-2,3,0,3,,,,,,,21.813,0.364,19.48,0.022,18.55,0.014,18.115,0.013,17.777,0.033,16.744,0.158,15.817,0.168,,,,,,,,,,,,,,,,,,,,,,,,,,,CCU-220-110-000-0-0,24.1,
113,113,113,246168327,23 03 52.554,-05 40 30.14,0,16.86,,,,23035255-0540301,8054-301-1-0168-0111,EXTENDED,gri,,-4,2,1,2,,,,,,,19.742,0.069,17.787,0.007,16.88,0.005,16.462,0.005,16.16,0.01,15.304,0.066,14.725,0.087,14.458,0.087,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,28.3,
114,114,114,246168334,23 32 01.956,-05 40 29.35,0,16.435,,,,23320195-0540293,8066-301-2-0096-0153,STAR,gri,,16,2,-53,2,,,,,,,20.942,0.119,18.117,0.007,16.661,0.005,15.714,0.005,15.2,0.005,13.981,0.034,13.356,0.029,13.079,0.034,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,60.9,
115,115,115,246168339,23 25 05.701,-05 40 29.08,1,16.945,,,,23250570-0540290,,STAR,JHK,rpm,44,7,-36,14,,,,,,,,,,,,,,,,,15.245,0.061,14.845,0.085,14.558,0.107,3585,335,239,5.034,0.085,0.102,-0.177,0.24,0.36,0.23,0.092,0.056,0.226,0.13,0.072,15.58,9.399,6.738,241,141.3,76.92,0.033,0.01,0.007,AAA-222-111-ccc-0-0,11,0843-0717839
116,116,116,246168401,23 15 55.387,-05 40 23.23,1,17.516,,,,23155538-0540232,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,15.01,0.065,14.423,0.076,14.054,0.082,3724,424,265,4.978,0.11,0.154,-0.137,0.2,0.28,0.281,0.165,0.09,0.317,0.182,0.13,10.64,9.399,5.662,294.6,239,115,0.035,0.011,0.008,AAA-222-111-000-0-0,35.8,0843-0716592
117,117,117,246168413,23 13 45.815,-05 40 21.96,0,14.213,,,422-137456,23134581-0540220,8054-301-1-0185-0015,STAR,gri,,2.9,3,-5.1,3.4,,,15.302,0.02,14.416,0.12,,,14.872,0.01,14.167,0.08,13.931,0.14,,,12.896,0.023,12.451,0.026,12.362,0.028,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,55.3,
118,118,118,246168418,23 00 08.238,-05 40 21.51,0,15.13,,,422-137100,23000823-0540215,8054-301-1-0162-0081,STAR,JHK,,12.2,4.3,37.5,5.8,,,,,,,,,,,,,,,,,13.137,0.038,12.469,0.035,12.356,0.031,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,29.5,
119,119,119,246168591,23 04 50.244,-05 40 08.91,0,18.057,,,,,8054-301-1-0170-0143,EXTENDED,gri,,0,3,0,3,,,,,,,20.844,0.205,19.083,0.018,18.123,0.012,17.617,0.012,17.318,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,120,120,246168595,22 55 33.188,-05 40 08.81,0,11.913,,,422-136999,22553317-0540087,,STAR,gri,,-2.7,1.9,-21.5,2.6,,,13.206,0.042,12.218,0.03,,,12.663,0.031,11.877,0.04,11.592,0.06,,,10.392,0.022,9.863,0.022,9.743,0.02,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,20.4,
121,121,121,246168618,23 24 47.622,-05 40 07.23,1,14.214,,,422-137707,23244762-0540072,8066-301-2-0084-0031,STAR,gri,rpm,0.8,3.8,-6.2,4.7,,,15.398,0.058,14.484,0.01,,,14.891,0.04,14.233,0.02,13.924,0.01,,,12.765,0.026,12.3,0.022,12.164,0.025,5007,79,59,2.342,0.755,0.604,-1.266,0.5,0.9,7.913,10.256,4.467,0.842,0.065,0.04,7.14E-04,0.008,6.59E-04,4324,5180,2357,0.045,0.009,0.011,AAA-222-111-000-0-0,34.9,
122,122,122,246168631,23 18 30.025,-05 40 06.10,1,13.843,,,422-137565,23183001-0540062,7824-301-1-0247-0085,STAR,gri,rpm,27.7,3.1,-25.7,3.4,,,15.096,0.02,14.179,0.02,,,14.636,0.037,13.848,0.02,13.503,0.05,,,12.305,0.024,11.789,0.025,11.67,0.028,4892,79,99,4.637,0.03,0.036,-0.357,0.25,0.25,0.667,0.068,0.045,0.713,0.071,0.059,2.295,0.34,0.351,286.9,34.71,23.55,0.034,0.012,0.005,AAA-222-111-000-0-0,35.9,
123,123,123,246168645,23 01 50.945,-05 40 05.44,1,17.18,,,,23015094-0540054,8054-301-1-0165-0136,STAR,gri,rpm,182,3,-32,3,,,,,,,24.72,1.753,19.608,0.018,18.077,0.008,16.139,0.004,15.086,0.005,13.373,0.028,12.771,0.034,12.49,0.03,2865,51,86,5.233,0.02,0.02,-0.071,0.18,0.15,0.131,0.005,0.008,0.107,0.005,0.008,47.54,4.828,3.173,57.72,23.59,13.08,0.014,0.006,0.004,AAA-222-111-000-0-0,9.7,
