EPIC,RA,Dec,Data Availability,KepMag,HIP,TYC,UCAC,2MASS,Object type,Kepflag,stpropflag,pmra,e_pmra,pmdec,e_pmdec,plx,e_plx,Bmag,e_Bmag,Vmag,e_Vmag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,Teff,ep_teff,em_teff,logg,ep_logg,em_logg,[Fe/H],ep_[Fe/H],em_[Fe/H],Radius,ep_rad,em_rad,mass,ep_mass,em_mass,rho,ep_rho,em_rho,Distance,ep_d,em_d,E(B-V),ep_E(B-V),em_E(B-V),2MASS Flag,Nearest Neighbor,Nomad ID
integer,ra,dec,integer,float,integer,string,string,string,string,string,string,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,integer,integer,integer,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,string,float,string
213580193,19 20 02.212,-28 56 09.18,1,12.301,,,306-270150,19200221-2856091,STAR,BV,rpm,-2.2,1.7,-7.5,2.7,,,14.192,0.02,12.623,0.031,,,,,,,9.961,0.023,9.166,0.022,8.978,0.021,4133,122,97,1.384,0.335,0.67,-0.364,0.54,0.81,32.192,31.745,9.349,1.018,0.332,0.166,2.66E-05,5.65E-05,2.39E-05,3410,3212,888,0.27,0.131,0.131,AAA-222-111-000-0-0,,
213581206,19 23 42.729,-28 55 57.12,1,13.992,,,306-271045,19234272-2855570,STAR,gri,rpm,-1.9,2.1,-2.3,2.1,,,15.477,0.05,14.305,0.038,14.839,0.03,14.015,0.02,13.628,0.05,12.299,0.022,11.749,0.026,11.682,0.026,4906,116,87,2.321,0.24,0.4,-0.984,0.42,0.35,10.678,5.551,2.6,0.895,0.063,0.024,6.47E-04,8.35E-04,4.85E-04,4178,2323,973.5,0.157,0.114,0.052,AAA-222-111-000-0-0,,
213582639,19 21 40.342,-28 55 39.86,1,14.021,,,306-270562,19214034-2855398,STAR,gri,rpm,-1.3,1.9,-3.1,2,,,14.995,0.04,14.172,0.01,14.522,0.05,13.962,0.01,13.806,0.05,12.594,0.024,12.213,0.026,12.076,0.019,5746,229,275,3.834,0.495,1.386,-0.155,0.25,1.1,1.952,5.948,0.918,1.028,0.261,0.163,0.118,0.586,0.117,1150,2676,519.6,0.147,0.113,0.047,AAA-222-111-000-0-0,,
213582845,19 20 48.149,-28 55 37.40,1,13.934,,,306-270344,19204814-2855374,STAR,BV,rpm,2.1,2.2,1.2,2.2,,,15.556,0.06,14.2,0.037,,,,,,,12.105,0.022,11.491,0.022,11.338,0.019,4606,142,113,2.392,0.305,0.305,-0.016,0.3,0.78,11.233,2.747,2.963,1.173,0.308,0.256,7.19E-04,0.001,4.88E-04,3736,1216,782,0.288,0.113,0.136,AAA-222-111-000-0-0,,
213583262,19 23 52.749,-28 55 32.35,1,11.987,,,306-271085,19235273-2855324,STAR,gri,rpm,105.8,1.5,9.5,1.6,,,14.162,0.045,12.721,0.031,13.52,0.02,12.132,0.01,11.329,0.03,9.749,0.026,9.148,0.028,8.947,0.023,3686,108,108,4.974,0.04,0.064,-0.009,0.12,0.12,0.31,0.062,0.045,0.335,0.07,0.07,10.9,2.822,3.003,66.71,22.21,29.16,0.023,0.01,0.011,AAA-222-111-000-0-0,,
213583695,19 29 52.449,-28 55 27.07,1,12.276,,,306-272296,19295244-2855270,STAR,gri,rav,-16,1.1,-37.9,1.2,,,13.583,0.03,12.608,0.02,13.069,0.031,12.285,0.01,11.937,0.03,10.877,0.021,10.421,0.025,10.326,0.021,4918,176,146,4.614,0.025,0.025,-0.094,0.12,0.12,0.729,0.033,0.043,0.793,0.048,0.048,2.031,0.28,0.179,165.2,13.04,16.67,0.051,0.012,0.012,AAA-222-111-000-0-0,,
213583834,19 20 46.853,-28 55 25.43,1,14.246,,,306-270338,19204684-2855254,STAR,gri,rpm,4.8,2.1,-3.9,2.1,,,15.571,0.11,14.458,0.02,14.936,0.039,14.101,0.046,13.95,0.071,12.577,0.024,12.116,0.023,11.997,0.024,5131,159,127,2.668,1.139,0.335,-0.615,0.63,0.35,6.56,3.346,4.491,0.922,0.282,0.037,0.002,0.106,0.002,3083,1596,1996,0.164,0.136,0.062,AAA-222-111-000-0-0,,
213583885,19 22 20.413,-28 55 24.80,1,13.938,,,306-270709,19222040-2855247,STAR,JHK,rpm,3.1,2.1,-6.4,2.1,,,,,,,,,,,,,12.363,0.029,11.821,0.026,11.724,0.026,4895,176,147,2.506,0.85,0.3,-0.587,0.5,0.5,8.403,3.565,4.721,0.934,0.233,0.058,0.001,0.021,9.08E-04,3384,1292,1876,0.168,0.146,0.061,AAA-222-111-000-0-0,,
213584475,18 54 07.720,-28 55 18.02,1,13.394,,,306-261426,18540772-2855179,STAR,gri,rpm,17.3,1.7,-89.4,2.5,,,15.099,0.01,13.87,0.04,14.542,0.01,13.367,0.03,12.902,0.063,11.619,0.023,10.971,0.024,10.84,0.022,4248,68,102,4.772,0.036,0.06,-0.235,0.21,0.12,0.509,0.065,0.039,0.565,0.07,0.039,4.275,0.633,1.032,147.2,14.2,39.57,0.042,0.032,0.011,AAA-222-111-000-0-0,,
213584725,18 54 56.719,-28 55 14.99,1,13.169,,,306-261783,18545672-2855149,STAR,gri,rpm,-32.3,1.6,-29.5,1.6,,,14.32,0.04,13.431,0.04,13.851,0.01,13.162,0.01,12.877,0.06,11.806,0.022,11.37,0.024,11.289,0.02,5270,83,104,4.57,0.036,0.03,-0.292,0.25,0.25,0.779,0.056,0.085,0.808,0.093,0.078,1.726,0.388,0.243,293.2,27.99,37.48,0.088,0.029,0.024,AAA-222-111-000-0-0,,
213585411,19 23 04.226,-28 55 06.34,1,13.378,,,306-270885,19230422-2855063,STAR,gri,rpm,-2.9,3.1,-3.2,2.8,,,14.469,0.03,13.631,0.02,13.982,0.034,13.38,0.01,13.119,0.01,12.612,0.022,12.068,0.026,12.012,0.026,5236,125,104,2.454,0.36,0.15,-1.155,0.25,0.75,9.141,1.981,2.761,0.878,0.019,0.063,0.001,0.002,4.86E-04,4465,923,1201,0.117,0.046,0.029,AAA-222-111-000-0-0,,
213585630,19 21 52.266,-28 55 03.64,1,14.357,,,306-270602,19215226-2855035,STAR,gri,rpm,1.7,2.3,-5.2,2.1,,,15.546,0.03,14.655,0.05,15.069,0.07,14.35,0.03,14.052,0.06,12.852,0.026,12.407,0.022,12.315,0.026,5248,132,132,2.464,1.2,0.06,-0.925,0.42,0.3,9.048,0.737,6.503,0.898,0.026,0.021,0.001,0.06,2.26E-04,4853,311.3,3307,0.168,0.125,0.068,AAA-222-111-000-0-0,,
213585652,19 19 48.281,-28 55 03.40,1,13.677,,,306-270086,19194828-2855034,STAR,gri,rpm,-7.2,2.2,-2.7,2.1,,,14.998,0.03,13.961,0.035,14.471,0.036,13.579,0.043,13.336,0.065,11.95,0.023,11.443,0.022,11.334,0.021,4952,147,118,2.754,0.744,0.465,-0.459,0.4,0.4,5.734,5.213,3.037,0.963,0.275,0.069,0.003,0.038,0.003,2132,1278,1126,0.164,0.162,0.07,AAA-222-111-000-0-0,,
213586218,18 49 45.476,-28 54 56.41,1,16.406,,,306-259350,18494546-2854563,STAR,JHK,rpm,-6.5,5.8,-12.6,7,,,,,,,,,,,,,15.187,0.067,14.993,0.094,14.764,0.104,5932,294,294,4.236,0.175,0.245,-0.239,0.35,0.7,1.168,0.428,0.268,0.951,0.208,0.13,0.525,0.487,0.286,2298,773.4,578.7,0.186,0.16,0.08,AAA-222-111-000-0-0,,
213586472,19 23 49.248,-28 54 53.23,1,12.76,,,306-271071,19234924-2854532,STAR,gri,rpm,-17.6,1.7,-12.9,2.3,,,13.973,0.01,13.058,0.01,13.498,0.01,12.758,0.01,12.443,0.01,11.268,0.024,10.784,0.028,10.677,0.024,5127,100,100,3.106,0.6,0.24,-0.863,0.3,0.3,4.236,1.186,2.02,0.894,0.033,0.027,0.01,0.064,0.005,1172,287.2,545.5,0.156,0.078,0.078,AAA-222-111-000-0-0,,
213587004,18 52 16.399,-28 54 46.85,1,15.505,,,306-260451,18521639-2854468,STAR,JHK,rpm,9,6.5,-4.2,3.6,,,,,,,,,,,,,14.398,0.031,14.092,0.03,14.064,0.054,5992,221,184,4.235,0.145,0.203,-0.12,0.25,0.5,1.279,0.366,0.242,1.052,0.17,0.17,0.464,0.333,0.246,1743,560.9,361.6,0.162,0.142,0.059,AAA-222-111-000-0-0,,
213587227,19 16 47.256,-28 54 44.55,1,13.572,,,306-269426,19164725-2854444,STAR,gri,rpm,-13.4,1.3,1.1,1.5,,,14.915,0.03,13.912,0.035,14.382,0.036,13.615,0.044,13.225,0.064,12.003,0.025,11.486,0.026,11.386,0.025,5041,122,101,3.066,0.54,0.972,-0.879,0.55,0.77,4.236,6.984,1.77,0.882,0.095,0.08,0.008,0.039,0.007,1659,2522,666.3,0.16,0.091,0.065,AAA-222-111-000-0-0,,
213587432,19 23 54.895,-28 54 42.23,1,13.594,,,306-271093,19235489-2854423,STAR,gri,rpm,0.7,5.1,0.5,5.1,,,14.926,0.05,13.933,0.04,14.393,0.05,13.574,0.02,13.252,0.01,12.016,0.024,11.502,0.028,11.402,0.024,4978,167,125,2.38,0.414,0.23,-0.804,0.35,0.42,9.804,2.624,3.986,0.908,0.065,0.036,8.38E-04,0.003,4.50E-04,3453,1305,1201,0.186,0.14,0.084,AAA-222-111-000-0-0,,0610-0978912
213587452,19 15 57.781,-28 54 42.00,1,12.907,,,306-269201,19155777-2854419,STAR,gri,rpm,0.6,1.3,-3.7,1.3,,,14.206,0.02,13.194,0.032,13.686,0.033,12.901,0.041,12.574,0.062,11.309,0.023,10.809,0.026,10.7,0.02,5030,165,103,2.393,0.364,0.13,-0.735,0.25,0.4,9.97,1.32,3.437,0.915,0.096,0.037,9.01E-04,0.003,3.06E-04,2455,331.5,899,0.148,0.125,0.052,AAA-222-111-000-0-0,,
213587494,19 04 40.540,-28 54 41.49,1,11.915,,6885-759-1,306-265742,19044052-2854416,STAR,gri,rpm,15.2,3.3,2.7,3.2,,,12.651,0.282,12.04,0.215,12.439,0.02,12.128,0.01,11.69,0.06,11.189,0.027,10.955,0.037,10.945,0.031,6405,153,102,4.198,0.08,0.144,-0.457,0.45,0.54,1.368,0.247,0.177,1.051,0.274,0.196,0.427,0.128,0.151,448.6,99.24,48.41,0.11,0.045,0.032,AAA-222-111-000-0-0,,
213587801,19 19 38.159,-28 54 38.11,1,14.36,,,306-270059,19193815-2854381,STAR,BV,rpm,4.6,3.5,-36.2,2.2,,,15.74,0.07,14.575,0.04,,,,,,,12.574,0.026,12.055,0.025,11.95,0.021,4927,177,118,4.611,0.04,0.048,-0.245,0.25,0.35,0.717,0.073,0.079,0.766,0.073,0.087,2.032,0.439,0.361,338.9,55.25,30.53,0.093,0.073,0.028,AAA-222-111-000-0-0,,
213587935,19 19 34.915,-28 54 36.40,1,13.088,,,306-270045,19193490-2854364,STAR,gri,rpm,-2.7,2,-0.6,2.1,,,14.369,0.02,13.359,0.033,13.846,0.033,13.033,0.042,12.763,0.062,11.514,0.026,10.963,0.023,10.861,0.023,4922,118,118,2.312,0.37,0.37,-0.755,0.35,0.49,10.334,4.603,3.692,0.909,0.109,0.036,7.00E-04,0.002,4.88E-04,2696,1301,1015,0.137,0.098,0.042,AAA-222-111-000-0-0,,
213588242,19 23 35.603,-28 54 32.98,1,14.547,,,306-271014,19233559-2854328,STAR,gri,rpm,-11.9,3.1,-29.5,5.5,,,15.886,0.03,14.817,0.02,15.307,0.01,14.427,0.01,14.222,0.06,12.837,0.025,12.428,0.034,12.3,0.033,5048,81,102,4.567,0.032,0.024,0.08,0.15,0.21,0.793,0.026,0.059,0.85,0.035,0.063,1.685,0.263,0.131,441.4,25.08,37.35,0.129,0.059,0.044,AAA-222-111-000-0-0,,
213588373,19 24 45.864,-28 54 31.47,1,12.857,,,306-271290,19244587-2854314,STAR,gri,rpm,-1.4,2.4,-5.6,2.1,,,14.492,0.02,13.271,0.04,13.881,0.02,12.881,0.01,12.418,0.02,11.041,0.023,10.407,0.023,10.253,0.021,4676,112,140,1.37,0.515,0.515,-1.341,0.35,0.91,26.758,19.849,11.396,0.868,0.026,0.064,2.57E-05,1.22E-04,1.94E-05,5530,4191,2384,0.304,0.111,0.155,AAA-222-111-000-0-0,,
213588425,19 21 57.253,-28 54 30.93,1,10.987,,6887-712-1,306-270623,19215724-2854307,STAR,gri,rpm,-1.8,3.3,-1.6,3.1,,,12.643,0.436,11.175,0.138,11.935,0.02,10.907,0.01,10.581,0.01,9.087,0.027,8.499,0.029,8.373,0.021,4668,111,74,2.517,0.174,0.145,0.02,0.15,0.15,11.338,1.18,1.661,1.541,0.62,0.387,0.001,7.97E-04,3.61E-04,980.2,119.6,106.6,0.151,0.083,0.055,AAA-112-111-000-0-0,,
213589046,19 20 02.769,-28 54 23.58,1,12.92,,,306-270156,19200277-2854235,STAR,BV,rpm,2.3,1.9,-2.7,1.9,,,14.385,0.02,13.153,0.032,,,,,,,11.059,0.023,10.49,0.022,10.331,0.021,4725,112,135,2.485,0.308,0.168,0.014,0.2,0.4,10.916,1.377,1.961,1.375,0.641,0.356,9.96E-04,0.002,3.29E-04,2340,249.5,350.2,0.24,0.134,0.112,AAA-222-111-000-0-0,,
213589632,19 16 18.179,-28 54 16.90,1,14.162,,,306-269289,19161817-2854168,STAR,JHK,rpm,7.8,2.4,-9.3,1.3,,,,,,,,,,,,,12.806,0.022,12.371,0.026,12.28,0.028,5355,214,214,4.479,0.075,0.84,-0.14,0.25,0.7,0.921,1.552,0.13,0.91,0.124,0.069,1.109,0.479,1.05,580,860.3,113.7,0.128,0.098,0.041,AAA-222-111-000-0-0,,
213589823,19 19 06.050,-28 54 14.67,1,13.883,,,306-269945,19190605-2854146,STAR,gri,rpm,10.4,3.2,4.2,3.3,,,15.049,0.03,14.101,0.036,14.604,0.037,13.814,0.045,13.574,0.067,12.339,0.026,11.813,0.022,11.758,0.023,5009,119,99,2.883,0.774,0.645,-0.662,0.45,0.45,4.81,5.849,2.639,0.91,0.127,0.058,0.005,0.061,0.005,1928,2183,902,0.128,0.079,0.036,AAA-222-111-000-0-0,,
213589878,19 09 23.232,-28 54 14.03,1,12.661,,,306-267339,19092323-2854140,STAR,gri,rpm,-33,1.3,-27.2,1.8,,,13.836,0.044,12.904,0.031,13.312,0.032,12.554,0.041,12.381,0.061,11.032,0.024,10.556,0.025,10.438,0.023,5111,142,101,4.579,0.035,0.763,-0.167,0.2,0.28,0.762,1.22,0.051,0.82,0.09,0.075,1.767,0.29,1.652,193.7,291.7,23.82,0.064,0.025,0.018,AAA-222-111-000-0-0,,
213589895,19 24 36.812,-28 54 13.83,1,13.53,,,306-271254,19243681-2854138,STAR,gri,rpm,-4.6,3.3,-1.5,3.1,,,14.725,0.01,13.804,0.03,14.258,0.035,13.564,0.02,13.218,0.01,12.057,0.023,11.539,0.023,11.522,0.021,5057,150,90,2.306,0.27,0.486,-1.259,0.4,0.96,10.169,7.18,2.887,0.872,0.032,0.064,7.08E-04,0.001,5.81E-04,3836,2604,959.4,0.141,0.076,0.038,AAA-222-111-000-0-0,,
213589936,18 52 06.211,-28 54 13.37,1,13.086,,,306-260387,18520621-2854132,STAR,gri,rpm,36.3,1.7,-21.6,1.7,,,14.402,0.02,13.406,0.03,13.909,0.033,13.051,0.03,12.733,0.02,11.571,0.023,11.083,0.027,10.982,0.026,4886,117,58,4.602,0.025,0.025,-0.037,0.08,0.2,0.735,0.048,0.034,0.797,0.051,0.038,1.975,0.191,0.239,222.6,22.6,20.52,0.064,0.034,0.012,AAA-222-111-000-0-0,,
213590120,19 16 13.462,-28 54 10.90,1,16.373,,,,19161346-2854108,STAR,JHK,col,,,,,,,,,,,,,,,,,14.433,0.033,13.949,0.042,13.668,0.047,4969,292,1464,3.507,1.456,1.04,-0.434,0.5,0.6,2.628,5.476,2.408,0.887,0.092,0.645,0.035,9.658,0.034,3191,5969,3024,0.182,0.21,0.131,AAA-222-111-000-0-0,,
213591325,19 16 27.429,-28 53 57.33,1,13.878,,,306-269347,19162742-2853573,STAR,gri,rpm,2.6,5.1,1.6,5.1,,,15.392,0.04,14.198,0.037,14.8,0.038,13.864,0.045,13.483,0.066,12.113,0.022,11.577,0.023,11.471,0.026,4874,155,124,2.412,0.816,0.204,-0.486,0.4,0.56,9.808,2.292,5.574,0.967,0.25,0.088,8.84E-04,0.013,4.28E-04,3373,811.2,1787,0.203,0.15,0.094,AAA-222-111-000-0-0,,0611-0986594
213591921,19 24 29.817,-28 53 50.91,1,13.672,,,306-271220,19242981-2853509,STAR,gri,rpm,-1.9,2.1,-12.2,4.7,,,15.271,0.06,14.056,0.06,14.68,0.03,13.707,0.02,13.241,0.03,11.851,0.023,11.222,0.022,11.093,0.019,4709,114,143,1.635,0.66,0.36,-1.198,0.35,0.49,22.024,11.311,10.986,0.88,0.032,0.032,6.00E-05,5.41E-04,3.89E-05,6929,2570,3468,0.323,0.098,0.157,AAA-222-111-000-0-0,,
213591969,19 16 45.974,-28 53 50.39,1,13.094,,,306-269420,19164596-2853503,STAR,JHK,rpm,-5.1,2.5,-7.3,1.5,,,,,,,,,,,,,11.533,0.025,11.038,0.023,10.9,0.021,5035,178,148,2.507,0.972,0.162,-0.652,0.54,0.45,8.436,2.174,5.191,0.934,0.302,0.052,0.001,0.03,5.99E-04,2433,454.7,1457,0.154,0.165,0.059,AAA-222-111-000-0-0,,
213592379,19 03 45.520,-28 53 45.26,1,10.82,,6885-459-1,306-265414,19034552-2853453,STAR,gri,rpm,25.3,3,-10.1,2.9,,,11.77,0.115,11.148,0.104,11.501,0.02,10.842,0.01,10.528,0.01,9.494,0.023,9.079,0.022,9.004,0.023,5230,52,62,2.498,0.44,0.132,-1.006,0.2,0.68,8.59,1.465,3.373,0.89,0.021,0.036,0.001,0.005,4.65E-04,923.9,254.3,307.8,0.115,0.036,0.018,AAA-222-111-000-0-0,,
213592761,19 16 44.883,-28 53 40.58,1,12.463,,,306-269415,19164487-2853405,STAR,JHK,rpm,-1,1.4,-8.9,1.4,,,,,,,,,,,,,10.52,0.022,9.941,0.025,9.754,0.02,4679,116,116,2.441,0.368,0.096,-0.08,0.25,0.3,11.134,0.996,3.561,1.261,0.445,0.243,8.87E-04,0.002,2.05E-04,1793,149.6,491.8,0.219,0.128,0.107,AAA-222-111-000-0-0,,
213593000,19 17 12.876,-28 53 37.75,1,13.492,,,306-269524,19171287-2853376,STAR,gri,rpm,-9.6,1.5,-1.9,2.2,,,14.938,0.03,13.839,0.035,14.343,0.035,13.443,0.043,13.127,0.064,11.738,0.023,11.156,0.025,11.013,0.022,4819,97,78,2.637,0.602,0.516,-0.493,0.4,0.48,6.703,5.075,2.888,0.954,0.213,0.091,0.002,0.013,0.002,2208,1494,999.8,0.171,0.119,0.066,AAA-222-111-000-0-0,,
213593031,19 23 42.202,-28 53 37.42,1,14.124,,,306-271039,19234219-2853374,STAR,gri,rpm,14,3.9,-7,2.2,,,15.291,0.02,14.407,0.01,14.801,0.01,14.127,0.03,13.833,0.03,12.654,0.022,12.167,0.027,12.08,0.029,5206,123,103,2.805,0.833,0.595,-1.186,0.4,0.8,4.928,5.784,2.661,0.869,0.026,0.065,0.005,0.05,0.004,2650,2284,1540,0.13,0.086,0.033,AAA-222-111-000-0-0,,
213593495,19 21 10.518,-28 53 32.35,1,13.357,,,306-270440,19211051-2853322,STAR,gri,rpm,0.2,2,-1.9,1.8,,,14.989,0.05,13.707,0.05,14.324,0.02,13.255,0.01,12.942,0.07,11.413,0.026,10.78,0.024,10.6,0.023,4608,92,92,2.388,0.215,0.516,-0.09,0.2,0.6,11.576,7.354,2.145,1.171,0.264,0.264,7.50E-04,7.13E-04,5.99E-04,2769,1441,412.2,0.196,0.128,0.08,AAA-222-111-000-0-0,,
213593696,19 22 58.315,-28 53 29.94,1,12.112,,,306-270867,19225831-2853299,STAR,gri,rpm,-3.3,2.2,-0.7,1.5,,,13.373,0.02,12.382,0.01,12.835,0.01,12.085,0.02,11.802,0.02,10.564,0.022,10.091,0.024,9.982,0.021,5125,102,82,2.424,0.048,0.136,-0.79,0.12,0.27,9.65,1.46,0.468,0.907,0.038,0.022,0.001,1.65E-04,3.52E-04,1749,268.4,52.47,0.145,0.072,0.04,AAA-222-111-000-0-0,,
213593701,18 48 48.237,-28 53 29.90,1,13.36,,,306-258744,18484823-2853298,STAR,gri,rpm,-38.1,4,-9.3,1.3,,,15.013,0.03,13.751,0.06,14.378,0.036,13.362,0.05,12.923,0.05,11.839,0.039,11.273,0.044,11.169,0.033,4563,109,109,4.661,0.05,0.025,-0.014,0.15,0.21,0.66,0.034,0.072,0.725,0.037,0.082,2.517,0.681,0.263,204.8,18.32,29.77,0.054,0.016,0.008,AAA-222-111-000-0-0,,
213593939,19 22 51.899,-28 53 27.23,1,14.32,,,306-270842,19225190-2853272,STAR,gri,rpm,0.6,4.4,-5.9,2.2,,,15.466,0.01,14.531,0.02,14.962,0.03,14.263,0.03,14.044,0.02,12.858,0.029,12.405,0.03,12.311,0.026,5277,150,107,2.478,1.452,0.066,-0.84,0.75,0.25,8.836,0.79,7.125,0.901,0.055,0.02,0.001,0.154,2.15E-04,4810,329.8,3679,0.138,0.08,0.04,AAA-222-111-000-0-0,,
213593990,18 48 07.258,-28 53 26.77,1,18.194,,,,18480726-2853267,STAR,J,,,,,,,,,,,,,,,,,,16.64,0.138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BUU-200-100-000-0-0,11.3,
213594112,19 24 46.340,-28 53 25.25,1,13.47,,,306-271292,19244633-2853252,STAR,gri,rpm,16.3,2.2,-9.9,2.2,,,14.672,0.01,13.753,0.01,14.193,0.02,13.414,0.01,13.16,0.01,12.015,0.024,11.613,0.022,11.501,0.019,5247,128,128,4.525,0.042,0.714,0.039,0.12,0.3,0.871,1.27,0.071,0.921,0.162,0.054,1.371,0.292,1.263,359,512.9,43.72,0.136,0.145,0.066,AAA-222-111-000-0-0,,
213594453,19 22 48.333,-28 53 21.01,1,12.441,,,306-270826,19224832-2853210,STAR,gri,rpm,-11,2.9,-9.2,3.3,,,13.684,0.03,12.714,0.02,13.167,0.01,12.445,0.01,12.13,0.01,10.835,0.024,10.344,0.024,10.228,0.021,5100,119,99,2.502,0.576,0.288,-1.01,0.24,0.28,8.038,3.253,3.727,0.887,0.024,0.024,0.001,0.009,8.41E-04,1747,568.8,798.5,0.139,0.067,0.042,AAA-222-111-000-0-0,,
213595266,19 16 04.929,-28 53 11.08,1,14.05,,,306-269234,19160492-2853109,STAR,JHK,rpm,-0.7,1.8,-2.9,1.3,,,,,,,,,,,,,12.195,0.023,11.543,0.025,11.456,0.028,4587,108,108,2.193,0.354,0.472,-0.511,0.63,0.45,12.516,8.496,3.13,0.962,0.316,0.072,4.38E-04,9.03E-04,3.56E-04,4443,2596,1174,0.226,0.147,0.105,AAA-222-111-000-0-0,,
213595629,18 50 52.888,-28 53 06.67,1,15.484,,,,18505288-2853066,STAR,JHK,rpm,72,1,48,8,,,,,,,,,,,,,13.39,0.029,12.854,0.027,12.579,0.031,3485,131,210,5.053,0.084,0.06,-0.009,0.12,0.18,0.218,0.053,0.05,0.202,0.074,0.062,18,9.625,5.404,97.83,30.78,29.9,0.033,0.013,0.011,AAA-222-111-000-0-0,,0611-0954696
213595642,19 21 15.315,-28 53 06.50,1,13.747,,,306-270455,19211531-2853064,STAR,gri,rpm,1.9,1.9,-18.2,2,,,14.841,0.051,13.993,0.036,14.388,0.036,13.706,0.044,13.472,0.02,12.256,0.024,11.813,0.027,11.743,0.021,5334,157,125,4.509,0.06,0.86,-0.175,0.25,0.6,0.868,1.523,0.084,0.888,0.104,0.074,1.353,0.331,1.281,412.1,671.8,62.95,0.112,0.062,0.037,AAA-222-111-000-0-0,,
213595660,18 50 41.733,-28 53 06.34,1,11.693,,6872-47-1,306-259832,18504173-2853062,STAR,gri,rpm,1.2,4,-6.3,3.6,,,11.86,0.095,12.211,0.239,11.642,0.02,11.709,0.04,11.713,0.04,11.224,0.022,11.203,0.025,11.159,0.023,8915,744,531,4.062,0.135,0.135,0.054,0.14,0.08,2.23,0.536,0.432,2.187,0.339,0.242,0.196,0.122,0.086,987.6,262,180.4,0.202,0.089,0.074,AAA-222-111-000-0-0,,
213595814,19 24 26.946,-28 53 04.48,1,13.447,,,306-271208,19242695-2853044,STAR,gri,rpm,-1.2,2.1,-12.2,1.9,,,14.902,0.04,13.817,0.01,14.304,0.04,13.5,0.03,13.08,0.01,11.805,0.023,11.272,0.022,11.151,0.021,5100,62,186,2.261,0.03,0.696,-2.273,1.12,0.08,10.886,13.642,0.218,0.807,0.08,0.016,6.11E-04,3.67E-05,5.56E-04,3524,3822,227.7,0.373,0.122,0.146,AAA-222-111-000-0-0,,
213596144,19 20 25.283,-28 53 00.36,1,12.707,,,306-270249,19202528-2853002,STAR,gri,rpm,-3.7,1.8,0,1.9,,,,,13.081,0.032,13.774,0.033,12.637,0.041,12.249,0.01,10.624,0.023,9.915,0.026,9.728,0.019,4412,129,103,1.804,0.51,0.612,-0.495,0.5,0.5,18.747,17.09,6.946,0.98,0.35,0.092,1.04E-04,4.30E-04,8.94E-05,3015,2512,1059,0.186,0.143,0.065,AAA-222-111-000-0-0,,
213596336,18 47 48.105,-28 52 58.19,1,11.811,,6871-385-1,306-258037,18474808-2852580,STAR,gri,rpm,0.9,3.4,-9.2,3.6,,,12.253,0.216,12.159,0.263,11.895,0.02,11.784,0.02,11.757,0.04,11.104,0.025,11.003,0.027,10.996,0.026,7725,275,183,4.143,0.105,0.252,0.039,0.12,0.12,1.806,0.75,0.267,1.743,0.263,0.146,0.269,0.129,0.164,697.9,307.6,91.45,0.143,0.098,0.049,AAA-222-111-000-0-0,,
213596716,19 03 58.213,-28 52 53.48,1,14.11,,,306-265507,19035821-2852534,STAR,gri,rpm,-6.8,1.7,-88.9,1.7,,,15.728,0.04,14.73,0.042,15.305,0.043,14.518,0.049,13.597,0.067,11.913,0.024,11.274,0.022,11.068,0.023,4389,145,545,4.854,0.05,0.08,-0.875,1.08,0.2,0.429,0.065,0.056,0.483,0.071,0.059,5.998,1.729,1.791,179.2,47.44,79.58,0.052,0.024,0.015,AAA-222-111-000-0-0,,
213597285,19 22 30.688,-28 52 46.82,1,10.628,,6887-560-1,306-270761,19223069-2852470,STAR,gri,rpm,8.3,3,0.3,2.9,,,12.525,0.44,10.8,0.102,11.49,0.03,10.569,0.04,10.258,0.02,8.901,0.032,8.381,0.055,8.248,0.024,4799,96,77,2.64,0.186,0.248,-0.04,0.15,0.27,10.704,1.317,1.71,1.751,0.556,0.667,0.001,0.001,7.23E-04,882.1,114,116.7,0.132,0.07,0.039,AAA-111-111-000-0-0,,
213597286,19 19 55.627,-28 52 46.82,1,14.295,,,306-270118,19195562-2852467,STAR,BV,rpm,-0.6,2.1,-6.9,2.1,,,15.726,0.07,14.521,0.04,,,,,,,12.329,0.023,11.68,0.022,11.596,0.026,4585,109,109,1.941,0.56,0.4,-0.722,0.7,0.35,15.03,8.41,6.212,0.919,0.245,0.036,1.89E-04,0.001,1.41E-04,5764,2960,2538,0.211,0.144,0.103,AAA-222-111-000-0-0,,
213598116,19 24 45.227,-28 52 36.58,1,12.291,,,306-271286,19244522-2852365,STAR,gri,rav,7.2,1.7,-5.7,1.6,,,13.988,0.03,12.731,0.02,13.378,0.02,12.306,0.01,11.825,0.01,10.434,0.023,9.718,0.023,9.567,0.019,5818,301,58,2.894,0.27,0.02,0.16,0.05,0.2,10.023,0.2,3.498,2.859,0.057,0.574,0.003,0.005,1.71E-04,1612,48.35,273.6,0.366,0.001,0.001,AAA-222-111-000-0-0,,
