EPIC,RA,Dec,Data Availability,KepMag,HIP,TYC,UCAC,2MASS,SDSS,Object type,Kepflag,pmra,e_pmra,pmdec,e_pmdec,plx,e_plx,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,Teff,logg,[Fe/H],Radius,mass,rho,Distance,E(B-V)
201444868,10 53 21.436,-00 17 29.58,1,14.549,,,449-050679,10532143-0017295,,STAR,gri,-3.9,2.6,-0.1,2.9,,,15.857,0.04,14.862,0.02,,,15.332,0.05,14.547,0.02,14.214,0.09,,,13.055,0.024,12.555,0.024,12.467,0.029,4817,2.888,-0.411,5.827,0.965,0.005,3425,0.028
201445265,10 54 36.445,-00 17 10.40,1,17.55,,,,10543644-0017104,,STAR,J,,,,,,,,,,,,,,,,,,,,,16.051,0.107,15.264,0.113,14.754,0.122,3749,4.963,-0.21,0.3,0.314,11.27,483.7,0.032
201445728,10 53 06.267,-00 16 47.28,1,12.058,,,449-050675,10530626-0016472,,STAR,gri,-60.5,3.5,12.3,1.9,,,13.178,0.01,12.329,0.03,,,12.706,0.02,12.042,0.02,11.781,0.05,,,10.74,0.024,10.314,0.024,10.226,0.021,5132,4.579,-0.06,0.778,0.835,1.746,172.7,0.026
201445759,10 54 41.084,-00 16 46.07,1,13.715,,,449-050708,10544108-0016460,,STAR,gri,-8.6,3.6,-10.8,3.3,,,14.747,0.01,13.971,0.04,,,14.317,0.02,13.732,0.02,13.457,0.05,,,12.498,0.024,12.069,0.022,11.945,0.023,5295,3.435,-0.98,2.801,0.875,0.032,1445,0.034
201445996,10 51 48.810,-00 16 34.87,1,18.304,,,,10514881-0016348,,STAR,J,,,,,,,,,,,,,,,,,,,,,16.746,0.167,16.05,0.174,,,,,,,,,,
201446637,10 50 16.819,-00 16 00.36,1,14.077,,,449-050618,10501682-0016002,,STAR,gri,-44.8,9.2,-22.9,5.5,,,15.734,0.02,14.49,0.06,,,15.149,0.01,14.028,0.01,13.617,0.06,,,12.279,0.023,11.645,0.022,11.542,0.023,4348,4.725,-0.098,0.574,0.634,3.262,204.4,0.025
201447054,10 50 39.149,-00 15 38.17,1,14.263,,,449-050629,10503914-0015380,,STAR,gri,-1.3,3.4,-4.6,4.1,,,15.493,0.01,14.489,0.06,,,14.956,0.01,14.274,0.01,13.966,0.1,,,12.924,0.024,12.406,0.025,12.308,0.026,5023,2.84,-0.803,5.069,0.892,0.005,3070,0.038
201447328,10 53 20.615,-00 15 25.03,1,13.604,,,449-050677,10532060-0015250,,STAR,gri,-6.8,4.4,-4.5,2.4,,,15.107,0.01,14.025,0.02,,,14.568,0.02,13.583,0.02,13.191,0.05,,,11.893,0.022,11.336,0.022,11.19,0.021,4661,4.639,-0.07,0.693,0.763,2.262,228.6,0.036
201447508,10 50 16.425,-00 15 15.80,1,9.727,,4914-84-1,449-050617,10501643-0015156,,STAR,gri,-5.8,1.2,-10.7,1.2,,,11.02,0.066,9.944,0.034,,,10.792,0.03,9.982,0.02,9.271,0.02,,,8.109,0.024,7.571,0.034,7.481,0.021,4689,2.504,-0.023,11.216,1.441,0.001,638.2,0.033
201447662,10 54 50.154,-00 15 08.87,1,13.329,,,449-050713,10545016-0015088,,STAR,gri,-28.5,1.9,-13.9,2.1,,,14.615,0.03,13.657,0.02,,,14.122,0.03,13.311,0.01,12.989,0.07,,,11.874,0.024,11.327,0.024,11.256,0.025,4898,4.618,-0.088,0.719,0.792,2.058,260.6,0.031
201447820,10 52 34.242,-00 15 00.62,1,18.38,,,,10523424-0015006,,STAR,J,,,,,,,,,,,,,,,,,,,,,16.817,0.157,16.046,0.161,15.456,0.198,3744,4.99,-0.23,0.266,0.292,11.33,624.7,0.033
201448376,10 51 34.044,-00 14 30.54,1,15.596,,,449-050645,10513404-0014306,,STAR,gri,0.4,2.9,-0.1,2.8,,,16.912,0.05,16.014,0.07,,,16.416,0.05,15.602,0.03,15.244,0.02,,,14.069,0.027,13.505,0.038,13.384,0.04,4702,1.364,-1.622,27.036,0.805,2.53E-05,25720,0.026
201448444,10 53 25.955,-00 14 27.64,1,17.724,,,,10532595-0014276,,STAR,J,,,,,,,,,,,,,,,,,,,,,16.212,0.136,15.691,0.181,15.174,0.189,3777,4.962,-0.26,0.303,0.343,9.601,610.1,0.032
201448854,10 51 27.602,-00 14 05.76,1,18.572,,,,10512760-0014057,,STAR,J,,,,,,,,,,,,,,,,,,,,,16.994,0.183,,,15.47,0.2,,,,,,,,
201449060,10 54 01.572,-00 13 54.66,1,18.922,,,,10540157-0013546,,STAR,JHK,,,,,,,,,,,,,,,,,,,,,16.308,0.113,15.396,0.105,15.212,0.158,3985,4.865,-0.278,0.392,0.439,6.476,760.5,0.034
201449480,10 50 30.782,-00 13 32.93,1,17.002,,,,10503078-0013329,,STAR,J,,,,,,,,,,,,,,,,,,,,,15.54,0.096,14.865,0.102,14.459,0.096,3751,4.949,-0.165,0.307,0.328,9.436,421.4,0.032
201450009,10 50 43.809,-00 13 06.45,1,11.592,,4914-71-1,449-050630,10504380-0013063,,STAR,gri,-1.2,1.9,-12,2,,,12.484,0.217,12.508,0.258,,,12.09,0.01,11.635,0.01,11.379,0.12,,,10.595,0.024,10.217,0.022,10.176,0.023,5648,3.678,-0.697,2.032,0.889,0.086,495.3,0.03
201450090,10 51 47.294,-00 13 02.53,1,16.898,,,,10514729-0013025,,STAR,JHK,,,,,,,,,,,,,,,,,,,,,15.291,0.055,14.834,0.058,14.639,0.093,4419,4.771,-0.326,0.48,0.539,4.435,649.7,0.03
201451176,10 50 51.704,-00 12 07.59,1,17.248,,,,10505170-0012075,,STAR,JHK,,,,,,,,,,,,,,,,,,,,,14.952,0.033,14.403,0.031,14.08,0.052,3502,5.058,-0.058,0.221,0.217,18.21,199.5,0.027
201451361,10 50 43.092,-00 11 57.31,1,17.286,,,,10504309-0011573,,STAR,J,,,,,,,,,,,,,,,,,,,,,15.805,0.081,15.078,0.107,14.647,0.114,3816,4.938,-0.21,0.313,0.34,9.768,484.2,0.033
201451623,10 53 12.227,-00 11 44.02,1,18.362,,,,10531222-0011440,,STAR,J,,,,,,,,,,,,,,,,,,,,,16.8,0.175,15.813,0.148,,,,,,,,,,
201451811,10 53 29.700,-00 11 34.07,1,12.563,,,450-050568,10532970-0011341,,STAR,gri,0.1,1.9,-35,1.5,,,13.465,0.03,12.745,0.02,,,13.057,0.03,12.514,0.01,12.352,0.06,,,11.451,0.024,11.177,0.024,11.092,0.021,5746,4.431,0.01,1.019,1.011,0.965,353.9,0.034
201452069,10 53 37.500,-00 11 22.23,1,11.077,,4914-59-1,450-050572,10533750-0011222,,STAR,gri,-70,1.6,-11.8,1.6,,,11.71,0.076,11.145,0.079,,,11.449,0.03,11.09,0.01,10.917,0.07,,,10.085,0.022,9.797,0.022,9.718,0.02,5301,3.605,-0.888,2.436,0.893,0.06,410.8,0.031
201452080,10 54 22.291,-00 11 21.80,1,12.75,,,450-050587,10542229-0011218,,STAR,gri,-12.7,2.4,7,2.3,,,13.375,0.02,12.869,0.02,,,13.062,0.03,12.721,0.01,12.617,0.07,,,11.864,0.022,11.622,0.022,11.576,0.024,6234,4.214,-0.302,1.34,1.084,0.426,625.7,0.03
201452160,10 51 54.051,-00 11 18.00,1,13.145,,,450-050530,10515404-0011179,,STAR,gri,22.8,4.5,-69,1.9,,,14.567,0.02,13.549,0.05,,,14.048,0.03,13.156,0.01,12.758,0.08,,,11.592,0.022,11.017,0.023,10.92,0.019,4709,4.655,-0.28,0.643,0.697,2.56,192.8,0.037
201452440,10 52 41.960,-00 11 02.77,1,18.184,,,,10524196-0011027,,STAR,J,,,,,,,,,,,,,,,,,,,,,16.631,0.163,15.939,0.186,15.331,0.184,3750,4.99,-0.23,0.266,0.296,11.37,624.7,0.033
201452623,10 51 56.739,-00 10 54.11,1,17.853,,,,10515673-0010541,,STAR,J,,,,,,,,,,,,,,,,,,,,,16.331,0.139,15.53,0.129,14.929,0.169,3723,4.99,-0.21,0.288,0.305,11.37,556.9,0.032
201452834,10 54 17.342,-00 10 42.72,1,13.847,,,450-050584,10541733-0010427,,STAR,gri,-8.7,2.1,0,2.2,,,15.107,0.02,14.161,0.02,,,14.603,0.03,13.83,0.01,13.523,0.1,,,12.366,0.022,11.914,0.025,11.806,0.023,4890,3.111,-0.409,4.482,0.969,0.011,1927,0.034
201453259,10 54 55.406,-00 10 20.04,1,12.503,,,450-050606,10545540-0010201,,STAR,gri,-4.6,1.8,-14.7,1.6,,,13.179,0.02,12.632,0.03,,,12.84,0.02,12.483,0.01,12.358,0.07,,,11.607,0.028,11.382,0.025,11.326,0.024,6242,4.153,-0.228,1.409,1.112,0.372,590.4,0.031
201453319,10 52 47.019,-00 10 17.48,1,18.078,,,,10524701-0010174,,STAR,JHK,,,,,,,,,,,,,,,,,,,,,15.876,0.07,15.312,0.076,15.033,0.143,3823,4.949,-0.21,0.311,0.335,9.437,521.4,0.031
201453322,10 51 57.409,-00 10 16.99,1,18.423,,,,10515740-0010169,,STAR,J,,,,,,,,,,,,,,,,,,,,,16.856,0.187,15.815,0.16,15.21,0.149,3710,4.99,-0.23,0.269,0.292,13,646.5,0.032
201453778,10 54 50.527,-00 09 53.40,1,12.762,,,450-050602,10545053-0009534,,STAR,gri,-30.5,2.5,10,1.7,,,13.593,0.01,12.948,0.03,,,13.213,0.02,12.733,0.02,12.568,0.06,,,11.711,0.022,11.428,0.022,11.343,0.023,5888,4.345,-0.124,1.091,0.998,0.714,442.2,0.04
201454088,10 52 02.704,-00 09 38.07,1,9.912,53123,4914-47-1,450-050535,10520271-0009379,,STAR,gri,57.16,1.57,-257.18,1.36,20.68,1.52,11.004,0.058,10.157,0.038,,,10.749,0.02,10.051,0.01,9.554,0.02,,,8.456,0.019,7.921,0.033,7.863,0.02,4991,4.635,-0.44,0.668,0.704,2.329,48.36,0.012
201454153,10 53 07.300,-00 09 34.66,1,17.194,,,,10530729-0009346,,STAR,J,,,,,,,,,,,,,,,,,,,,,15.719,0.09,14.891,0.075,14.516,0.109,3903,4.888,-0.21,0.36,0.402,7.283,580.2,0.033
201454322,10 54 51.439,-00 09 27.31,1,18.165,,,,10545143-0009273,,STAR,JHK,,,,,,,,,,,,,,,,,,,,,16,0.123,15.295,0.142,15.168,0.189,4006,4.869,-0.275,0.381,0.439,7.233,681.6,0.033
201454462,10 54 22.897,-00 09 20.12,1,18.345,,,,10542289-0009201,,STAR,J,,,,,,,,,,,,,,,,,,,,,16.784,0.169,16.02,0.208,15.45,0.199,3756,4.99,-0.28,0.273,0.311,11.19,661,0.033
201454571,10 51 41.922,-00 09 14.68,1,13.679,,,450-050527,10514192-0009147,,STAR,gri,-8.6,5.8,-1.4,2.4,,,15.017,0.07,14.062,0.08,,,14.517,0.02,13.801,0.02,13.319,0.4,,,12.341,0.022,11.839,0.022,11.717,0.021,4797,2.45,-0.533,9.242,0.959,0.001,3781,0.033
201454630,10 53 31.290,-00 09 11.78,1,12.4,,,450-050569,10533129-0009118,,STAR,gri,-1,1.9,-8.4,1.3,,,13.066,0.02,12.543,0.02,,,12.737,0.03,12.387,0.01,12.256,0.05,,,11.439,0.024,11.229,0.022,11.171,0.023,6284,4.164,-0.057,1.471,1.236,0.367,565.5,0.037
201454870,10 53 01.294,-00 09 00.01,1,12.375,,4914-43-1,450-050556,10530129-0008599,,STAR,gri,-36.9,2,4.3,2.2,,,12.924,0.281,12.03,0.169,,,12.737,0.03,12.367,0.01,12.22,0.06,,,11.412,0.024,11.156,0.022,11.103,0.023,6091,4.246,-0.395,1.197,0.983,0.501,455.6,0.031
201454872,10 52 53.710,-00 08 59.88,1,18.11,,,,10525371-0008598,,STAR,J,,,,,,,,,,,,,,,,,,,,,16.565,0.177,,,,,,,,,,,,
201454980,10 50 20.692,-00 08 54.20,1,16.208,,,,10502069-0008542,,STAR,J,,,,,,,,,,,,,,,,,,,,,14.803,0.065,14.119,0.078,13.697,0.079,3751,4.948,-0.136,0.3,0.32,9.948,296.3,0.029
201455100,10 52 09.928,-00 08 47.93,1,17.258,,,,10520992-0008479,,STAR,JHK,,,,,,,,,,,,,,,,,,,,,14.749,0.051,14.068,0.063,13.791,0.06,3867,4.899,-0.125,0.374,0.423,7.092,367.3,0.031
201455237,10 54 52.251,-00 08 41.07,1,17.483,,,,10545225-0008410,,STAR,J,,,,,,,,,,,,,,,,,,,,,15.988,0.098,15.032,0.094,14.659,0.119,3947,4.877,-0.21,0.389,0.424,6.551,671.1,0.032
201455279,10 51 54.838,-00 08 38.73,1,14.98,,,,10515483-0008387,,STAR,JHK,,,,,,,,,,,,,,,,,,,,,12.903,0.026,12.336,0.022,12.097,0.026,3551,5.023,-0.053,0.246,0.249,14.63,88.95,0.018
201455333,10 54 01.506,-00 08 35.59,1,15.353,,,450-050579,10540149-0008356,,STAR,gri,1.4,2.7,-4.1,3.3,,,16.715,0.04,15.691,0.02,,,16.18,0.06,15.298,0.02,14.999,0.05,,,13.849,0.024,13.355,0.033,13.347,0.03,4825,4.613,-0.073,0.714,0.769,2.082,608.9,0.032
201455382,10 51 13.738,-00 08 33.29,1,16.252,,,450-050512,10511374-0008330,,STAR,BV,-14.6,5.2,0.2,5.4,,,17.579,0.11,16.456,0.07,,,,,,,,,,,14.455,0.033,13.907,0.021,13.773,0.047,4597,4.648,-0.027,0.657,0.718,2.454,697,0.033
201455424,10 54 47.130,-00 08 30.93,1,19.087,,,,10544713-0008309,,STAR,JHK,,,,,,,,,,,,,,,,,,,,,16.169,0.097,15.401,0.116,14.978,0.13,3791,4.94,-0.21,0.31,0.337,9.802,540.7,0.033
201456129,10 53 31.628,-00 07 54.25,1,15.868,,,,10533162-0007542,,STAR,JHK,,,,,,,,,,,,,,,,,,,,,13.503,0.026,12.865,0.021,12.608,0.027,3632,4.997,-0.049,0.278,0.285,12.31,140.1,0.024
201456401,10 50 26.557,-00 07 39.08,1,13.522,,,450-050487,10502654-0007390,,STAR,gri,-5.7,2.2,-0.9,2.4,,,14.839,0.02,13.806,0.09,,,14.308,0.03,13.553,0.01,13.185,0.08,,,11.961,0.023,11.404,0.022,11.334,0.023,4863,2.449,-0.765,8.765,0.906,9.91E-04,3232,0.033
201456511,10 50 49.547,-00 07 33.46,1,13.828,,,450-050496,10504954-0007332,,STAR,gri,-10.4,3,-13.8,2.2,,,14.894,0.03,14.03,0.08,,,14.419,0.02,13.817,0.01,13.575,0.13,,,12.636,0.024,12.188,0.024,12.113,0.026,5317,4.436,-0.58,0.952,0.88,1.019,570.4,0.033
201456903,10 52 26.013,-00 07 11.64,1,17.209,,,,10522601-0007116,,STAR,J,,,,,,,,,,,,,,,,,,,,,15.733,0.071,15.037,0.069,14.604,0.098,3720,4.973,-0.165,0.288,0.3,10.83,399,0.031
201456927,10 54 57.108,-00 07 10.21,1,18.031,,,,10545710-0007102,,STAR,JHK,,,,,,,,,,,,,,,,,,,,,15.829,0.107,15.22,0.113,14.986,0.144,3928,4.89,-0.26,0.356,0.392,7.759,601.8,0.032
201457105,10 54 56.878,-00 07 01.14,1,10.912,,4914-37-1,450-050608,10545688-0007011,,STAR,gri,-34.2,1.5,-30.6,1.6,,,11.647,0.08,11.031,0.076,,,11.313,0.02,10.868,0.01,10.74,0.08,,,9.956,0.026,9.707,0.023,9.654,0.021,6016,4.269,-0.019,1.24,1.107,0.513,235,0.03
201457124,10 53 35.880,-00 07 00.07,1,13.662,,,450-050570,10533588-0007001,,STAR,gri,-17.4,2.5,24,2.6,,,15.603,0.05,14.283,0.02,,,15.004,0.03,13.714,0.03,13.086,0.09,,,11.583,0.022,10.964,0.022,10.832,0.024,3955,4.848,-0.001,0.442,0.503,5.777,105.4,0.021
201457234,10 54 02.959,-00 06 54.13,1,12.276,,,450-050580,10540294-0006542,,STAR,gri,-19.8,1,16.7,1.2,,,12.895,0.02,12.374,0.02,,,12.578,0.02,12.233,0.01,12.146,0.07,,,11.416,0.021,11.173,0.022,11.147,0.021,6197,4.234,-0.239,1.271,1.094,0.485,483.4,0.03
201457252,10 51 39.048,-00 06 53.31,1,16.621,,,,10513904-0006533,,STAR,JHK,,,,,,,,,,,,,,,,,,,,,14.476,0.032,13.796,0.035,13.65,0.045,4144,4.79,-0.138,0.485,0.539,4.485,453.9,0.032
201457300,10 50 28.175,-00 06 51.10,1,14.471,,,450-050488,10502817-0006511,,STAR,gri,-0.3,3.6,5.4,2.7,,,15.642,0.03,14.719,0.06,,,15.172,0.04,14.478,0.01,14.17,0.09,,,13.075,0.026,12.59,0.022,12.451,0.023,5033,2.999,-0.815,4.187,0.893,0.01,2478,0.035
201457345,10 51 13.547,-00 06 48.67,1,16.733,,,,10511354-0006486,,STAR,J,,,,,,,,,,,,,,,,,,,,,15.29,0.085,14.48,0.088,14.012,0.087,3763,4.944,-0.136,0.33,0.359,9.372,387.4,0.03
201457403,10 52 38.633,-00 06 45.77,1,16.605,,,,10523863-0006457,,STAR,JHK,,,,,,,,,,,,,,,,,,,,,14.436,0.029,13.883,0.037,13.603,0.051,3600,5.019,-0.058,0.249,0.242,14.15,190,0.025
201457633,10 52 09.644,-00 06 32.33,1,18.272,,,,10520964-0006323,,STAR,J,,,,,,,,,,,,,,,,,,,,,16.717,0.137,15.864,0.147,,,,,,,,,,
201457739,10 53 53.256,-00 06 26.89,1,18.212,,,,10535325-0006268,,STAR,J,,,,,,,,,,,,,,,,,,,,,16.656,0.144,15.849,0.152,15.26,0.17,3730,4.99,-0.23,0.264,0.29,11.33,603.9,0.033
201458021,10 54 37.763,-00 06 13.83,1,12.817,,,450-050593,10543777-0006138,,STAR,gri,3.9,1.9,-13.2,2.2,,,13.724,0.01,13.019,0.01,,,13.331,0.01,12.819,0.03,12.597,0.08,,,11.688,0.022,11.326,0.021,11.235,0.02,5667,4.275,-0.271,1.156,0.998,0.495,471,0.036
201458092,10 52 24.096,-00 06 10.62,1,16.805,,,450-050544,10522407-0006099,,EXTENDED,BV,7.4,17.6,-14.7,17.6,,,17.808,0.16,16.994,0.09,,,17.289,0.07,,,,,,,15.58,0.097,14.745,0.106,14.301,0.09,,,,,,,,
201458373,10 54 22.580,-00 05 56.25,1,16.053,,,,10542257-0005562,,STAR,JHK,,,,,,,,,,,,,,,,,,,,,13.871,0.026,13.28,0.033,13.034,0.034,3634,5.002,-0.067,0.269,0.285,12.51,155.8,0.025
201458392,10 51 38.067,-00 05 55.07,1,14.955,,,450-050525,10513806-0005551,,STAR,gri,-18.1,9.8,-25.3,3.5,,,16.257,0.07,15.273,0.01,,,15.716,0.03,14.858,0.03,14.629,0.06,,,13.534,0.026,13.047,0.025,12.964,0.029,4966,4.575,0.07,0.774,0.832,1.749,601,0.031
201458780,10 53 27.091,-00 05 34.57,1,16.564,,,,10532709-0005345,,STAR,JHK,,,,,,,,,,,,,,,,,,,,,14.306,0.026,13.692,0.025,13.446,0.044,3751,4.963,-0.112,0.317,0.324,9.882,234.7,0.029
201459055,10 50 57.484,-00 05 18.33,1,14.578,,,450-050501,10505747-0005181,,STAR,gri,-20.6,4.4,-31.3,2.4,,,15.925,0.07,14.917,0.08,,,15.485,0.01,14.622,0.04,14.189,0.16,,,13.187,0.026,12.592,0.024,12.557,0.026,4725,4.651,-0.247,0.641,0.691,2.534,392.8,0.03
201459108,10 52 40.731,-00 05 15.43,1,18.247,,,,10524073-0005154,,STAR,J,,,,,,,,,,,,,,,,,,,,,16.687,0.141,15.664,0.118,,,,,,,,,,
201459349,10 51 25.496,-00 05 02.99,1,15.993,,,,10512549-0005029,,STAR,JHK,,,,,,,,,,,,,,,,,,,,,13.811,0.024,13.211,0.024,12.974,0.034,3665,4.981,-0.08,0.277,0.288,11.6,169.2,0.024
201459491,10 50 23.008,-00 04 54.51,1,13.841,,,450-050485,10502300-0004544,,STAR,gri,-38.1,4.1,-2.6,2.1,,,14.999,0.01,14.069,0.06,,,14.505,0.02,13.813,0.02,13.556,0.04,,,12.517,0.023,12.083,0.022,12.001,0.023,5188,4.587,-0.327,0.729,0.783,1.929,376.5,0.037
201459576,10 51 55.534,-00 04 50.32,1,13.236,,,450-050531,10515553-0004503,,STAR,gri,-6.7,1.7,-0.9,2,,,14.67,0.03,13.624,0.01,,,14.088,0.02,13.267,0.02,12.872,0.19,,,11.766,0.024,11.192,0.022,11.087,0.019,4698,2.382,-0.3,10.516,0.995,8.19E-04,3031,0.031
201460410,10 54 07.249,-00 04 08.59,1,12.88,,,450-050581,10540724-0004086,,STAR,gri,-9.4,1.6,-2.1,2.5,,,13.621,0.01,13.012,0.01,,,13.235,0.01,12.826,0.01,12.727,0.03,,,11.907,0.023,11.61,0.023,11.54,0.023,6017,4.191,-0.185,1.352,1.083,0.392,612.4,0.032
201460488,10 51 32.407,-00 04 04.54,1,11.663,,4914-20-1,450-050520,10513240-0004044,,STAR,gri,6.9,1.7,-13.9,1.7,,,12.023,0.132,11.727,0.156,,,11.871,0.01,11.593,0.02,11.322,0.28,,,10.733,0.024,10.488,0.022,10.459,0.024,6460,4.157,-0.156,1.457,1.229,0.359,423,0.029
201460696,10 53 35.887,-00 03 53.29,1,13.929,,,450-050571,10533589-0003533,,STAR,gri,1.1,4.1,-5.2,2.5,,,15.043,0.01,14.149,0.01,,,14.545,0.02,13.885,0.01,13.664,0.01,,,12.535,0.022,12.05,0.023,11.933,0.024,5078,3.057,-0.828,4.381,0.894,0.009,2198,0.031
201460720,10 53 22.977,-00 03 51.83,1,17.998,,,,10532297-0003518,,STAR,J,,,,,,,,,,,,,,,,,,,,,16.463,0.14,16.056,0.202,15.317,0.199,3755,4.99,-0.275,0.292,0.302,11.37,556,0.033
201460873,10 51 46.020,-00 03 43.58,1,16.896,,,,10514601-0003435,,STAR,JHK,,,,,,,,,,,,,,,,,,,,,14.832,0.036,14.105,0.025,14.03,0.067,4182,4.76,-0.124,0.518,0.569,3.938,573.6,0.033
201461052,10 53 55.298,-00 03 33.38,1,14.817,,,450-050577,10535530-0003333,,STAR,gri,-23.5,20.7,-44.5,3,,,15.638,0.01,14.954,0.04,,,15.244,0.01,14.756,0.01,14.633,0.11,,,13.668,0.028,13.303,0.029,13.264,0.034,5702,4.556,-0.852,0.735,0.736,1.763,702.7,0.031
201461289,10 54 16.217,-00 03 22.50,1,18.275,,,,10541621-0003225,,STAR,J,,,,,,,,,,,,,,,,,,,,,16.72,0.161,15.859,0.163,,,,,,,,,,
201461473,10 51 39.422,-00 03 13.88,1,12.388,,,450-050526,10513942-0003140,,STAR,gri,-1.3,1.6,-1,1.5,,,12.877,0.04,12.384,0.08,,,12.577,0.01,12.326,0.01,11.957,0.51,,,11.501,0.024,11.274,0.022,11.239,0.024,6610,4.129,-0.102,1.514,1.292,0.321,634.8,0.029
201461729,10 51 10.641,-00 02 59.67,1,18.134,,,,10511064-0002596,,STAR,J,,,,,,,,,,,,,,,,,,,,,16.586,0.123,,,,,,,,,,,,
201461878,10 54 38.317,-00 02 51.01,1,16.416,,,,10543831-0002510,,STAR,JHK,,,,,,,,,,,,,,,,,,,,,14.476,0.035,13.906,0.032,13.711,0.046,3754,4.952,-0.138,0.316,0.338,10.23,254.8,0.029
201461916,10 52 57.344,-00 02 48.89,1,16.431,,,,10525734-0002488,,STAR,J,,,,,,,,,,,,,,,,,,,,,15.01,0.038,14.438,0.057,13.944,0.059,3489,5.061,-0.043,0.213,0.205,19.01,193.5,0.027
201462007,10 53 28.655,-00 02 43.65,1,17.876,,,,10532865-0002436,,STAR,JHK,,,,,,,,,,,,,,,,,,,,,15.853,0.073,15.397,0.077,15.063,0.149,3821,4.938,-0.275,0.304,0.337,9.802,480.6,0.031
201462095,10 54 06.160,-00 02 39.35,1,17.742,,,,10540615-0002393,,STAR,J,,,,,,,,,,,,,,,,,,,,,16.229,0.114,15.512,0.113,14.806,0.127,3621,5.023,-0.165,0.239,0.244,15.04,415.7,0.031
201462124,10 51 07.780,-00 02 37.80,1,15.866,,,450-050505,10510778-0002374,,STAR,gri,-10.4,2.7,0.8,3,,,17.194,0.03,16.073,0.19,,,16.78,0.01,15.727,0.03,15.474,0.12,,,14.166,0.032,13.58,0.022,13.515,0.037,4504,4.669,-0.052,0.633,0.697,2.612,566.5,0.037
201462370,10 51 12.837,-00 02 26.03,1,17.134,,,,10511283-0002260,,STAR,J,,,,,,,,,,,,,,,,,,,,,15.663,0.084,14.966,0.101,14.549,0.102,3802,4.949,-0.165,0.297,0.331,9.645,433.2,0.031
201462905,10 50 45.218,-00 01 57.18,1,13.412,,,450-050495,10504521-0001568,,STAR,gri,-10.1,1.7,-15,1.9,,,14.603,0.01,13.664,0.01,,,14.099,0.01,13.347,0.04,13.118,0.01,,,11.971,0.021,11.543,0.021,11.43,0.021,5045,3.784,0.081,2.291,1.194,0.095,886.4,0.039
201463178,10 51 10.309,-00 01 43.07,1,12.825,,,450-050507,10511032-0001427,,STAR,gri,-9.7,2.7,-10.5,1.8,,,13.923,0.02,13.073,0.01,,,13.471,0.03,12.816,0.04,12.548,0.05,,,11.464,0.022,10.977,0.022,10.901,0.021,4998,3.347,-0.432,3.423,0.999,0.024,1021,0.031
201463233,10 53 33.591,-00 01 40.16,1,17.732,,,,10533359-0001401,,STAR,J,,,,,,,,,,,,,,,,,,,,,16.219,0.127,15.721,0.162,14.885,0.138,3636,5.01,-0.165,0.25,0.243,15.02,456.1,0.031
201463810,10 54 08.665,-00 01 11.23,1,18.115,,,,10540866-0001112,,STAR,J,,,,,,,,,,,,,,,,,,,,,16.569,0.132,15.911,0.18,14.983,0.15,3590,5.023,-0.185,0.239,0.241,15.04,509.9,0.032
201463812,10 53 27.358,-00 01 11.09,1,13.53,,,450-050566,10532736-0001109,,STAR,gri,-39.7,2.1,-7.8,2.1,,,14.702,0.01,13.803,0.01,,,14.22,0.01,13.475,0.02,13.234,0.06,,,12.118,0.024,11.679,0.025,11.584,0.024,5130,4.579,-0.058,0.768,0.829,1.769,325.6,0.032
201464005,10 53 17.969,-00 01 01.21,1,17.609,,,,10531796-0001012,,STAR,J,,,,,,,,,,,,,,,,,,,,,16.105,0.085,15.56,0.132,,,,,,,,,,
201464123,10 54 21.645,-00 00 55.49,1,17.114,,,,10542164-0000554,,STAR,J,,,,,,,,,,,,,,,,,,,,,15.644,0.097,14.986,0.094,14.617,0.11,3781,4.938,-0.21,0.307,0.338,9.645,475.8,0.031
201464160,10 53 22.151,-00 00 53.61,1,14.318,,,450-050565,10532215-0000534,,STAR,gri,-8.5,2.6,-7.8,2.9,,,15.448,0.01,14.59,0.03,,,14.96,0.01,14.35,0.02,14.043,0.03,,,12.997,0.024,12.568,0.024,12.442,0.027,5058,3.473,-0.517,2.882,0.951,0.036,1775,0.034
201464221,10 54 48.494,-00 00 50.43,1,16.645,,,,10544849-0000504,,STAR,JHK,,,,,,,,,,,,,,,,,,,,,14.722,0.032,14.06,0.043,13.962,0.058,4224,4.778,-0.165,0.501,0.555,4.338,513.8,0.032
201465398,10 51 48.704,+00 00 13.38,1,14.856,,,451-051030,10514870+0000133,,STAR,gri,0.2,2.3,-1.3,2.7,,,15.902,0.02,15.192,0.04,,,15.471,0.01,14.946,0.01,14.592,0.25,,,13.681,0.028,13.231,0.029,13.135,0.03,5371,3.579,-0.942,2.219,0.855,0.035,2112,0.029
201465845,10 50 39.073,+00 00 37.72,1,17.602,,,,10503907+0000377,,STAR,J,,,,,,,,,,,,,,,,,,,,,16.099,0.104,15.595,0.111,14.956,0.129,3627,5.026,-0.165,0.247,0.255,14.38,400.9,0.031
