,Unnamed: 0,Unnamed: 0.1,EPIC,RA,Dec,Data Availability,KepMag,HIP,TYC,UCAC,2MASS,SDSS,Object type,Kepflag,stpropflag,pmra,e_pmra,pmdec,e_pmdec,plx,e_plx,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,Teff,ep_teff,em_teff,logg,ep_logg,em_logg,[Fe/H],ep_[Fe/H],em_[Fe/H],Radius,ep_rad,em_rad,mass,ep_mass,em_mass,rho,ep_rho,em_rho,Distance,ep_d,em_d,E(B-V),ep_E(B-V),em_E(B-V)
0,0,0,integer,ra,dec,integer,float,integer,string,string,string,string,string,string,string,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,integer,integer,integer,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float
5127,5127,5127,212134547,08 58 03.727,+22 42 32.45,1,12.088,,,564-045072,08580373+2242324,,STAR,gri,rpm,-37.5,1,-52.7,1.7,,,13.16,0.03,12.332,0.01,,,12.721,0.05,12.082,0.03,11.817,0.03,,,10.743,0.021,10.369,0.023,10.244,0.019,5304,152,87,4.552,0.045,0.054,-0.235,0.25,0.55,0.806,0.097,0.1,0.841,0.075,0.113,1.616,0.372,0.356,227.4,151.8,91.02,0.026,0.011,0.008
5128,5128,5128,212134553,08 42 49.760,+22 42 32.63,1,13.202,,,564-044497,08424975+2242325,,STAR,gri,lam,-10,2.5,2.7,1.6,,,13.664,0.01,13.133,0.01,,,13.344,0.01,12.974,0.01,13.14,0.59,,,12.01,0.022,11.746,0.022,11.655,0.021,6098,122,122,4.126,0.15,0.125,-0.395,0.12,0.15,1.382,0.263,0.254,0.987,0.094,0.059,0.343,0.237,0.122,664.9,107.3,125.7,0.032,0.008,0.008
5129,5129,5129,212134557,08 37 05.299,+22 42 32.88,1,11.489,,1942-885-1,564-044231,08370529+2242329,,STAR,BV,rpm,-4.3,1.4,1.6,1.5,,,12.026,0.143,11.55,0.127,,,,,,,,,,,10.912,0.023,10.797,0.023,10.742,0.019,7123,292,292,4.071,0.165,0.198,-0.027,0.12,0.1,1.865,0.572,0.325,1.579,0.193,0.107,0.223,0.178,0.113,634.2,183.6,121.1,0.033,0.019,0.006
5130,5130,5130,212134595,08 41 40.863,+22 42 35.86,1,12.895,,,564-044434,08414086+2242358,,STAR,gri,rpm,-7.4,1.4,-18.6,1.9,,,13.55,0.03,12.85,0.01,,,13.145,0.01,12.643,0.01,12.787,0.61,,,11.549,0.02,11.231,0.021,11.18,0.017,5828,70,117,4.322,0.135,0.378,-0.045,0.12,0.18,1.118,0.638,0.166,1.015,0.127,0.08,0.63,0.38,0.462,418.9,225.8,64,0.029,0.012,0.005
5131,5131,5131,212134604,08 28 44.207,+22 42 36.80,1,12.795,,,564-043825,08284420+2242367,,STAR,gri,rpm,-13.4,1.2,-18.5,1.3,,,13.743,0.043,12.979,0.031,,,13.301,0.032,12.727,0.041,12.578,0.062,,,11.635,0.02,11.291,0.024,11.193,0.021,5610,134,111,4.491,0.035,0.063,-0.098,0.2,0.2,0.91,0.114,0.065,0.964,0.06,0.096,1.223,0.181,0.269,344.2,54.66,30.29,0.031,0.012,0.006
5132,5132,5132,212134618,08 56 11.659,+22 42 37.69,1,13.562,,,564-045003,,,STAR,gri,,13.9,1.5,-22.9,2.2,,,14.7,0.03,13.864,0.02,,,14.249,0.06,13.552,0.03,13.268,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5133,5133,5133,212134630,08 41 37.581,+22 42 38.47,1,12.748,,,564-044428,08413758+2242384,,STAR,gri,rpm,-13.3,1,-1.5,2,,,13.136,0.02,12.655,0.031,,,12.83,0.02,12.519,0.01,12.713,0.61,,,11.702,0.023,11.452,0.021,11.398,0.019,6350,102,102,4.213,0.085,0.17,-0.322,0.25,0.5,1.305,0.5,0.126,1.111,0.183,0.22,0.435,0.145,0.217,569.7,218.5,58.44,0.034,0.006,0.008
5134,5134,5134,212134640,08 43 29.469,+22 42 39.16,1,16.662,,,,08432946+2242391,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,15.224,0.065,14.531,0.08,14.045,0.067,3641,371,265,4.995,0.115,0.138,-0.083,0.18,0.24,0.275,0.135,0.091,0.276,0.191,0.12,12.84,12.2,7.08,306.7,205.8,123.2,0.028,0.011,0.009
5135,5135,5135,212134648,08 56 48.010,+22 42 39.81,1,15.475,,,564-045030,08564797+2242395,5045-301-5-0158-0228,EXTENDED,gri,,9.2,18.7,6.3,18.8,,,17.038,0.05,15.958,0.04,,,16.416,0.05,15.517,0.08,15.072,0.13,,,13.986,0.047,13.294,0.057,13.068,0.054,,,,,,,,,,,,,,,,,,,,,,,,
5136,5136,5136,212134656,08 54 37.603,+22 42 40.18,1,16.096,,,,08543760+2242401,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,14.015,0.026,13.455,0.026,13.208,0.03,3562,168,202,5.038,0.084,0.07,-0.051,0.15,0.21,0.248,0.065,0.069,0.242,0.093,0.077,15.99,9.234,5.853,144.6,51.35,44.18,0.02,0.008,0.007
5137,5137,5137,212134681,08 48 27.066,+22 42 42.48,1,12.939,,,564-044735,08482706+2242423,,STAR,gri,rpm,-5.1,1.3,-4.1,1.5,,,13.369,0.05,12.87,0.05,,,13.086,0.03,12.745,0.04,12.876,0.48,,,11.934,0.031,11.742,0.034,11.693,0.022,6364,155,155,4.162,0.12,0.168,-0.086,0.12,0.24,1.472,0.397,0.231,1.231,0.138,0.138,0.353,0.207,0.168,713.3,213.3,107.6,0.031,0.009,0.005
5138,5138,5138,212134862,08 55 45.873,+22 42 55.58,1,11.378,,1943-2133-1,564-044986,08554587+2242555,,STAR,gri,plx,-3.6,1.6,-2.5,1.7,,,11.48,0.109,11.359,0.145,,,11.5,0.06,11.337,0.04,11.3,0.02,,,10.679,0.022,10.49,0.023,10.442,0.02,6701,162,162,4.024,0.16,0.192,-0.033,0.12,0.15,1.877,0.564,0.369,1.466,0.152,0.152,0.204,0.159,0.102,827,533.5,533.5,0.031,0.01,0.006
5139,5139,5139,212134865,08 45 12.903,+22 42 55.67,1,10.534,,1943-23-1,564-044595,08451289+2242556,,STAR,gri,plx,-1.1,0.9,-3.2,1,,,10.641,0.046,10.307,0.047,,,10.653,0.05,10.25,0.04,10.483,0.6,,,9.481,0.023,9.29,0.021,9.205,0.019,6239,152,152,4.315,0.055,0.066,-0.032,0.12,0.18,1.227,0.1,0.092,1.183,0.064,0.089,0.615,0.133,0.129,174.5,19,19,0.023,0.007,0.006
5140,5140,5140,212134869,08 54 23.308,+22 42 55.84,1,13.462,,,564-044933,08542329+2242558,,STAR,gri,rpm,13,1.3,-7.3,1.5,,,14.619,0.02,13.7,0.01,,,14.134,0.01,13.397,0.01,13.174,0.064,,,12.063,0.025,11.623,0.021,11.549,0.018,5107,81,60,4.551,0.054,0.918,-0.104,0.09,0.18,0.791,1.853,0.043,0.852,0.315,0.048,1.656,0.245,1.596,322.4,747.1,18.17,0.033,0.01,0.012
5141,5141,5141,212134930,08 45 30.090,+22 42 59.47,1,15.569,,,564-044611,08453007+2242595,6597-301-4-0243-0375,STAR,JHK,rpm,24.7,3.6,-16.8,4,,,,,,,,,,,,,,,,,13.321,0.023,12.66,0.021,12.464,0.026,4004,209,116,4.829,0.05,0.05,-0.076,0.2,0.2,0.446,0.059,0.052,0.513,0.059,0.059,5.321,1.409,1.114,235.6,45.57,38.18,0.027,0.007,0.007
5142,5142,5142,212134948,08 29 50.801,+22 43 01.23,1,12.397,,,564-043883,08295080+2243013,,STAR,gri,rpm,-49.7,0.7,18.9,0.6,,,13.451,0.042,12.635,0.031,,,13.009,0.031,12.377,0.041,12.135,0.061,,,11.079,0.023,10.696,0.022,10.586,0.018,5379,159,127,4.551,0.04,0.056,-0.252,0.2,0.24,0.791,0.095,0.071,0.836,0.074,0.074,1.575,0.363,0.295,230.2,66.36,51.51,0.03,0.013,0.01
5143,5143,5143,212135111,08 44 38.048,+22 43 13.16,1,13.193,,,564-044567,08443804+2243130,,STAR,gri,rpm,2.3,2.1,-2.1,2,,,13.612,0.01,13.239,0.01,,,13.351,0.01,13.14,0.01,13.379,0.57,,,12.334,0.021,12.153,0.023,12.088,0.021,6772,80,107,4.063,0.15,0.24,-0.182,0.1,0.1,1.801,0.725,0.387,1.418,0.091,0.182,0.213,0.162,0.127,1105,435.1,233.3,0.035,0.007,0.006
5144,5144,5144,212135209,08 41 51.855,+22 43 20.00,1,18.197,,,,08415185+2243199,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,16.048,0.079,15.81,0.154,15.221,0.146,4310,1502,901,4.761,0.306,0.357,-0.347,0.3,0.54,0.439,0.381,0.232,0.5,0.287,0.344,3.759,15.17,2.782,937.4,1639,658.7,0.032,0.011,0.008
5145,5145,5145,212135218,08 27 05.167,+22 43 20.57,1,11.587,,1941-1217-1,564-043748,08270515+2243206,,STAR,gri,plx,8.4,2.3,-20.6,2.5,,,12.4,0.261,11.794,0.202,,,11.958,0.03,11.564,0.04,11.428,0.06,,,10.696,0.022,10.425,0.024,10.355,0.018,6121,121,121,4.062,0.138,0.115,-0.123,0.18,0.3,1.622,0.249,0.255,1.17,0.145,0.145,0.255,0.141,0.091,460.1,85.01,85.01,0.032,0.008,0.008
5146,5146,5146,212135282,08 48 40.396,+22 43 25.61,1,13.083,,,564-044741,08484039+2243255,,STAR,gri,rpm,1.2,1.3,-3.8,1.2,,,13.532,0.04,13.122,0.05,,,13.277,0.03,13.018,0.04,13.165,0.46,,,12.274,0.029,12.049,0.037,12.057,0.024,6473,236,157,4.132,0.125,0.175,-0.181,0.15,0.21,1.518,0.412,0.276,1.254,0.164,0.164,0.33,0.205,0.162,915.8,271.6,178.2,0.031,0.01,0.007
5147,5147,5147,212135305,08 36 32.509,+22 43 27.47,1,12.206,,,564-044206,08363250+2243274,,STAR,BV,rpm,-2.1,1,-10,2.1,,,13.207,0.042,12.394,0.031,,,,,,,,,,,10.97,0.023,10.579,0.023,10.516,0.019,5420,161,161,3.575,0.588,1.029,-0.257,0.25,0.9,1.962,4.582,1.243,0.945,0.245,0.092,0.087,1.179,0.085,575.9,1003,365.8,0.031,0.008,0.01
5148,5148,5148,212135318,08 54 48.887,+22 43 28.32,1,12.138,,,564-044948,08544887+2243283,,STAR,gri,lam,-40.4,1.2,-12.6,1.1,,,13.12,0.01,12.332,0.01,,,12.698,0.031,12.092,0.01,11.897,0.06,,,10.888,0.022,10.543,0.021,10.464,0.02,5309,159,127,4.542,0.025,0.03,0.04,0.08,0.1,0.847,0.04,0.046,0.916,0.045,0.045,1.483,0.162,0.173,209.9,21.95,16.7,0.025,0.008,0.007
5149,5149,5149,212135324,08 58 15.915,+22 43 28.83,1,16.524,,,,08581591+2243288,5038-301-5-0060-0290,EXTENDED,gri,,4,3,8,3,,,,,,,19.146,0.033,17.388,0.005,16.546,0.004,16.154,0.005,15.846,0.009,15.44,0.068,14.869,0.08,14.549,0.089,,,,,,,,,,,,,,,,,,,,,,,,
5150,5150,5150,212135446,08 57 14.988,+22 43 38.05,1,11.931,,1950-629-1,564-045047,08571499+2243379,,STAR,gri,lam,8.2,1.8,-17.2,2.1,,,12.397,0.249,12.471,0.301,,,12.307,0.05,11.913,0.04,11.77,0.04,,,10.928,0.02,10.641,0.023,10.581,0.02,6058,96,120,4.367,0.065,0.104,-0.239,0.15,0.15,1.076,0.157,0.105,1.009,0.083,0.059,0.772,0.211,0.222,317.6,50.09,36.49,0.029,0.008,0.007
5151,5151,5151,212135461,08 40 22.975,+22 43 38.65,1,13.7,,,564-044380,08402297+2243386,,STAR,gri,rpm,-14.1,1.7,-11.3,1.9,,,14.63,0.01,13.677,0.03,,,14.122,0.01,13.347,0.02,13.519,0.75,,,11.902,0.023,11.445,0.023,11.321,0.02,5026,60,50,4.593,0.02,0.054,-0.033,0.15,0.12,0.764,0.054,0.029,0.842,0.034,0.055,1.863,0.133,0.349,283.6,27.36,12.76,0.028,0.005,0.005
5152,5152,5152,212135669,08 38 20.451,+22 43 53.72,1,11.929,,1942-980-1,564-044286,08382044+2243536,,STAR,gri,plx,-15.9,1.2,10.3,1.3,,,11.821,0.109,11.556,0.135,,,11.908,0.02,11.603,0.03,11.938,0.73,,,10.704,0.026,10.402,0.032,10.399,0.022,6288,147,147,4.212,0.105,0.168,-0.263,0.25,0.5,1.363,0.241,0.173,1.101,0.14,0.196,0.403,0.216,0.159,367.6,58.82,58.82,0.029,0.008,0.007
5153,5153,5153,212135789,08 42 40.944,+22 44 02.30,1,13.561,,,564-044491,08424094+2244021,,STAR,gri,rpm,-12.4,1.4,-15.3,1.8,,,14.065,0.01,13.483,0.01,,,13.726,0.01,13.305,0.01,13.49,0.62,,,12.318,0.022,12.03,0.024,11.945,0.021,6015,95,95,4.321,0.09,0.198,-0.236,0.16,0.24,1.138,0.352,0.133,1.006,0.101,0.101,0.676,0.226,0.356,622,204,75.25,0.033,0.011,0.009
5154,5154,5154,212135936,08 57 30.018,+22 44 12.65,1,13.156,,,564-045054,08573001+2244125,,STAR,gri,rpm,-13.7,3.6,-3.4,1.8,,,14.182,0.02,13.37,0.02,,,13.732,0.05,13.115,0.04,12.91,0.03,,,11.943,0.021,11.547,0.023,11.481,0.021,5378,131,131,4.516,0.04,0.808,-0.138,0.2,0.44,0.874,1.538,0.067,0.901,0.087,0.054,1.367,0.269,1.288,360.7,588,39.52,0.03,0.016,0.006
5155,5155,5155,212135941,08 25 28.610,+22 44 13.49,1,10.578,,1941-1647-1,564-043650,08252861+2244135,,STAR,gri,rpm,3.2,1,-30.4,1,,,11.211,0.08,10.596,0.067,,,10.951,0.03,10.542,0.04,10.418,0.06,,,9.642,0.022,9.379,0.022,9.318,0.019,6086,121,121,4.16,0.18,0.216,-0.038,0.15,0.24,1.445,0.543,0.346,1.152,0.159,0.132,0.349,0.316,0.207,230,91.62,48.99,0.025,0.01,0.006
5156,5156,5156,212135992,08 43 21.763,+22 44 16.80,1,17.033,,,,08432176+2244168,6728-301-4-0147-0182,EXTENDED,gri,,-10,3,3,3,,,,,,,19.398,0.07,17.823,0.008,17.132,0.007,16.695,0.006,16.386,0.017,16.306,0.133,15.661,0.175,15.156,0.175,,,,,,,,,,,,,,,,,,,,,,,,
5157,5157,5157,212136032,08 51 47.612,+22 44 20.50,1,11.199,,1943-177-1,564-044839,08514759+2244204,,STAR,gri,plx,32.5,1.6,-50.8,1.6,,,11.765,0.133,11.036,0.099,,,11.735,0.03,11.169,0.03,10.97,0.04,,,10.019,0.02,9.687,0.02,9.587,0.017,5617,111,89,4.472,0.035,0.049,0.018,0.12,0.15,0.94,0.062,0.048,0.98,0.05,0.06,1.148,0.155,0.186,180.6,24.24,24.24,0.022,0.007,0.006
5158,5158,5158,212136077,08 41 34.757,+22 44 24.48,1,15.201,,,,08413475+2244244,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,12.798,0.022,12.201,0.023,11.889,0.023,3449,121,1021,5.082,0.204,0.085,0.006,0.12,0.18,0.192,0.074,0.086,0.187,0.084,0.101,21.22,42.86,7.831,63.88,34.15,41.98,0.009,0.007,0.007
5159,5159,5159,212136080,08 43 08.627,+22 44 24.64,1,13.854,,,564-044504,08430862+2244247,,STAR,gri,rpm,-0.6,2.2,-36.3,2,,,14.421,0.03,13.777,0.01,,,14.051,0.01,13.588,0.01,13.769,0.63,,,12.551,0.025,12.216,0.021,12.143,0.021,5798,70,116,4.464,0.075,0.315,-0.471,0.25,0.45,0.877,0.41,0.12,0.855,0.096,0.096,1.138,0.415,0.766,518.8,275.2,73.15,0.032,0.008,0.008
5160,5160,5160,212136094,08 44 59.074,+22 44 25.83,1,13.248,,,564-044581,08445906+2244256,,STAR,gri,rpm,-4.3,2.8,-8,1.6,,,13.951,0.02,13.23,0.01,,,13.552,0.02,12.991,0.02,13.118,0.6,,,11.794,0.02,11.395,0.023,11.321,0.021,5496,131,153,3.81,0.68,1.224,-0.248,0.25,0.85,1.823,4.65,0.997,0.949,0.138,0.069,0.134,1.284,0.132,693.2,1697,373.4,0.033,0.007,0.01
5161,5161,5161,212136123,08 36 50.878,+22 44 28.04,1,14.916,,,564-044218,08365087+2244280,6728-301-5-0137-0121,STAR,BV,rpm,-5.4,2.9,-2.5,3.2,,,15.879,0.03,15.094,0.047,,,,,,,,,,,13.356,0.025,12.969,0.027,12.855,0.026,5475,219,219,4.495,0.06,0.684,-0.212,0.24,0.36,0.889,1.195,0.097,0.898,0.105,0.087,1.287,0.371,1.168,718.9,923.4,105.6,0.035,0.011,0.008
5162,5162,5162,212136147,08 31 18.590,+22 44 30.14,1,17.089,,,,08311858+2244301,4508-301-4-0103-0359,STAR,gri,rpm,-33,3,-61,3,,,,,,,21.92,0.161,19.149,0.01,17.702,0.006,16.206,0.005,15.365,0.006,13.876,0.026,13.295,0.037,13.027,0.03,3515,106,84,5.06,0.03,0.042,-0.037,0.12,0.21,0.229,0.032,0.028,0.216,0.039,0.032,17.9,4.122,3.35,126.4,21.76,18.57,0.019,0.005,0.007
5163,5163,5163,212136180,08 48 15.178,+22 44 32.29,1,17.338,,,,08481517+2244322,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,15.853,0.073,15.178,0.095,14.793,0.082,3831,430,368,4.948,0.125,0.175,-0.157,0.2,0.28,0.316,0.156,0.104,0.346,0.195,0.162,9.607,10.23,5.583,493,348.1,204,0.032,0.011,0.008
5164,5164,5164,212136238,08 29 26.469,+22 44 36.41,1,15.546,,,,08292646+2244364,4335-301-1-0108-0167,EXTENDED,gri,,-2,3,-1,3,,,,,,,18.499,0.028,16.538,0.004,15.539,0.003,15.121,0.003,14.787,0.005,14.728,0.074,13.995,0.081,13.712,0.076,,,,,,,,,,,,,,,,,,,,,,,,
5165,5165,5165,212136244,08 54 11.949,+22 44 36.69,1,13.468,,,564-044926,08541194+2244367,,STAR,gri,rpm,2.3,1.2,-44.3,1.4,,,14.523,0.01,13.696,0.02,,,14.09,0.034,13.437,0.01,13.202,0.02,,,12.18,0.023,11.808,0.029,11.698,0.018,5277,63,85,4.578,0.032,0.024,-0.341,0.2,0.2,0.746,0.05,0.047,0.783,0.076,0.047,1.807,0.287,0.159,333.9,20.93,32.17,0.034,0.011,0.011
5166,5166,5166,212136340,08 55 55.975,+22 44 42.29,1,13.569,,,564-044995,08555597+2244421,,STAR,gri,rpm,-8.7,1.5,-16.5,1.8,,,14.783,0.02,13.831,0.02,,,14.257,0.04,13.544,0.04,13.274,0.04,,,12.167,0.02,11.748,0.022,11.605,0.017,5187,105,105,4.558,0.04,0.056,-0.04,0.2,0.28,0.805,0.084,0.064,0.883,0.047,0.084,1.577,0.297,0.295,358.9,44.72,39.76,0.029,0.013,0.006
5167,5167,5167,212136482,08 24 43.176,+22 44 54.17,1,17.62,,,,08244317+2244541,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,15.441,0.102,14.849,0.125,14.605,0.113,4076,742,463,4.808,0.185,0.185,-0.242,0.25,0.35,0.455,0.218,0.192,0.508,0.209,0.25,4.889,8.514,2.779,647.3,560.8,341.2,0.032,0.011,0.008
5168,5168,5168,212136538,08 53 45.780,+22 44 58.12,1,11.563,,,564-044910,08534577+2244581,,STAR,gri,rpm,-28.3,0.6,-14,0.8,,,12.323,0.03,11.704,0.01,,,11.977,0.03,11.531,0.02,11.385,0.03,,,10.568,0.022,10.302,0.021,10.24,0.023,5978,71,95,4.239,0.18,0.18,-0.106,0.16,0.24,1.23,0.301,0.242,1.049,0.089,0.107,0.524,0.387,0.254,312.2,76.35,72.09,0.031,0.007,0.008
5169,5169,5169,212136544,08 31 26.082,+22 44 58.70,1,16.323,,,,08312608+2244586,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,14.91,0.037,14.225,0.032,13.84,0.039,2419,1150,164,5.292,0.04,0.272,-0.078,0.16,0.16,0.105,0.154,0.005,0.084,0.176,0.007,67.29,9.97,52.57,51.14,188.6,8.308,0.012,0.017,0.004
5170,5170,5170,212136615,08 27 14.039,+22 45 04.04,1,10.691,,1941-211-1,564-043756,08271404+2245039,,STAR,gri,rpm,-3.7,1.7,-15.3,1.8,,,12.208,0.234,11.17,0.104,,,11.437,0.03,10.65,0.04,10.371,0.06,,,9.28,0.022,8.761,0.023,8.664,0.018,4869,78,78,2.631,0.56,0.336,-0.399,0.25,0.3,7.98,3.48,3.615,1.089,0.197,0.169,0.002,0.012,9.95E-04,855.5,244.1,387.1,0.033,0.011,0.007
5171,5171,5171,212136619,08 44 17.550,+22 45 04.11,1,16.084,,,,08441755+2245041,6597-301-4-0242-0203,STAR,gri,rpm,-30,3,-11,3,,,,,,,20.533,0.054,17.947,0.006,16.474,0.005,15.285,0.004,14.65,0.006,13.322,0.021,12.725,0.026,12.514,0.024,3590,88,176,5.064,0.024,0.02,-0.127,0.2,0.2,0.233,0.005,0.031,0.228,0.009,0.046,18.12,3.867,1.087,105.8,4.53,25,0.013,0.003,0.004
5172,5172,5172,212136672,08 53 20.915,+22 45 07.96,1,11.776,,1943-670-1,564-044894,08532091+2245078,,STAR,gri,plx,-8.4,1.8,-15.3,2.1,,,12.324,0.282,11.578,0.187,,,12.293,0.04,11.738,0.03,11.554,0.03,,,10.656,0.023,10.317,0.021,10.27,0.023,5557,109,87,4.523,0.03,0.042,-0.225,0.2,0.2,0.859,0.059,0.066,0.898,0.058,0.081,1.404,0.208,0.215,173,19.88,19.88,0.024,0.008,0.007
5173,5173,5173,212136682,08 52 47.280,+22 45 08.77,1,12.347,,,564-044864,08524728+2245088,,STAR,gri,rpm,-13,0.8,-7,0.9,,,13.084,0.03,12.494,0.03,,,12.736,0.03,12.331,0.03,12.181,0.04,,,11.371,0.022,11.058,0.023,11.024,0.018,5983,118,118,4.191,0.21,0.252,-0.21,0.2,0.24,1.328,0.455,0.339,1.058,0.117,0.117,0.405,0.491,0.249,486.9,152,135.5,0.032,0.01,0.007
5174,5174,5174,212136714,08 40 20.757,+22 45 12.11,1,10.454,,1942-833-1,564-044378,08402075+2245120,,STAR,gri,plx,3.7,1.3,33.5,1.3,,,11.037,0.081,10.231,0.052,,,10.706,0.05,10.107,0.04,10.346,0.72,,,8.931,0.021,8.598,0.016,8.513,0.02,5669,111,89,4.458,0.025,0.035,0.048,0.15,0.12,0.977,0.039,0.031,1.01,0.04,0.056,1.057,0.102,0.111,111.1,5.567,5.567,0.016,0.006,0.004
5175,5175,5175,212136737,08 24 15.003,+22 45 14.04,1,16.002,,,564-043576,08241500+2245140,4508-301-6-0094-0301,STAR,JHK,rpm,2.5,2.9,-10.5,3.3,,,,,,,,,,,,,,,,,14.099,0.026,13.527,0.029,13.345,0.03,3853,793,188,4.88,0.105,0.231,-0.086,0.18,0.27,0.38,0.229,0.097,0.419,0.261,0.13,6.901,4.955,4.296,266.4,308.9,78.66,0.027,0.01,0.007
5176,5176,5176,212136807,08 56 12.429,+22 45 19.43,1,12.578,,,564-045005,08561243+2245193,,STAR,gri,rpm,7.2,2.1,-35.2,2.7,,,13.579,0.03,12.788,0.02,,,13.139,0.06,12.551,0.04,12.338,0.02,,,11.354,0.02,10.975,0.022,10.909,0.022,5457,131,131,4.53,0.042,0.042,-0.173,0.25,0.35,0.839,0.083,0.076,0.894,0.077,0.092,1.454,0.294,0.245,270.5,40.93,35.55,0.026,0.01,0.007
5177,5177,5177,212136857,08 33 12.417,+22 45 22.90,1,12.973,,,564-044055,08331240+2245229,,STAR,JHK,rpm,-4.3,1,-5.1,1.2,,,,,,,,,,,,,,,,,11.88,0.023,11.63,0.025,11.556,0.02,6208,186,186,4.149,0.155,0.186,-0.116,0.15,0.24,1.494,0.406,0.319,1.19,0.126,0.152,0.344,0.254,0.185,691.3,202.6,133.3,0.033,0.01,0.006
5178,5178,5178,212136879,08 45 46.573,+22 45 24.81,1,11.653,,1943-68-1,564-044626,08454656+2245248,,STAR,gri,rpm,-14.2,1.5,-3.9,1.6,,,11.727,0.1,11.136,0.093,,,11.81,0.01,11.403,0.03,11.586,0.59,,,10.399,0.022,10.087,0.021,10.058,0.017,6026,97,97,4.131,0.24,0.24,-0.135,0.18,0.24,1.426,0.594,0.359,1.101,0.175,0.125,0.364,0.479,0.231,320.4,138.5,82.88,0.029,0.01,0.007
5179,5179,5179,212136967,08 28 05.962,+22 45 30.95,1,12.987,,,564-043803,08280595+2245309,,STAR,gri,rpm,0.6,1.1,-1.3,2,,,13.654,0.043,13.154,0.032,,,13.34,0.032,13.002,0.042,12.836,0.063,,,12.102,0.022,11.834,0.024,11.783,0.021,6146,149,99,4.068,0.217,0.186,-0.186,0.16,0.28,1.609,0.376,0.435,1.168,0.138,0.166,0.252,0.337,0.119,811,234.7,208.1,0.031,0.01,0.007
5180,5180,5180,212136979,08 38 42.173,+22 45 31.68,1,16.133,,,564-044311,08384217+2245316,,STAR,BV,rpm,8,2.8,-3,3.2,,,16.514,0.26,16.151,0.11,,,16.28,0.056,,,,,,,14.787,0.035,14.498,0.053,14.358,0.077,5920,248,297,4.403,0.11,0.242,-0.491,0.3,0.42,0.98,0.307,0.154,0.873,0.097,0.07,0.886,0.455,0.499,1674,607.1,332,0.034,0.011,0.007
5181,5181,5181,212137047,08 48 49.598,+22 45 36.89,1,13.807,,,564-044747,08484960+2245369,,STAR,gri,rpm,-15,1.9,-30.5,2.6,,,14.722,0.02,13.914,0.02,,,14.276,0.02,13.592,0.04,13.606,0.46,,,12.411,0.022,12.04,0.03,11.935,0.023,5341,107,194,4.556,0.036,0.042,-0.246,0.21,0.15,0.793,0.069,0.063,0.83,0.071,0.071,1.641,0.287,0.289,399.8,39.38,47.07,0.032,0.01,0.007
5182,5182,5182,212137115,08 51 46.307,+22 45 41.75,1,11.159,,1943-32-1,564-044838,08514631+2245415,,STAR,gri,plx,-32.5,1.7,-20.4,1.7,,,12.061,0.175,11.51,0.147,,,11.607,0.03,11.145,0.04,10.967,0.03,,,10.073,0.02,9.71,0.02,9.664,0.017,5701,135,135,3.846,0.105,0.105,-0.343,0.25,0.45,1.97,0.298,0.218,1.035,0.143,0.143,0.127,0.054,0.038,350.5,83.4,83.4,0.03,0.008,0.007
5183,5183,5183,212137136,08 43 01.525,+22 45 44.50,1,12.486,,,564-044502,08430151+2245444,,STAR,gri,rpm,2.4,1,-4.4,1,,,12.92,0.02,12.398,0.01,,,12.604,0.01,12.245,0.01,12.435,0.59,,,11.308,0.022,11.035,0.026,10.989,0.019,6208,124,99,4.118,0.21,0.294,-0.114,0.15,0.21,1.45,0.749,0.332,1.188,0.242,0.145,0.299,0.341,0.196,525.6,303.6,117.6,0.032,0.007,0.006
5184,5184,5184,212137157,08 41 34.069,+22 45 45.83,1,17.061,,,,08413406+2245458,6728-301-4-0144-0277,EXTENDED,gri,,2,3,-1,3,,,,,,,20.153,0.08,18.028,0.007,17.066,0.005,16.647,0.005,16.354,0.012,15.483,0.059,14.866,0.082,14.378,0.074,,,,,,,,,,,,,,,,,,,,,,,,
5185,5185,5185,212137160,08 40 15.139,+22 45 45.98,1,14.027,,,564-044374,08401513+2245460,,STAR,gri,rpm,7.9,1.8,-9.7,2,,,14.616,0.06,13.894,0.03,,,14.225,0.01,13.681,0.03,13.943,0.7,,,12.564,0.023,12.162,0.021,12.138,0.022,5561,110,110,4.491,0.065,0.663,-0.281,0.25,0.35,0.891,1.117,0.12,0.894,0.097,0.097,1.26,0.44,1.131,503.2,587.5,68.94,0.033,0.011,0.009
