,Unnamed: 0,Unnamed: 0.1,EPIC,RA,Dec,Data Availability,KepMag,HIP,TYC,UCAC,2MASS,SDSS,Object type,Kepflag,stpropflag,pmra,e_pmra,pmdec,e_pmdec,plx,e_plx,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,Teff,ep_teff,em_teff,logg,ep_logg,em_logg,[Fe/H],ep_[Fe/H],em_[Fe/H],Radius,ep_rad,em_rad,mass,ep_mass,em_mass,rho,ep_rho,em_rho,Distance,ep_d,em_d,E(B-V),ep_E(B-V),em_E(B-V)
9098,9098,9098,211892500,08 12 15.748,+18 36 58.31,1,17.404,,,,08121574+1836583,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,14.878,0.048,14.282,0.059,13.907,0.055,3615.0,277.0,230.0,5.016,0.105,0.105,-0.056,0.15,0.24,0.25,0.102,0.07200000000000001,0.257,0.136,0.097,13.41,10.71,5.955,237.8,130.5,84.27,0.025,0.01,0.008
9099,9099,9099,211892505,08 14 43.145,+18 36 58.44,1,14.685,,,544-045362,08144313+1836586,4576-301-4-0072-0202,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,12.635,0.026,12.037,0.024,11.837,0.021,3756.0,148.0,148.0,4.947,0.08800000000000001,0.066,-0.034,0.15,0.27,0.33,0.052000000000000005,0.077,0.35600000000000004,0.078,0.104,9.134,5.886,2.205,117.8,25.14,34.64,0.016,0.006999999999999999,0.005
9100,9100,9100,211892510,08 39 40.599,+18 36 58.77,1,17.283,,,,08394059+1836587,5071-301-4-0106-0331,STAR,gri,rpm,-33.0,3.0,-8.0,3.0,,,,,,,21.627,0.121,19.463,0.012,17.965999999999994,0.006999999999999999,16.349,0.005,15.433,0.006,13.952,0.026,13.317,0.033,13.004,0.028,3536.0,42.0,185.0,5.104,0.05,0.06,-0.165,0.25,0.3,0.187,0.046,0.015,0.16699999999999998,0.065,0.01,23.99,5.8660000000000005,7.085,103.1,37.59,4.867,0.019,0.002,0.006999999999999999
9101,9101,9101,211892512,08 13 43.032,+18 36 58.78,1,11.65,,,544-045290,08134303+1836588,,STAR,gri,rpm,-41.1,1.1,-8.9,1.6,,,12.816,0.04,11.913,0.01,,,12.349,0.01,11.627,0.01,11.35,0.02,,,10.174,0.022,9.694,0.024,9.567,0.018000000000000002,4997.0,59.0,49.0,3.364,1.088,0.32,-0.433,0.25,0.3,3.265,1.099,2.499,0.927,0.11,0.091,0.025,1.457,0.016,540.6,178.6,410.9,0.034,0.009000000000000001,0.013
9102,9102,9102,211892522,08 39 27.593,+18 36 59.44,1,13.183,,,544-046538,08392759+1836593,,STAR,gri,rpm,3.2,1.8,-1.2,2.2,,,13.911,0.01,13.33,0.02,,,13.561,0.032,13.145,0.02,13.021,0.06,,,12.153,0.022,11.848,0.026,11.771,0.023,6029.0,95.0,119.0,4.165,0.205,0.246,-0.18600000000000005,0.2,0.2,1.338,0.465,0.295,1.068,0.132,0.11,0.398,0.433,0.233,686.8,262.1,162.2,0.034,0.013,0.008
9103,9103,9103,211892527,08 44 45.932,+18 36 59.76,1,13.83,,,544-046756,08444592+1836596,,STAR,gri,lam,5.2,2.0,-0.1,2.2,,,14.586,0.04,13.989,0.01,,,14.211,0.04,13.807,0.03,13.667,0.03,,,12.802,0.02,12.519,0.024,12.482,0.023,5858.0,141.0,141.0,4.408,0.05,0.06,-0.047,0.12,0.12,1.032,0.095,0.073,1.031,0.065,0.065,0.908,0.184,0.18,694.2,87.59,65.44,0.033,0.01,0.006999999999999999
9104,9104,9104,211892591,08 49 40.483,+18 37 03.65,1,16.675,,,,08494048+1837036,5061-301-2-0123-0332,STAR,gri,rpm,-11.0,3.0,-72.0,3.0,,,,,,,21.551,0.112,18.747,0.008,17.283,0.006,15.787,0.005,14.945,0.005,13.512,0.024,12.785,0.036000000000000004,12.576,0.028,3624.0,65.0,131.0,5.061,0.02,0.04,-0.21,0.18,0.15,0.232,0.03,0.02,0.226,0.042,0.023,18.04,2.673,3.377,113.2,19.8,14.61,0.019,0.004,0.005
9105,9105,9105,211892617,08 20 53.039,+18 37 04.77,1,13.36,,,544-045669,08205305+1837049,,STAR,gri,rpm,-8.8,2.2,0.3,2.6,,,14.205,0.04,13.524,0.02,,,13.814,0.04,13.336,0.03,13.165,0.05,,,12.298,0.024,11.987,0.026,11.939,0.022,5858.0,139.0,139.0,4.339,0.1,0.44,-0.172,0.2,0.24,1.105,0.777,0.16,1.017,0.129,0.107,0.674,0.389,0.527,610.6,386.1,115.7,0.034,0.01,0.008
9106,9106,9106,211892620,08 42 16.369,+18 37 05.35,1,12.244000000000002,,,544-046665,08421636+1837054,,STAR,gri,rpm,4.6,1.1,-13.7,1.5,,,12.776,0.03,12.303,0.02,,,12.449000000000002,0.02,12.175999999999998,0.03,12.048,0.02,,,11.28,0.022,11.046,0.024,10.983,0.019,6378.0,127.0,127.0,4.2,0.085,0.17,-0.254,0.24,0.4,1.383,0.306,0.184,1.16,0.119,0.214,0.416,0.152,0.193,502.9,107.3,74.86,0.033,0.006,0.006999999999999999
9107,9107,9107,211892625,08 33 37.711,+18 37 05.55,1,14.447,,,544-046264,08333771+1837055,5037-301-2-0103-0055,STAR,gri,rpm,-5.2,2.9,2.2,3.2,,,15.575,0.08,14.682,0.02,,,15.082,0.01,14.445,0.04,14.175,0.04,,,13.053,0.023,12.575,0.025,12.505999999999998,0.022,5121.0,100.0,100.0,3.261,0.504,0.7559999999999999,-0.7859999999999999,0.48,0.4,3.305,4.407,1.317,0.892,0.115,0.07200000000000001,0.021,0.101,0.02,2063.0,2577.0,794.4,0.033,0.01,0.006
9108,9108,9108,211892717,08 26 09.906,+18 37 09.89,1,12.48,,,544-045935,08260990+1837099,,STAR,gri,rpm,-0.2,1.8,-8.2,2.3,,,13.196,0.04,12.628,0.02,,,12.845,0.02,12.484000000000002,0.02,12.323,0.01,,,11.473,0.02,11.145,0.022,11.103,0.021,5986.0,118.0,94.0,4.01,0.299,0.115,-0.517,0.3,0.36,1.535,0.194,0.417,0.932,0.138,0.053,0.233,0.42,0.07200000000000001,583.3,53.92,161.5,0.036000000000000004,0.008,0.01
9109,9109,9109,211892730,08 51 11.666,+18 37 10.63,1,12.606,,,544-047023,08511165+1837106,,STAR,gri,lam,5.6,1.2,-12.5,1.6,,,13.325,0.02,12.733,0.03,,,12.95,0.03,12.550999999999998,0.03,12.459,0.04,,,11.632,0.023,11.362,0.022,11.272,0.018000000000000002,5923.0,143.0,143.0,4.39,0.055,0.121,-0.044,0.1,0.1,1.078,0.179,0.08800000000000001,1.054,0.066,0.066,0.81,0.198,0.264,434.4,71.06,52.9,0.031,0.011,0.006999999999999999
9110,9110,9110,211892742,08 38 28.810,+18 37 11.39,1,14.82,,,544-046486,08382881+1837114,5037-301-1-0110-0010,STAR,gri,rpm,4.6,3.7,-1.4,4.0,,,16.16,0.05,15.064,0.05,,,15.569,0.01,14.746,0.04,14.499,0.03,,,13.289,0.022,12.763,0.023,12.61,0.026,4862.0,95.0,76.0,4.601,0.04,1.352,-0.157,0.18,0.33,0.745,3.469,0.07400000000000001,0.8,0.2,0.083,1.901,0.47,1.886,510.0,2287.0,63.34,0.031,0.008,0.006999999999999999
9111,9111,9111,211892816,08 41 03.338,+18 37 15.87,1,17.847,,,,08410333+1837158,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,15.324000000000002,0.047,14.876,0.066,14.356,0.075,3499.0,184.0,221.0,5.056,0.096,0.08,-0.038,0.16,0.2,0.212,0.083,0.051,0.206,0.101,0.063,18.78,10.98,6.93,228.4,101.0,70.03,0.025,0.01,0.008
9112,9112,9112,211892842,08 42 07.323,+18 37 16.94,1,17.886,,,,08420732+1837169,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,15.581,0.053,15.015999999999998,0.064,14.706,0.1,3783.0,596.0,298.0,4.953,0.115,0.207,-0.192,0.25,0.3,0.327,0.205,0.109,0.33,0.244,0.152,9.956,9.456,6.0470000000000015,449.6,394.6,183.6,0.03,0.011,0.008
9113,9113,9113,211892896,08 18 45.264,+18 37 19.88,1,12.697,,,544-045573,08184526+1837197,,STAR,gri,rpm,3.3,2.1,-18.7,2.6,,,13.769,0.02,12.964,0.02,,,13.342,0.03,12.691,0.03,12.421,0.05,,,11.343,0.021,10.875,0.02,10.768,0.018000000000000002,5118.0,102.0,82.0,3.341,0.444,0.74,-0.747,0.48,0.4,3.073,3.744,1.168,0.903,0.13699999999999998,0.042,0.024,0.085,0.022,924.9,1025.0,333.7,0.033,0.01,0.008
9114,9114,9114,211892898,08 43 34.631,+18 37 19.92,1,11.773,,,544-046711,08433463+1837199,,STAR,gri,rpm,-18.7,1.3,-2.8,1.4,,,13.112,0.03,12.094,0.02,,,12.55,0.04,11.761,0.02,11.44,0.01,,,10.259,0.023,9.704,0.021,9.601,0.019,4782.0,75.0,75.0,2.565,0.52,0.312,-0.547,0.3,0.25,7.975,2.8080000000000003,3.053,0.946,0.152,0.045,0.002,0.006,0.000929,1288.0,402.2,498.3,0.036000000000000004,0.013,0.008
9115,9115,9115,211892914,08 33 35.122,+18 37 20.74,1,18.012999999999995,,,,08333512+1837207,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,16.477,0.14,15.795,0.199,15.423,0.163,3930.0,607.0,379.0,4.893,0.15,0.21,-0.246,0.25,0.4,0.373,0.205,0.152,0.397,0.23,0.192,7.6560000000000015,9.882,4.824,783.9,669.0,361.0,0.033,0.011,0.008
9116,9116,9116,211893027,08 12 12.026,+18 37 27.11,1,12.056,,,544-045179,08121203+1837270,,STAR,gri,rpm,-5.6,2.4,16.2,1.7,,,12.771,0.03,12.181,0.01,,,12.409,0.03,12.033,0.01,11.905,0.01,,,11.015999999999998,0.021,10.706,0.017,10.66,0.017,6060.0,95.0,95.0,4.142,0.222,0.222,-0.262,0.2,0.2,1.411,0.4320000000000001,0.387,1.068,0.12,0.1,0.35700000000000004,0.51,0.19,424.0,128.5,115.4,0.031,0.009000000000000001,0.005
9117,9117,9117,211893050,08 54 32.496,+18 37 28.02,1,13.791,,,544-047133,08543249+1837280,,STAR,gri,lam,-2.0,2.0,-4.2,2.0,,,14.595999999999998,0.03,13.961,0.03,,,14.208,0.02,13.797,0.05,13.612,0.01,,,12.71,0.025,12.334,0.026,12.295,0.021,5919.0,119.0,119.0,4.348,0.075,0.12,0.006,0.1,0.12,1.125,0.214,0.104,1.068,0.068,0.056,0.69,0.258,0.238,738.5,152.6,81.82,0.033,0.011,0.006999999999999999
9118,9118,9118,211893080,08 26 37.897,+18 37 29.51,1,13.550999999999998,,,544-045947,08263788+1837294,,STAR,gri,rpm,8.2,2.5,-25.8,2.9,,,14.536,0.03,13.781,0.02,,,14.129,0.04,13.536,0.01,13.304,0.01,,,12.29,0.021,11.87,0.023,11.757,0.018000000000000002,5334.0,107.0,128.0,4.502,0.09,0.915,-0.508,0.36,0.3,0.857,1.62,0.139,0.879,0.045,0.09,1.295,0.612,1.24,425.4,706.4,89.04,0.033,0.01,0.01
9119,9119,9119,211893111,08 47 49.668,+18 37 31.00,1,15.916,,,,08474966+1837309,5071-301-2-0118-0248,EXTENDED,gri,,-1.0,2.0,4.0,2.0,,,,,,,18.698,0.032,16.834,0.004,15.94,0.003,15.523,0.003,15.213,0.006,14.93,0.07,14.353,0.087,13.928,0.083,,,,,,,,,,,,,,,,,,,,,,,,
9120,9120,9120,211893116,08 38 19.701,+18 37 31.25,1,15.498,,,544-046477,08381970+1837313,5037-301-1-0109-0353,STAR,gri,rpm,-34.6,3.5,-46.4,3.8,,,17.680999999999994,0.14,16.203,0.09,,,16.965,0.02,15.574000000000002,0.05,14.869000000000002,0.08,,,13.309,0.026,12.67,0.036000000000000004,12.498,0.024,3815.0,93.0,77.0,4.919,0.077,0.035,-0.141,0.15,0.18,0.35600000000000004,0.04,0.069,0.388,0.053,0.08800000000000001,8.573,3.962,1.605,170.7,29.12,32.33,0.023,0.008,0.008
9121,9121,9121,211893179,08 21 10.469,+18 37 34.28,1,13.371,,,544-045686,08211047+1837341,,STAR,gri,rpm,-3.1,2.1,-5.8,2.5,,,14.044,0.02,13.511,0.03,,,13.707,0.03,13.377,0.05,13.227,0.01,,,12.405,0.021,12.18,0.028,12.112,0.027000000000000003,6262.0,127.0,152.0,4.175,0.135,0.189,-0.16699999999999998,0.18,0.27,1.374,0.433,0.244,1.147,0.177,0.147,0.366,0.28800000000000003,0.18,826.6,264.1,148.5,0.034,0.011,0.008
9122,9122,9122,211893265,08 31 58.944,+18 37 38.21,1,13.459,,,544-046172,08315894+1837381,,STAR,gri,rpm,1.8,1.6,-10.2,3.5,,,13.977,0.06,13.505999999999998,0.05,,,13.661,0.03,13.392,0.04,13.297,0.07,,,12.514,0.022,12.289,0.021,12.193,0.022,6393.0,131.0,131.0,4.184,0.11,0.132,-0.252,0.2,0.28,1.405,0.263,0.221,1.149,0.14800000000000002,0.14800000000000002,0.381,0.203,0.15,909.1,184.9,130.0,0.033,0.013,0.006999999999999999
9123,9123,9123,211893294,08 24 29.214,+18 37 39.72,1,12.878,,,544-045861,08242921+1837396,,STAR,gri,rpm,10.6,2.1,-8.8,2.5,,,13.763,0.03,13.053,0.02,,,13.349,0.02,12.834,0.01,12.675999999999998,0.02,,,11.746,0.021,11.39,0.026,11.299,0.018000000000000002,5687.0,91.0,137.0,4.438,0.065,0.611,-0.153,0.16,0.4,0.988,1.046,0.125,0.975,0.091,0.091,0.996,0.302,0.877,397.3,382.4,52.07,0.032,0.013,0.005
9124,9124,9124,211893306,08 36 41.398,+18 37 40.59,1,13.467,,,544-046403,08364139+1837406,,STAR,gri,rpm,-8.1,2.1,-10.5,2.3,,,14.327,0.03,13.608,0.01,,,13.909,0.01,13.412,0.02,13.278,0.03,,,12.37,0.021,12.038,0.027000000000000003,11.969,0.019,5774.0,114.0,91.0,4.407,0.065,0.429,-0.138,0.2,0.2,1.025,0.657,0.115,0.992,0.094,0.078,0.921,0.252,0.715,553.4,356.6,64.7,0.033,0.013,0.008
9125,9125,9125,211893311,08 49 13.788,+18 37 40.86,1,13.816,,,544-046931,08491378+1837409,,STAR,gri,lam,-15.5,1.8,3.6,1.9,,,14.636,0.02,13.973,0.02,,,14.251,0.01,13.77,0.03,13.63,0.03,,,12.765,0.026,12.447,0.032,12.316,0.024,5820.0,138.0,138.0,4.386,0.078,0.117,-0.054000000000000006,0.12,0.12,1.06,0.182,0.1,1.017,0.07400000000000001,0.061,0.815,0.235,0.298,694.5,134.7,82.61,0.033,0.011,0.008
9126,9126,9126,211893333,08 24 56.827,+18 37 42.02,1,13.24,,,544-045888,08245682+1837419,,STAR,gri,rpm,3.2,2.1,0.8,2.5,,,13.924,0.02,13.380999999999998,0.01,,,13.597,0.02,13.237,0.02,13.087,0.03,,,12.239,0.02,11.969,0.024,11.916,0.021,6149.0,98.0,98.0,4.1530000000000005,0.222,0.185,-0.235,0.2,0.28,1.358,0.457,0.292,1.086,0.181,0.129,0.381,0.353,0.208,763.1,224.5,173.5,0.033,0.008,0.006999999999999999
9127,9127,9127,211893362,08 30 50.374,+18 37 43.29,1,13.505,,,544-046123,08305036+1837432,,STAR,gri,rpm,5.5,1.7,-7.4,2.0,,,14.033,0.04,13.533,0.04,,,13.701,0.02,13.44,0.02,13.263,0.03,,,12.458,0.022,12.209,0.027000000000000003,12.122,0.02,6340.0,101.0,75.0,4.1610000000000005,0.114,0.095,-0.6970000000000001,0.42,0.42,1.3,0.263,0.141,0.946,0.227,0.113,0.405,0.175,0.139,793.6,160.1,97.62,0.032,0.011,0.006999999999999999
9128,9128,9128,211893449,08 25 17.262,+18 37 48.22,1,13.681,,,544-045900,08251726+1837481,,STAR,gri,rpm,-8.1,2.4,-6.4,2.9,,,14.59,0.03,13.877,0.03,,,14.177,0.02,13.668,0.044,13.469,0.05,,,12.485,0.022,12.139,0.023,12.042,0.021,5695.0,136.0,114.0,4.45,0.055,0.484,-0.138,0.16,0.32,0.966,0.805,0.099,0.968,0.079,0.11,1.051,0.272,0.8690000000000001,549.7,439.6,68.73,0.034,0.011,0.008
9129,9129,9129,211893521,08 17 30.652,+18 37 52.27,1,13.797,,,544-045505,08173065+1837523,,STAR,gri,rpm,6.1,2.5,-3.0,2.9,,,14.624,0.04,13.957,0.03,,,14.232,0.01,13.783,0.02,13.61,0.04,,,12.717,0.021,12.331,0.024,12.306,0.022,5770.0,130.0,152.0,4.065,0.406,0.348,-0.499,0.36,0.54,1.536,0.701,0.662,0.927,0.115,0.08199999999999999,0.247,0.936,0.171,959.7,362.6,426.4,0.033,0.013,0.006999999999999999
9130,9130,9130,211893549,08 39 03.741,+18 37 53.79,1,13.351,,,544-046510,08390373+1837536,,STAR,gri,rpm,20.8,1.8,-15.5,2.2,,,14.082,0.03,13.486,0.03,,,13.733,0.01,13.324000000000002,0.03,13.187,0.04,,,12.292,0.022,11.957,0.022,11.908,0.023,5941.0,94.0,71.0,4.374,0.105,0.21,-0.443,0.25,0.35,1.017,0.355,0.131,0.897,0.084,0.084,0.8340000000000001,0.3720000000000001,0.435,549.9,196.3,72.28,0.034,0.01,0.008
9131,9131,9131,211893584,08 13 54.061,+18 37 55.91,1,17.84,,,,08135406+1837559,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,15.356,0.047,14.717,0.055,14.412,0.058,3764.0,387.0,276.0,4.947,0.132,0.132,-0.118,0.2,0.28,0.317,0.142,0.114,0.341,0.17,0.141,9.358,10.65,4.39,362.9,224.3,138.6,0.03,0.01,0.008
9132,9132,9132,211893591,08 39 06.270,+18 37 56.66,1,15.518,,,544-046512,08390626+1837565,5037-301-1-0111-0010,STAR,gri,rpm,2.8,3.5,-3.2,3.8,,,16.862000000000002,0.12,15.894,0.06,,,16.398,0.04,15.499,0.01,15.140999999999998,0.1,,,13.922,0.026,13.358,0.021,13.239,0.035,4724.0,95.0,76.0,4.64,0.03,0.036000000000000004,-0.17600000000000002,0.2,0.2,0.679,0.05,0.056,0.736,0.052000000000000005,0.063,2.319,0.418,0.299,584.0,64.66,58.21,0.032,0.014,0.006999999999999999
9133,9133,9133,211893605,08 27 24.486,+18 37 57.69,1,13.933,,,544-045984,08272448+1837576,,STAR,gri,rpm,-3.4,2.4,-1.1,2.9,,,14.45,0.03,13.982,0.03,,,14.147,0.03,13.862,0.01,13.761,0.06,,,12.996,0.022,12.748,0.023,12.693,0.024,6383.0,128.0,128.0,4.164,0.125,0.125,-0.377,0.24,0.32,1.393,0.28800000000000003,0.202,1.099,0.14400000000000002,0.173,0.35700000000000004,0.209,0.132,1118.0,210.8,177.3,0.033,0.01,0.006
9134,9134,9134,211893630,08 42 39.142,+18 37 58.73,1,12.655,,,544-046679,08423913+1837588,,STAR,gri,rpm,-7.1,1.8,-3.0,1.4,,,13.177,0.04,12.72,0.02,,,12.848,0.03,12.591,0.03,12.464,0.02,,,11.682,0.02,11.459,0.022,11.405,0.019,6432.0,129.0,103.0,4.146,0.12,0.168,-0.182,0.18,0.21,1.516,0.384,0.226,1.227,0.141,0.118,0.315,0.217,0.14400000000000002,658.2,161.3,95.4,0.033,0.006999999999999999,0.006
9135,9135,9135,211893656,08 40 37.736,+18 38 00.41,1,13.742,,,544-046597,08403773+1838005,,STAR,gri,lam,-3.2,2.0,-7.5,2.6,,,14.454,0.03,13.884,0.03,,,14.117,0.02,13.746,0.04,13.581,0.03,,,12.767,0.021,12.414,0.024,12.362,0.023,5989.0,119.0,119.0,4.336,0.08,0.14400000000000002,-0.156,0.12,0.15,1.128,0.203,0.132,1.016,0.086,0.071,0.6859999999999999,0.229,0.278,770.0,146.4,106.7,0.033,0.011,0.006999999999999999
9136,9136,9136,211893661,08 26 50.561,+18 38 00.69,1,12.397,,,544-045956,08265056+1838006,,STAR,gri,rpm,-12.4,2.1,-17.7,2.5,,,13.358,0.03,12.603,0.02,,,12.942,0.02,12.37,0.01,12.164,0.02,,,11.178,0.02,10.807,0.022,10.714,0.017,5440.0,107.0,107.0,4.482,0.06,1.12,-0.182,0.16,0.68,0.917,2.212,0.075,0.915,0.11,0.049,1.2009999999999998,0.26,1.175,281.4,598.3,32.91,0.03,0.011,0.009000000000000001
9137,9137,9137,211893686,08 50 31.925,+18 38 01.82,1,13.58,,,544-046995,08503192+1838018,,STAR,gri,rpm,-4.2,1.6,-8.7,2.0,,,14.339,0.02,13.722,0.02,,,13.983,0.01,13.537,0.04,13.408,0.05,,,12.483,0.022,12.152,0.021,12.055,0.023,5878.0,116.0,116.0,4.343,0.12,0.36,-0.17800000000000002,0.16,0.28,1.088,0.57,0.14300000000000002,0.992,0.102,0.102,0.7,0.404,0.493,642.4,303.4,113.0,0.033,0.011,0.006999999999999999
9138,9138,9138,211893704,08 40 19.210,+18 38 02.54,1,18.79,,,,08401920+1838025,5071-301-4-0107-0401,STAR,gri,rpm,-40.0,5.0,-11.0,5.0,,,,,,,22.949,0.36,21.196,0.036000000000000004,19.684,0.017,17.759,0.006999999999999999,16.757,0.01,15.101,0.037000000000000005,14.517,0.059,14.299,0.066,3472.0,134.0,161.0,5.0939999999999985,0.042,0.042,-0.101,0.2,0.24,0.197,0.032,0.023,0.184,0.04,0.028,21.89,5.794,4.582,189.4,39.14,27.44,0.024,0.01,0.006
9139,9139,9139,211893706,08 12 38.800,+18 38 02.62,1,13.639,,,544-045216,08123880+1838026,,STAR,gri,rpm,6.8,2.2,2.0,2.5,,,14.489,0.04,13.806,0.02,,,14.102,0.02,13.604,0.01,13.441,0.01,,,12.418,0.021,12.01,0.019,11.969,0.021,5620.0,107.0,215.0,4.1080000000000005,0.396,1.089,-0.388,0.3,0.6,1.217,3.161,0.488,0.931,0.08,0.096,0.282,0.903,0.278,743.0,2030.0,358.4,0.032,0.013,0.006
9140,9140,9140,211893761,08 14 43.609,+18 38 05.24,1,13.466,,,544-045364,08144360+1838052,,STAR,gri,rpm,42.0,91.0,102.0,0.0,,,14.369000000000002,0.03,13.645,0.02,,,13.961,0.04,13.433,0.02,13.254,0.02,,,12.366,0.027000000000000003,11.976,0.026,11.873,0.021,5501.0,110.0,110.0,4.567,0.07,0.084,-0.7979999999999999,0.48,0.32,0.726,0.138,0.085,0.73,0.146,0.058,1.807,0.603,0.528,373.2,97.5,50.39,0.031,0.006999999999999999,0.008
9141,9141,9141,211893796,08 17 15.036,+18 38 07.52,1,12.746,,,544-045490,08171503+1838074,,STAR,gri,rpm,-9.1,2.1,4.1,2.5,,,13.284,0.05,12.783,0.02,,,12.966,0.02,12.672,0.03,12.566,0.05,,,11.719,0.021,11.422,0.022,11.365,0.019,6265.0,101.0,126.0,4.1389999999999985,0.19,0.19,-0.485,0.35,0.49,1.3630000000000002,0.414,0.27,1.022,0.209,0.209,0.355,0.284,0.18,597.7,183.7,140.5,0.032,0.01,0.006
9142,9142,9142,211893814,08 29 16.229,+18 38 08.66,1,13.593,,,544-046057,08291623+1838087,,STAR,gri,rpm,-13.2,2.1,-8.3,2.3,,,14.351,0.04,13.732,0.04,,,13.986,0.02,13.567,0.01,13.424,0.02,,,12.66,0.024,12.367,0.025,12.328,0.025,5972.0,95.0,95.0,4.335,0.095,0.209,-0.269,0.2,0.28,1.085,0.348,0.129,0.975,0.091,0.11,0.7290000000000001,0.277,0.37,696.9,209.2,85.72,0.033,0.01,0.006999999999999999
9143,9143,9143,211893826,08 39 31.989,+18 38 09.34,1,13.757,,,544-046542,08393199+1838093,,STAR,gri,lam,-14.6,2.2,-9.5,2.0,,,14.59,0.04,13.911,0.03,,,14.192,0.02,13.736,0.03,13.571,0.02,,,12.709,0.023,12.395,0.024,12.335,0.023,5858.0,103.0,172.0,4.333,0.095,0.171,0.063,0.1,0.1,1.155,0.29,0.135,1.061,0.08900000000000001,0.063,0.67,0.255,0.295,737.0,196.0,101.0,0.033,0.011,0.006
9144,9144,9144,211893848,08 41 09.279,+18 38 10.55,1,10.512,,1395-833-1,544-046625,08410928+1838107,,STAR,gri,plx,-1.7,1.1,-52.9,1.1,,,11.347,0.09,10.674,0.076,,,10.974,0.01,10.478,0.02,10.314,0.05,,,9.436,0.022,9.085,0.027000000000000003,8.999,0.018000000000000002,5790.0,91.0,91.0,4.249,0.155,0.248,-0.03,0.18,0.18,1.244,0.457,0.18,1.02,0.067,0.067,0.475,0.386,0.28,184.4,23.65,23.65,0.024,0.006999999999999999,0.006999999999999999
9145,9145,9145,211893849,08 29 41.468,+18 38 10.55,1,14.640999999999998,,,544-046076,08294147+1838106,5045-301-3-0108-0135,STAR,gri,col,,,,,,,16.668,0.07,15.291,0.01,,,16.102999999999998,0.02,14.765,0.02,14.014,0.04,,,12.451,0.023,11.806,0.024,11.62,0.02,3803.0,61.0,45.0,4.897,0.04,0.04,0.002,0.12,0.1,0.377,0.04,0.036000000000000004,0.416,0.054000000000000006,0.045,7.527,1.523,1.266,123.8,17.17,12.7,0.018000000000000002,0.009000000000000001,0.005
9146,9146,9146,211893892,08 18 11.550,+18 38 12.85,1,17.699,,,,,5045-301-6-0092-0354,EXTENDED,gri,,3.0,2.0,1.0,2.0,,,,,,,18.666,0.029,17.859,0.006999999999999999,17.646,0.008,17.36,0.009000000000000001,17.438,0.033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9147,9147,9147,211893930,08 45 11.768,+18 38 14.78,1,13.529000000000002,,,544-046770,08451176+1838148,,STAR,gri,rpm,-16.8,2.1,0.0,2.0,,,14.414,0.04,13.704,0.01,,,13.974,0.04,13.491,0.03,13.338,0.03,,,12.438,0.021,12.101,0.021,12.027,0.018000000000000002,5763.0,137.0,137.0,4.421,0.075,0.255,-0.213,0.24,0.24,0.98,0.395,0.124,0.96,0.078,0.093,0.969,0.308,0.569,553.1,258.2,75.79,0.033,0.011,0.008
9148,9148,9148,211894013,08 31 41.034,+18 38 19.08,1,15.406,,,,08314103+1838190,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,13.065,0.023,12.443,0.021,12.178,0.019,3562.0,121.0,145.0,5.018,0.108,0.045,-0.021,0.15,0.18,0.253,0.053,0.075,0.252,0.067,0.094,14.21,10.6,3.18,101.7,24.87,33.11,0.014,0.006999999999999999,0.006
9149,9149,9149,211894059,08 54 39.629,+18 38 21.24,1,13.507,,,544-047139,08543962+1838212,,STAR,gri,lam,9.6,1.5,-2.0,1.8,,,14.044,0.03,13.547,0.01,,,13.706,0.03,13.441,0.02,13.272,0.04,,,12.468,0.023,12.196,0.024,12.114,0.019,6066.0,121.0,97.0,4.1610000000000005,0.15,0.125,-0.34,0.12,0.15,1.327,0.247,0.208,0.999,0.106,0.076,0.374,0.276,0.138,779.1,182.1,125.1,0.033,0.011,0.006999999999999999
9150,9150,9150,211894087,08 39 19.373,+18 38 22.44,1,17.13,,,,08391937+1838224,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,15.659,0.056,14.974,0.07200000000000001,14.533,0.079,3693.0,399.0,285.0,4.976,0.115,0.161,-0.118,0.2,0.28,0.29600000000000004,0.14800000000000002,0.099,0.302,0.191,0.13699999999999998,10.37,10.08,5.11,423.5,292.4,173.0,0.03,0.011,0.008
9151,9151,9151,211894152,08 19 11.380,+18 38 25.41,1,12.557,,,544-045602,08191138+1838253,,STAR,gri,rpm,-10.1,2.0,-25.4,2.5,,,13.231,0.05,12.69,0.03,,,12.884,0.03,12.562,0.03,12.416,0.05,,,11.608,0.02,11.316,0.024,11.263,0.021,6145.0,98.0,98.0,4.2410000000000005,0.125,0.175,-0.468,0.3,0.36,1.198,0.265,0.159,0.951,0.127,0.106,0.508,0.28800000000000003,0.237,496.7,117.8,82.8,0.03,0.006999999999999999,0.006999999999999999
