EPIC,RA,Dec,Data Availability,KepMag,HIP,TYC,UCAC,2MASS,SDSS,Object type,Kepflag,stpropflag,pmra,e_pmra,pmdec,e_pmdec,plx,e_plx,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,w1mag,e_w1mag,w2mag,e_w2mag,w3mag,e_w3mag,w4mag,e_w4mag,Teff,ep_teff,em_teff,logg,ep_logg,em_logg,[Fe/H],ep_[Fe/H],em_[Fe/H],Radius,ep_rad,em_rad,mass,ep_mass,em_mass,rho,ep_rho,em_rho,Distance,ep_d,em_d,E(B-V),ep_E(B-V),em_E(B-V),2MASS Flag,Nearest Neighbor,Nomad ID
228855753,12 34 08.118,-04 26 54.62,1,15.527,,,428-056467,12340812-0426544,,STAR,JHK,rpm,-37.400,2.200,-7.000,2.800,,,,,,,,,,,,,,,,,13.964,0.022,13.486,0.027,13.330,0.033,,,,,,,,,4983,201,1206,4.657,0.308,0.055,-0.640,0.450,0.540,0.612,0.083,0.314,0.644,0.086,0.330,2.621,8.009,0.605,580.100,101.500,379.900,0.027,0.017,0.007,AAA-222-111-000-0-0,39.200,
228855795,12 35 17.249,-04 26 47.81,1,16.375,,,,12351724-0426478,,STAR,JHK,rpm,-56.000,3.000,24.000,4.000,,,,,,,,,,,,,,,,,14.220,0.033,13.634,0.030,13.391,0.042,,,,,,,,,3657,148,267,5.021,0.096,0.080,-0.143,0.200,0.200,0.257,0.071,0.075,0.262,0.102,0.102,13.570,9.056,4.708,181.100,64.890,63.150,0.023,0.012,0.007,AAA-222-111-000-0-0,51.100,0855-0233801
228855799,12 34 10.699,-04 26 47.32,1,8.330,61346,4951-1004-1,428-056469,12341070-0426473,,STAR,BV,plx,-44.620,0.750,-26.120,0.510,10.800,0.920,8.814,0.016,8.376,0.013,,,,,,,,,,,7.598,0.021,7.419,0.034,7.374,0.027,,,,,,,,,6685,266,320,4.205,0.050,0.070,0.040,0.100,0.140,1.524,0.091,0.072,1.381,0.070,0.070,0.392,0.058,0.084,107.700,3.500,3.500,0.017,0.008,0.004,AAA-111-111-000-0-0,39.200,
228855800,12 34 15.600,-04 26 47.16,1,15.012,,,428-056475,12341560-0426471,,STAR,JHK,rpm,-35.800,2.200,4.200,2.700,,,,,,,,,,,,,,,,,12.941,0.024,12.241,0.024,12.137,0.023,,,,,,,,,4209,164,164,4.749,0.045,0.054,-0.059,0.200,0.160,0.530,0.069,0.051,0.595,0.073,0.052,3.799,0.821,0.795,248.300,41.550,30.030,0.026,0.014,0.008,AAA-222-111-000-0-0,34.600,
228855820,12 42 10.655,-04 26 44.04,1,14.808,,,428-056670,12421065-0426438,,STAR,gri,rpm,-4.200,2.900,-12.400,3.600,,,15.976,0.040,15.008,0.045,,,15.469,0.020,14.774,0.010,14.525,0.020,,,13.516,0.026,13.082,0.027,12.943,0.037,,,,,,,,,5129,80,100,4.573,0.060,1.010,-0.325,0.250,0.450,0.778,1.904,0.111,0.815,0.105,0.126,1.698,0.571,1.650,621.700,1449.000,105.100,0.030,0.014,0.008,AAA-222-111-000-0-0,49.600,
228855821,12 30 46.242,-04 26 43.93,1,9.467,,4951-1053-1,428-056394,12304624-0426440,,STAR,gri,plx,-99.900,1.200,-24.700,1.200,,,9.817,0.031,9.423,0.028,,,10.143,0.340,9.490,0.160,9.177,0.100,,,8.362,0.029,8.125,0.051,8.021,0.024,,,,,,,,,6194,289,240,4.179,0.080,0.096,-0.062,0.180,0.300,1.447,0.108,0.100,1.176,0.099,0.158,0.374,0.102,0.094,135.400,7.161,7.161,0.020,0.010,0.005,AAA-111-111-000-0-0,61.300,
228855830,12 41 14.640,-04 26 42.91,1,17.285,,,,,6005-301-6-0133-0188,EXTENDED,gri,,2.000,3.000,3.000,3.000,,,,,,,19.867,0.064,18.245,0.008,17.321,0.006,16.873,0.006,16.607,0.013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228855834,12 36 38.149,-04 26 42.69,1,10.944,,4951-512-1,428-056536,12363814-0426426,,STAR,gri,rav,-11.800,2.500,5.200,2.700,,,12.007,0.141,11.231,0.089,,,11.580,0.010,10.968,0.130,10.672,0.040,,,9.620,0.028,9.180,0.026,9.075,0.023,,,,,,,,,4908,79,79,3.370,0.140,0.140,-0.115,0.120,0.120,3.718,0.680,0.575,1.250,0.143,0.143,0.023,0.014,0.009,462.600,80.900,68.860,0.029,0.014,0.008,AAA-222-111-000-0-0,9.200,
228855837,12 34 45.670,-04 26 42.24,1,15.564,,,,12344567-0426422,,STAR,JHK,rpm,-68.000,17.000,-14.000,10.000,,,,,,,,,,,,,,,,,13.608,0.026,13.040,0.026,12.838,0.030,,,,,,,,,3677,175,146,4.983,0.070,0.070,-0.099,0.150,0.240,0.283,0.070,0.066,0.314,0.092,0.092,11.480,5.696,3.807,156.200,50.660,44.700,0.021,0.011,0.006,AAA-222-111-000-0-0,51.400,0855-0233650
228855850,12 25 18.818,-04 26 40.39,1,15.072,,,428-056245,12251881-0426402,,STAR,gri,rpm,-12.500,3.300,-11.000,4.300,,,17.064,0.099,15.658,0.057,,,16.446,0.050,15.164,0.080,14.483,0.120,,,13.028,0.027,12.388,0.029,12.177,0.024,,,,,,,,,3861,140,117,4.877,0.042,0.042,0.031,0.090,0.210,0.398,0.048,0.036,0.441,0.062,0.044,6.784,1.279,1.270,172.900,26.080,22.660,0.024,0.011,0.008,AAA-222-111-000-0-0,7.400,
228855946,12 27 04.044,-04 26 25.29,1,10.294,,4944-1268-1,428-056288,12270404-0426253,,STAR,gri,plx,15.900,2.200,-12.100,2.300,,,11.408,0.108,10.579,0.078,,,11.031,0.040,10.227,0.020,9.978,0.060,,,8.883,0.035,8.413,0.049,8.319,0.027,,,,,,,,,4909,79,79,3.327,0.160,0.192,-0.154,0.160,0.200,3.854,0.901,0.619,1.180,0.167,0.167,0.019,0.013,0.009,324.500,61.660,61.660,0.027,0.014,0.007,AAA-111-111-000-0-0,38.000,
228855963,12 26 34.128,-04 26 22.93,1,14.203,,,428-056275,12263412-0426229,,STAR,gri,rpm,-23.600,2.900,6.500,3.400,,,15.281,0.030,14.429,0.010,,,14.811,0.030,14.168,0.020,13.943,0.030,,,12.907,0.029,12.502,0.029,12.424,0.027,,,,,,,,,5270,127,85,4.561,0.035,0.049,-0.208,0.200,0.240,0.784,0.074,0.049,0.829,0.066,0.066,1.642,0.265,0.270,494.300,64.410,41.410,0.029,0.013,0.007,AAA-222-111-000-0-0,17.900,
228855975,12 28 39.610,-04 26 20.27,1,9.808,,4944-1303-1,428-056332,12283961-0426201,,STAR,gri,plx,-12.900,2.100,-16.500,2.200,,,11.163,0.081,9.967,0.039,,,10.731,0.030,9.735,0.040,9.413,0.060,,,8.226,0.035,7.653,0.073,7.501,0.021,,,,,,,,,4544,91,91,2.358,0.130,0.364,-0.063,0.160,0.360,12.012,4.357,1.017,1.251,0.236,0.236,6.997e-4,3.741e-4,4.764e-4,911.100,412.500,412.500,0.030,0.016,0.010,AAA-111-111-000-0-0,12.100,
228855981,12 22 30.149,-04 26 18.57,1,13.724,,,428-056170,12223014-0426185,,STAR,gri,rpm,-67.800,3.500,-34.700,4.200,,,15.390,0.030,14.172,0.030,,,14.856,0.030,13.678,0.050,13.238,0.060,,,11.863,0.026,11.221,0.024,11.089,0.026,,,,,,,,,4194,132,66,4.781,0.104,0.065,-0.185,0.250,0.350,0.491,0.087,0.096,0.563,0.078,0.109,4.463,2.215,1.303,136.000,34.030,36.510,0.019,0.009,0.005,AAA-222-111-000-0-0,47.100,
228855982,12 23 43.764,-04 26 18.55,1,14.167,,,428-056205,12234375-0426184,,STAR,gri,rpm,-15.300,3.500,-10.000,4.200,,,15.276,0.030,14.423,0.020,,,14.796,0.050,14.185,0.030,13.898,0.010,,,12.825,0.024,12.343,0.022,12.307,0.024,,,,,,,,,5097,82,61,3.288,1.176,0.588,-0.805,0.350,0.770,3.222,2.894,2.460,0.876,0.049,0.119,0.017,1.446,0.014,1703.000,1542.000,1303.000,0.030,0.034,0.008,AAA-222-111-000-0-0,41.300,
228855994,12 23 04.263,-04 26 16.62,1,16.389,,,,12230426-0426166,,STAR,JHK,rpm,-222.000,11.000,-306.000,31.000,,,,,,,,,,,,,,,,,14.214,0.029,13.651,0.031,13.379,0.035,,,,,,,,,2777,608,434,5.246,0.080,0.080,-0.238,0.200,0.360,0.122,0.039,0.022,0.100,0.048,0.020,49.910,23.070,18.270,53.700,17.250,19.310,0.011,0.006,0.005,AAA-222-111-000-0-0,52.000,0855-0231278
228856015,12 34 49.887,-04 26 14.14,1,12.951,,,428-056490,12344989-0426140,,STAR,gri,rpm,-28.400,1.600,-13.000,2.000,,,13.956,0.060,13.194,0.110,,,13.496,0.020,12.909,0.040,12.717,0.040,,,12.209,0.041,11.812,0.035,11.748,0.037,,,,,,,,,5468,129,129,4.503,0.050,0.070,-0.106,0.160,0.240,0.884,0.088,0.095,0.892,0.076,0.076,1.282,0.313,0.296,420.500,56.770,50.020,0.029,0.010,0.010,AAA-222-111-000-0-0,6.500,
228856024,12 24 50.163,-04 26 12.94,1,15.510,,,,12245016-0426129,,STAR,JHK,rpm,-14.000,5.000,-18.000,3.000,,,,,,,,,,,,,,,,,13.429,0.023,12.862,0.025,12.622,0.027,,,,,,,,,3639,107,128,4.988,0.066,0.066,-0.068,0.200,0.160,0.286,0.057,0.048,0.287,0.087,0.072,12.020,4.727,3.393,132.000,37.280,33.250,0.018,0.007,0.006,AAA-222-111-000-0-0,68.900,0855-0231547
228856029,12 34 50.307,-04 26 12.43,1,14.256,,,428-056491,12345031-0426122,,STAR,JHK,rpm,77.000,9.000,11.500,9.000,,,,,,,,,,,,,,,,,12.937,0.035,12.524,0.023,12.436,0.034,,,,,,,,,5276,218,218,4.609,0.072,0.054,-0.816,0.240,0.120,0.690,0.064,0.086,0.704,0.050,0.070,2.142,0.721,0.460,438.000,53.890,83.940,0.032,0.022,0.009,AAA-222-111-000-0-0,6.500,0855-0233679
228856056,12 24 58.219,-04 26 08.28,1,13.337,,,428-056232,12245821-0426082,,STAR,gri,rpm,-10.700,2.700,-1.600,3.200,,,14.726,0.040,13.652,0.030,,,14.174,0.030,13.291,0.020,12.978,0.030,,,11.709,0.022,11.185,0.022,11.079,0.019,,,,,,,,,4773,57,57,3.069,1.336,0.835,-0.182,0.240,0.200,4.615,5.334,3.939,0.974,0.194,0.194,0.006,1.020,0.005,1340.000,1314.000,1097.000,0.038,0.013,0.016,AAA-222-111-000-0-0,120.600,
228856070,12 38 51.523,-04 26 06.19,1,14.195,,,428-056580,12385151-0426062,,STAR,gri,rpm,-7.000,2.900,-4.900,3.700,,,15.317,0.040,14.446,0.020,,,14.851,0.010,14.174,0.050,13.914,0.030,,,12.737,0.023,12.229,0.024,12.095,0.027,,,,,,,,,5008,99,79,3.046,0.575,0.920,-0.680,0.300,0.720,4.478,7.235,2.023,0.905,0.060,0.099,0.007,0.044,0.007,2310.000,4309.000,1023.000,0.029,0.018,0.010,AAA-222-111-000-0-0,12.500,
228856114,12 26 46.756,-04 26 00.64,1,12.420,,,428-056280,12264675-0426006,,STAR,gri,rpm,-8.600,1.800,-0.600,2.400,,,13.690,0.040,12.696,0.030,,,13.179,0.070,12.390,0.030,12.095,0.060,,,10.988,0.027,10.495,0.022,10.372,0.021,,,,,,,,,4907,97,116,2.489,0.899,0.174,-0.527,0.350,0.420,8.648,2.139,5.205,0.968,0.189,0.079,0.001,0.023,5.261e-4,1989.000,391.400,1179.000,0.031,0.018,0.008,AAA-222-111-000-0-0,58.300,
228856124,12 23 26.599,-04 25 59.08,1,14.011,,,428-056191,12232659-0425590,,STAR,gri,rpm,-4.100,3.500,-2.400,4.200,,,15.259,0.030,14.315,0.060,,,14.764,0.030,13.965,0.020,13.688,0.050,,,12.659,0.027,12.185,0.027,12.066,0.023,,,,,,,,,4935,79,99,3.165,1.424,0.890,-0.440,0.420,0.300,3.190,5.396,2.535,0.917,0.068,0.136,0.013,1.754,0.013,1595.000,2375.000,1286.000,0.036,0.028,0.014,AAA-222-111-000-0-0,50.100,
228856125,12 40 06.440,-04 25 58.66,1,12.426,,,428-056614,12400643-0425587,,STAR,gri,lam,-6.400,1.700,-1.400,3.200,,,13.193,0.030,12.584,0.020,,,12.842,0.010,12.424,0.040,12.249,0.040,,,11.413,0.022,11.076,0.022,10.997,0.023,,,,,,,,,5743,183,68,3.883,0.096,0.048,-0.566,0.200,0.060,1.829,0.195,0.209,0.964,0.056,0.048,0.147,0.065,0.030,616.900,72.730,36.380,0.029,0.038,0.005,AAA-222-111-000-0-0,22.400,
228856132,12 31 15.845,-04 25 57.90,1,14.487,,,428-056408,12311584-0425577,,STAR,gri,rpm,-93.900,2.900,-33.500,2.800,,,15.500,0.090,14.632,0.030,,,15.029,0.080,14.372,0.020,14.254,0.110,,,13.494,0.043,13.013,0.045,12.970,0.043,,,,,,,,,4968,139,99,4.716,0.025,0.085,-1.035,0.540,0.450,0.561,0.101,0.014,0.610,0.079,0.021,3.408,0.244,1.061,458.000,15.000,73.170,0.027,0.008,0.002,AAA-222-111-000-0-0,6.400,
228856133,12 22 44.254,-04 25 57.81,1,13.930,,,428-056176,12224425-0425577,,STAR,gri,rpm,-4.100,2.500,-14.600,3.000,,,14.734,0.010,14.110,0.020,,,14.367,0.050,13.900,0.030,13.743,0.010,,,12.859,0.026,12.536,0.026,12.444,0.031,,,,,,,,,5752,172,138,4.422,0.090,0.360,-0.278,0.250,0.400,0.991,0.585,0.151,0.922,0.100,0.100,0.916,0.393,0.680,673.700,386.200,115.900,0.028,0.020,0.007,AAA-222-111-000-0-0,13.200,
228856147,12 30 43.732,-04 25 55.64,1,13.469,,,428-056393,12304372-0425555,,STAR,gri,rpm,-6.400,1.900,-9.200,2.300,,,14.723,0.030,13.658,0.010,,,14.191,0.040,13.365,0.010,13.160,0.040,,,11.995,0.022,11.544,0.024,11.442,0.023,,,,,,,,,4986,80,60,4.566,0.020,0.976,0.044,0.060,0.240,0.789,2.249,0.022,0.849,0.263,0.027,1.684,0.145,1.643,302.400,884.900,12.280,0.040,0.030,0.019,AAA-222-111-000-0-0,61.300,
228856248,12 30 28.739,-04 25 39.66,1,9.839,,4951-859-1,428-056388,12302875-0425396,,STAR,gri,plx,-163.500,1.700,7.900,1.900,,,10.469,0.049,9.889,0.039,,,10.474,0.370,9.759,0.150,9.567,0.060,,,8.611,0.027,8.307,0.053,8.252,0.027,,,,,,,,,5634,174,139,4.491,0.020,0.032,-0.119,0.200,0.320,0.911,0.030,0.035,0.941,0.049,0.088,1.230,0.103,0.095,84.910,3.382,3.382,0.015,0.006,0.004,AAA-111-111-000-0-0,70.200,
228856254,12 30 10.491,-04 25 39.27,1,15.319,,,428-056373,12301050-0425393,,STAR,gri,rpm,-71.200,3.700,7.300,4.000,,,17.684,0.130,16.241,0.072,,,16.992,0.070,15.765,0.068,14.602,0.010,,,12.735,0.027,12.144,0.026,11.871,0.027,,,,,,,,,3412,40,34,5.063,0.020,0.027,0.136,0.050,0.050,0.216,0.027,0.004,0.200,0.030,0.004,19.740,1.184,3.472,71.490,5.537,2.902,0.012,0.008,0.001,AAA-222-111-000-0-0,19.100,
228856311,12 29 32.598,-04 25 28.90,1,13.248,,,428-056351,12293260-0425289,,STAR,gri,lam,-21.700,1.900,3.500,8.600,,,14.024,0.030,13.373,0.030,,,13.646,0.020,13.203,0.020,13.078,0.050,,,12.178,0.024,11.834,0.024,11.819,0.027,,,,,,,,,5916,118,118,4.287,0.120,0.168,-0.129,0.120,0.120,1.171,0.273,0.163,1.007,0.087,0.073,0.578,0.372,0.254,584.200,157.400,91.520,0.028,0.017,0.007,AAA-222-111-000-0-0,24.000,
228856326,12 34 51.585,-04 25 26.90,1,9.873,,4951-497-1,428-056493,12345159-0425269,,STAR,BV,plx,-19.000,2.300,6.400,2.400,,,11.041,0.053,10.044,0.030,,,,,,,,,,,8.170,0.023,7.666,0.046,7.549,0.033,,,,,,,,,4794,175,146,2.433,0.260,0.065,-0.300,0.300,0.360,10.666,0.789,1.807,1.140,0.397,0.198,9.164e-4,0.001,1.629e-4,545.300,126.700,126.700,0.029,0.015,0.008,AAA-111-111-000-0-0,49.200,
228856329,12 39 26.118,-04 25 26.66,1,14.167,,,428-056596,12392611-0425267,,STAR,gri,rpm,-10.800,2.500,-8.200,3.000,,,15.203,0.060,14.433,0.030,,,14.757,0.010,14.190,0.040,13.915,0.020,,,12.912,0.023,12.541,0.029,12.415,0.030,,,,,,,,,5412,129,129,4.477,0.075,1.155,-0.413,0.350,0.560,0.917,2.465,0.146,0.882,0.045,0.072,1.190,0.453,1.167,613.200,1474.000,107.800,0.032,0.023,0.009,AAA-222-111-000-0-0,14.000,
228856354,12 34 25.249,-04 25 23.38,1,10.789,,4951-720-1,428-056477,12342524-0425233,,STAR,gri,plx,-24.200,2.200,35.200,2.400,,,11.349,0.068,10.740,0.057,,,10.991,0.010,10.721,0.130,10.614,0.240,,,9.510,0.021,9.260,0.022,9.173,0.023,,,,,,,,,6235,192,192,4.153,0.100,0.100,-0.079,0.160,0.320,1.466,0.189,0.141,1.190,0.099,0.159,0.334,0.127,0.092,236.900,25.590,25.590,0.025,0.013,0.007,AAA-222-111-000-0-0,79.600,
228856379,12 40 48.351,-04 25 19.98,1,12.348,,,428-056636,12404835-0425199,,STAR,gri,lam,-46.100,2.800,-3.500,1.600,,,13.377,0.020,12.573,0.010,,,12.955,0.010,12.346,0.020,12.088,0.010,,,11.071,0.024,10.654,0.022,10.519,0.021,,,,,,,,,5380,157,189,4.550,0.035,0.042,-0.170,0.120,0.150,0.801,0.069,0.053,0.854,0.057,0.069,1.600,0.237,0.244,223.200,24.020,28.440,0.025,0.010,0.007,AAA-222-111-000-0-0,39.100,
228856385,12 33 52.989,-04 25 19.61,1,9.429,,,428-056457,12335299-0425197,,STAR,gri,rpm,-12.200,1.200,1.700,1.600,,,12.127,0.900,10.659,0.900,,,11.550,0.900,10.279,0.900,8.520,0.570,,,6.139,0.024,5.286,0.024,4.867,0.020,,,,,,,,,3402,101,101,0.107,0.354,0.295,-0.234,0.250,0.250,137.367,47.510,35.301,1.013,0.198,0.058,3.624e-7,6.129e-7,2.277e-7,1815.000,673.100,647.900,0.030,0.018,0.007,AAA-111-111-000-0-0,47.500,
228856435,12 40 54.789,-04 25 10.83,1,15.245,,,428-056640,12405478-0425108,6121-301-6-0132-0250,STAR,gri,rpm,-17.900,2.800,-11.300,3.400,,,17.645,0.120,15.955,0.064,,,16.808,0.020,15.399,0.050,14.575,0.030,,,12.868,0.021,12.257,0.024,12.027,0.026,,,,,,,,,3639,36,73,4.999,0.028,0.020,-0.018,0.050,0.050,0.291,0.006,0.033,0.305,0.006,0.048,12.490,2.527,0.750,108.400,3.251,14.890,0.016,0.006,0.001,AAA-222-111-000-0-0,47.700,
228856458,12 30 07.722,-04 25 07.98,1,13.422,,,428-056370,12300771-0425079,,STAR,gri,lam,-0.900,1.500,-4.500,1.900,,,14.191,0.020,13.525,0.010,,,13.822,0.010,13.365,0.010,13.251,0.060,,,12.301,0.028,11.941,0.024,11.912,0.023,,,,,,,,,5821,138,138,4.456,0.048,0.064,-0.497,0.150,0.180,0.888,0.087,0.057,0.842,0.059,0.049,1.165,0.229,0.248,463.900,57.080,36.900,0.027,0.017,0.007,AAA-222-111-000-0-0,39.400,
228856466,12 30 38.367,-04 25 06.98,1,15.147,,,428-056391,12303836-0425068,,STAR,gri,,0.800,2.300,-50.900,2.800,,,17.015,0.250,15.665,0.050,,,16.436,0.070,15.053,0.020,14.594,0.110,,,13.090,0.032,,,12.361,0.037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AEA-222-111-000-0-0,47.700,
228856477,12 40 20.181,-04 25 04.81,1,15.636,,,,12402018-0425048,6121-301-6-0132-0231,EXTENDED,gri,,5.000,2.000,-8.000,2.000,,,,,,,18.876,0.056,16.761,0.005,15.629,0.003,15.154,0.003,14.782,0.006,14.498,0.067,13.845,0.075,13.266,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-1-0,5.700,
228856501,12 25 15.646,-04 25 01.94,1,13.409,,,428-056243,12251564-0425018,,STAR,gri,rpm,5.900,2.400,-11.800,2.900,,,14.349,0.040,13.617,0.020,,,13.932,0.030,13.388,0.030,13.185,0.050,,,12.327,0.027,12.017,0.026,11.904,0.027,,,,,,,,,5675,158,113,4.424,0.072,0.324,-0.059,0.160,0.240,0.990,0.491,0.118,0.979,0.095,0.079,0.986,0.314,0.644,520.800,287.300,70.950,0.031,0.014,0.009,AAA-222-111-000-0-0,78.400,
228856523,12 28 32.021,-04 24 58.45,1,13.986,,,428-056323,12283201-0424583,,STAR,gri,rpm,-22.800,2.800,-0.200,3.300,,,14.749,0.030,14.152,0.010,,,14.391,0.010,13.989,0.030,13.813,0.030,,,12.987,0.030,12.667,0.023,12.610,0.031,,,,,,,,,5959,115,115,4.346,0.125,0.275,-0.578,0.300,0.360,1.003,0.394,0.188,0.887,0.061,0.110,0.811,0.504,0.503,741.900,288.800,155.300,0.028,0.014,0.008,AAA-222-111-000-0-0,71.300,
228856524,12 25 26.864,-04 24 58.35,1,10.180,,4944-753-1,428-056250,12252687-0424585,,STAR,gri,plx,-5.700,1.900,3.000,2.100,,,11.585,0.133,10.636,0.088,,,11.006,0.050,10.163,0.020,9.826,0.050,,,8.686,0.035,8.147,0.029,8.040,0.027,,,,,,,,,4724,96,76,2.442,0.336,0.144,-0.297,0.200,0.320,10.718,1.154,3.351,1.124,0.205,0.171,9.251e-4,0.002,3.139e-4,628.600,277.600,277.600,0.030,0.016,0.008,AAA-111-111-000-0-0,59.500,
228856556,12 37 09.309,-04 24 53.82,1,13.973,,,428-056544,12370930-0424538,,STAR,gri,rpm,-3.100,2.200,-7.800,2.700,,,14.811,0.020,14.101,0.030,,,14.411,0.020,13.986,0.060,13.786,0.140,,,12.902,0.024,12.576,0.026,12.509,0.023,,,,,,,,,5915,142,178,4.336,0.125,0.275,-0.248,0.200,0.440,1.103,0.479,0.200,0.972,0.097,0.116,0.698,0.408,0.444,806.000,329.400,182.700,0.028,0.016,0.008,AAA-222-111-000-0-0,66.100,
228856579,12 39 28.815,-04 24 49.26,1,17.150,,,,12392881-0424492,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,15.678,0.077,15.144,0.093,14.399,0.096,,,,,,,,,3496,243,283,5.051,0.102,0.085,-0.080,0.160,0.240,0.224,0.079,0.068,0.211,0.117,0.073,18.480,14.990,7.216,275.600,133.900,104.200,0.026,0.014,0.008,AAA-222-111-000-0-0,55.100,0855-0234512
228856660,12 31 22.830,-04 24 37.54,1,12.765,,,428-056412,12312282-0424374,,STAR,gri,lam,-57.900,1.200,-0.200,1.600,,,13.636,0.030,12.879,0.010,,,13.209,0.010,12.688,0.020,12.575,0.110,,,11.586,0.023,11.192,0.022,11.193,0.023,,,,,,,,,5578,135,169,4.488,0.040,0.064,-0.111,0.120,0.150,0.896,0.091,0.060,0.922,0.055,0.066,1.263,0.204,0.298,326.000,43.670,33.300,0.026,0.017,0.007,AAA-222-111-000-0-0,39.100,
228856664,12 30 40.843,-04 24 36.77,1,18.104,,,,12304084-0424367,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,15.642,0.069,14.949,0.090,14.709,0.110,,,,,,,,,3914,404,337,4.884,0.145,0.145,-0.225,0.250,0.350,0.383,0.146,0.139,0.437,0.159,0.191,6.946,8.320,3.342,581.300,333.700,244.000,0.028,0.015,0.007,AAB-222-111-000-0-0,36.200,0855-0232639
228856753,12 29 16.209,-04 24 19.44,1,11.710,,,428-056343,12291620-0424194,,STAR,gri,lam,9.100,1.400,-15.200,1.900,,,12.565,0.030,11.853,0.020,,,12.165,0.010,11.656,0.030,11.515,0.030,,,10.637,0.022,10.363,0.023,10.269,0.021,,,,,,,,,5809,115,138,4.353,0.090,0.198,0.092,0.120,0.120,1.123,0.304,0.150,1.049,0.076,0.063,0.737,0.280,0.374,274.000,83.240,37.550,0.026,0.014,0.007,AAA-222-111-000-0-0,27.100,
228856754,12 34 21.545,-04 24 19.14,1,14.674,,,428-056476,12342153-0424190,,STAR,gri,rpm,-12.900,2.200,-1.900,2.800,,,15.740,0.020,14.779,0.010,,,15.266,0.050,14.553,0.070,14.421,0.170,,,13.000,0.023,12.564,0.022,12.396,0.024,,,,,,,,,5152,142,101,4.551,0.055,1.100,-0.273,0.350,0.630,0.794,2.053,0.101,0.855,0.058,0.115,1.567,0.475,1.534,516.000,1271.000,77.820,0.029,0.027,0.007,AAA-222-111-000-0-0,41.100,
228856765,12 30 27.084,-04 24 17.30,1,15.214,,,428-056385,12302708-0424172,,STAR,JHK,rpm,-32.200,2.200,15.200,2.800,,,,,,,,,,,,,,,,,13.307,0.024,12.676,0.029,12.552,0.030,,,,,,,,,4228,250,250,4.775,0.075,0.090,-0.139,0.200,0.240,0.502,0.107,0.088,0.551,0.099,0.083,4.044,1.993,1.335,281.000,90.450,58.300,0.026,0.011,0.008,AAA-222-111-000-0-0,52.800,
228856815,12 37 25.808,-04 24 08.81,1,16.860,,,,12372580-0424088,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,15.408,0.066,14.839,0.091,14.385,0.088,,,,,,,,,3638,369,263,4.989,0.110,0.132,-0.104,0.200,0.320,0.258,0.149,0.082,0.283,0.178,0.133,12.520,11.060,6.664,328.900,261.900,127.000,0.026,0.014,0.007,AAA-222-111-000-0-0,58.700,0855-0234129
228856836,12 40 50.895,-04 24 04.47,1,13.662,,,428-056638,12405089-0424044,,STAR,gri,rpm,3.100,2.100,-3.400,2.500,,,14.684,0.030,13.848,0.020,,,14.233,0.020,13.631,0.020,13.417,0.040,,,12.541,0.024,12.079,0.024,11.994,0.026,,,,,,,,,5188,63,105,2.463,0.832,0.160,-0.941,0.250,0.400,8.715,1.643,5.514,0.895,0.021,0.036,0.001,0.023,5.155e-4,4229.000,689.600,2521.000,0.028,0.011,0.007,AAA-222-111-000-0-0,29.800,
228856844,12 42 09.319,-04 24 02.85,1,13.508,,,428-056668,12420932-0424026,,STAR,gri,rpm,-45.300,1.900,-0.900,2.400,,,14.265,0.050,13.619,0.030,,,13.898,0.020,13.468,0.030,13.341,0.010,,,12.470,0.026,12.159,0.027,12.076,0.026,,,,,,,,,5899,118,118,4.441,0.050,0.100,-0.631,0.320,0.240,0.901,0.154,0.075,0.816,0.100,0.046,1.118,0.242,0.362,509.800,105.900,54.600,0.028,0.017,0.006,AAA-222-111-000-0-0,29.200,
228856862,12 27 31.891,-04 24 00.84,1,10.204,,4944-937-1,428-056303,12273189-0424007,,STAR,gri,plx,-25.400,1.900,-1.200,2.000,,,10.726,0.055,10.312,0.052,,,10.504,0.030,10.182,0.040,10.075,0.040,,,9.402,0.024,9.177,0.022,9.114,0.021,,,,,,,,,6338,154,154,3.979,0.100,0.100,-0.034,0.150,0.180,1.942,0.337,0.243,1.394,0.115,0.138,0.169,0.075,0.052,310.800,46.690,46.690,0.027,0.015,0.007,AAA-222-111-000-0-0,36.000,
228856867,12 39 01.334,-04 24 00.23,1,14.140,,,428-056587,12390132-0424002,,STAR,gri,rpm,-17.500,2.400,-15.100,2.900,,,15.155,0.030,14.349,0.050,,,14.686,0.010,14.088,0.020,13.906,0.040,,,12.904,0.023,12.482,0.027,12.430,0.029,,,,,,,,,5427,65,130,4.541,0.040,0.048,-0.303,0.250,0.300,0.804,0.099,0.060,0.836,0.072,0.072,1.545,0.270,0.312,520.000,78.690,46.620,0.031,0.013,0.009,AAA-222-111-000-0-0,54.700,
