EPIC,RA,Dec,Data Availability,KepMag,HIP,TYC,UCAC,2MASS,SDSS,Object type,Kepflag,stpropflag,pmra,e_pmra,pmdec,e_pmdec,plx,e_plx,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,Teff,ep_teff,em_teff,logg,ep_logg,em_logg,[Fe/H],ep_[Fe/H],em_[Fe/H],Radius,ep_rad,em_rad,mass,ep_mass,em_mass,rho,ep_rho,em_rho,Distance,ep_d,em_d,E(B-V),ep_E(B-V),em_E(B-V)
212104103,08 27 17.719,+22 06 00.26,1,14.599,,,561-046785,08271772+2206003,,STAR,JHK,rpm,-1.1,3.1,-6.3,3.4,,,,,,,,,,,,,,,,,13.038,0.022,12.489,0.023,12.405,0.021,4842,115,144,4.601,0.048,1.936,-0.245,0.24,0.48,0.727,6.551,0.066,0.796,0.169,0.077,1.989,0.402,1.986,441.2,3776,54.26,0.032,0.007,0.007
212104157,08 45 33.634,+22 06 04.62,1,12.352,,,561-047589,08453363+2206046,,STAR,gri,rpm,-7.4,0.6,-10.8,1.1,,,13.026,0.02,12.294,0.06,,,12.647,0.01,12.056,0.06,12.226,0.59,,,10.978,0.023,10.676,0.022,10.616,0.02,5743,175,210,4.291,0.2,0.44,0.043,0.15,0.21,1.208,0.863,0.285,1.081,0.118,0.099,0.556,0.646,0.437,359.4,222.9,109.1,0.031,0.007,0.007
212104158,08 36 32.205,+22 06 04.62,1,17.681,,,,,6597-301-4-0229-0294,EXTENDED,gri,,-3,3,-1,3,,,,,,,19.052,0.032,18.087,0.006,17.751,0.007,17.507,0.008,17.363,0.027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212104174,08 57 39.409,+22 06 06.11,1,14.216,,,561-048082,08573941+2206061,,STAR,gri,lam,-2.8,1.8,4.8,2.9,,,15.323,0.02,14.469,0.02,,,14.867,0.05,14.167,0.05,13.938,0.04,,,12.873,0.019,12.415,0.019,12.333,0.023,5118,185,123,4.579,0.025,0.03,-0.069,0.12,0.12,0.775,0.038,0.044,0.832,0.043,0.043,1.766,0.215,0.192,461,38.69,42.49,0.031,0.007,0.006
212104191,08 27 58.130,+22 06 07.45,1,9.491,41513,1391-361-1,561-046822,08275813+2206074,,STAR,BV,plx,-38.58,2.37,-15.03,1.6,5.08,2.05,10.102,0.038,9.572,0.033,,,,,,,,,,,8.82,0.023,8.66,0.024,8.629,0.02,6525,244,163,4.297,0.045,0.045,-0.064,0.12,0.15,1.32,0.075,0.085,1.272,0.061,0.073,0.546,0.088,0.076,149.3,11,11,0.021,0.006,0.005
212104213,08 55 28.352,+22 06 08.78,1,10.661,,1400-1254-1,561-047994,08552836+2206087,,STAR,gri,lam,-21.1,1.5,7.4,1.5,,,11.2,0.084,10.762,0.089,,,11.013,0.05,10.623,0.04,10.51,0.02,,,9.743,0.02,9.471,0.02,9.411,0.019,6114,147,147,4.338,0.065,0.104,-0.091,0.12,0.12,1.158,0.164,0.104,1.1,0.078,0.078,0.689,0.178,0.212,198.8,28.82,21.21,0.024,0.007,0.006
212104224,08 57 29.995,+22 06 09.71,1,10.361,,1400-1181-1,561-048079,08573000+2206096,,STAR,gri,plx,-34.2,1.1,14.9,1.2,,,11.094,0.076,10.43,0.057,,,10.783,0.04,10.321,0.04,10.18,0.02,,,9.341,0.018,9.056,0.017,8.964,0.018,5822,117,117,4.442,0.035,0.035,-0.14,0.16,0.28,0.98,0.049,0.064,0.975,0.075,0.105,1.023,0.138,0.122,125.7,9.664,9.664,0.019,0.006,0.005
212104234,08 44 24.467,+22 06 10.18,1,12.507,,,561-047541,08442445+2206102,,STAR,gri,rpm,-7.8,1.1,-3.4,1.7,,,12.946,0.02,12.403,0.04,,,12.646,0.01,12.243,0.04,12.448,0.59,,,11.339,0.022,11.038,0.021,10.977,0.019,6019,118,95,4.128,0.225,0.27,-0.101,0.16,0.24,1.435,0.581,0.354,1.119,0.129,0.129,0.362,0.458,0.226,488,207.1,124.6,0.033,0.011,0.009
212104239,08 43 28.903,+22 06 10.27,1,12.943,,,561-047502,08432890+2206102,,STAR,gri,rpm,-3.1,1.1,-7.7,2.4,,,13.674,0.01,12.911,0.03,,,13.268,0.01,12.681,0.02,12.804,0.59,,,11.554,0.022,11.207,0.021,11.09,0.018,5536,89,111,3.807,0.656,0.205,-0.022,0.15,0.27,2.246,0.727,1.316,1.237,0.123,0.308,0.094,0.889,0.047,801.4,226.3,479.4,0.034,0.01,0.01
212104314,08 30 31.850,+22 06 16.00,1,10.722,,1391-351-1,561-046941,08303185+2206159,,STAR,gri,plx,0,1.3,-3.6,1.4,,,11.76,0.121,10.927,0.082,,,11.444,0.03,10.697,0.04,10.413,0.06,,,9.295,0.032,8.891,0.067,8.742,0.02,4932,80,101,2.409,0.24,0.072,-0.517,0.2,0.24,10.421,0.668,1.332,1.012,0.252,0.105,8.86E-04,9.07E-04,1.58E-04,1014,374.7,374.7,0.033,0.011,0.007
212104318,08 51 45.197,+22 06 16.47,1,12.033,,,561-047848,08514520+2206164,,STAR,gri,rpm,11,10.8,8.4,12.6,,,12.905,0.04,12.191,0.02,,,12.496,0.02,11.984,0.02,11.834,0.04,,,11.465,0.047,11.174,0.059,11.101,0.047,5782,115,138,4.365,0.12,0.5,-0.086,0.2,0.24,1.096,0.857,0.183,1.019,0.122,0.087,0.78,0.374,0.651,400.1,309.7,81.99,0.032,0.011,0.008
212104324,08 39 04.030,+22 06 16.74,1,16.929,,,,08390403+2206167,6728-301-3-0139-0102,EXTENDED,gri,,-5,2,-18,2,,,,,,,18.485,0.03,17.478,0.006,17.024,0.006,16.693,0.006,16.573,0.019,16.578,0.147,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212104349,08 24 32.258,+22 06 18.62,1,13.977,,,561-046638,08243226+2206186,,STAR,gri,rpm,-18.5,3.2,-11.1,3.5,,,15.174,0.04,14.296,0.038,,,14.7,0.038,13.968,0.045,13.667,0.068,,,12.591,0.022,12.129,0.024,12.016,0.023,5102,100,121,4.576,0.035,0.042,-0.124,0.18,0.33,0.765,0.075,0.069,0.828,0.066,0.08,1.77,0.31,0.311,397.6,46.47,41.61,0.029,0.008,0.005
212104351,08 36 39.161,+22 06 18.67,1,15.634,,,561-047210,08363920+2206188,6597-301-4-0229-0315,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,13.601,0.023,12.989,0.027,12.808,0.022,3887,305,190,4.888,0.09,0.075,-0.133,0.2,0.32,0.373,0.073,0.083,0.424,0.093,0.111,7.284,3.741,2.127,213.6,59.06,54.24,0.025,0.008,0.007
212104374,08 50 44.842,+22 06 20.34,1,13.238,,,561-047804,08504483+2206204,,STAR,gri,rpm,-38.9,1.1,-24.6,1.5,,,14.207,0.03,13.423,0.01,,,13.774,0.02,13.187,0.01,13.009,0.03,,,12.049,0.023,11.673,0.021,11.588,0.02,5450,88,88,4.542,0.048,0.072,-0.273,0.25,0.35,0.787,0.129,0.053,0.834,0.084,0.1,1.589,0.312,0.446,344.9,79.03,41.73,0.032,0.005,0.007
212104421,08 26 33.740,+22 06 24.35,1,12.697,,,561-046752,08263374+2206243,,STAR,gri,rpm,-7.7,1,0.9,1,,,13.497,0.042,12.86,0.031,,,13.121,0.031,12.675,0.041,12.516,0.061,,,11.68,0.021,11.366,0.022,11.302,0.017,5910,116,93,4.32,0.132,0.352,-0.131,0.18,0.15,1.146,0.712,0.171,1.064,0.097,0.116,0.63,0.406,0.448,479.1,252.8,91.47,0.031,0.01,0.008
212104427,08 40 16.439,+22 06 24.77,1,17.951,,,,08401643+2206247,6728-301-3-0141-0241,EXTENDED,gri,,-3,3,3,3,,,,,,,19.281,0.039,18.727,0.011,18.096,0.009,17.619,0.008,17.493,0.023,16.758,0.158,15.816,0.162,15.144,0.146,,,,,,,,,,,,,,,,,,,,,,,,
212104491,08 23 43.859,+22 06 29.47,1,11.624,,1390-925-1,561-046596,08234386+2206295,,STAR,gri,rpm,-3.6,1.7,-11,2,,,12.451,0.247,12.13,0.224,,,12.283,0.03,11.6,0.04,11.342,0.06,,,10.258,0.021,9.817,0.026,9.73,0.02,5105,103,103,2.777,0.81,0.486,-0.615,0.4,0.25,6.03,3.909,3.319,0.95,0.265,0.055,0.003,0.04,0.003,1006,689.8,546.3,0.033,0.01,0.008
212104541,08 42 40.586,+22 06 32.36,1,9.103,42743,1399-908-1,561-047470,08424059+2206323,,STAR,BV,plx,6.13,1.5,-6.05,1.04,1.96,1.17,11.078,0.085,9.443,0.028,,,,,,,,,,,6.709,0.018,6.002,0.021,5.775,0.018,4169,82,82,1.69,0.16,0.192,0.005,0.15,0.24,26.718,6.077,4.951,1.374,0.295,0.246,6.49E-05,4.79E-05,3.15E-05,510.2,304.6,304.6,0.032,0.014,0.007
212104647,08 37 29.134,+22 06 40.72,1,11.199,,1398-2126-1,561-047250,08372913+2206407,,STAR,BV,rpm,-10.6,1.4,-9.5,1.5,,,11.79,0.109,11.275,0.104,,,,,,,,,,,10.469,0.029,10.211,0.03,10.174,0.018,6170,249,199,4.151,0.185,0.259,-0.08,0.15,0.27,1.439,0.632,0.33,1.189,0.211,0.176,0.315,0.387,0.191,361.2,139.2,85.93,0.029,0.01,0.008
212104651,08 28 56.304,+22 06 40.83,1,14.275,,,561-046861,08285630+2206408,,STAR,gri,rpm,-5.2,2.8,-7.3,2.8,,,15.564,0.06,14.548,0.04,,,15.014,0.04,14.25,0.047,13.957,0.071,,,12.819,0.022,12.299,0.026,12.199,0.021,4951,98,98,3.454,1.16,0.696,-0.436,0.42,0.35,2.958,2.589,2.304,0.891,0.098,0.131,0.028,2.039,0.025,1729,1410,1362,0.033,0.007,0.006
212104682,08 41 39.100,+22 06 43.46,1,14.117,,,561-047427,08413909+2206434,,STAR,gri,lam,-0.7,2,-15.5,2.1,,,15.03,0.03,14.185,0.03,,,14.575,0.01,13.912,0.045,13.921,0.55,,,12.595,0.02,12.147,0.023,12.09,0.026,5196,145,103,3.658,0.102,0.085,-0.381,0.16,0.2,2.473,0.347,0.304,1.055,0.182,0.101,0.064,0.025,0.018,1327,151.7,161.7,0.032,0.012,0.005
212104742,08 39 13.323,+22 06 48.82,1,17.539,,,,,6728-301-3-0139-0287,EXTENDED,gri,,-9,3,9,3,,,,,,,18.782,0.043,17.708,0.009,17.482,0.01,17.286,0.012,17.218,0.038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212104758,08 28 22.374,+22 06 50.27,1,12.738,,,561-046840,08282237+2206504,,STAR,gri,rpm,-2.1,1.6,-23.4,1.3,,,13.579,0.043,12.907,0.031,,,13.184,0.032,12.704,0.041,12.547,0.062,,,11.671,0.022,11.358,0.022,11.286,0.017,5849,139,116,4.395,0.075,0.285,-0.178,0.16,0.2,1.025,0.456,0.105,0.997,0.082,0.082,0.871,0.264,0.569,420.7,186.9,51.75,0.032,0.011,0.008
212104761,08 48 13.475,+22 06 50.54,1,14.589,,,561-047689,08481345+2206506,5037-301-6-0133-0271,STAR,gri,rpm,430,8,-135,8,,,17.601,0.18,16.077,0.067,,,16.87,0.06,15.44,0.05,13.611,0.01,,,11.133,0.027,10.59,0.03,10.297,0.022,3566,270,596,5.059,0.14,0.12,-0.2,0.25,0.4,0.216,0.096,0.077,0.195,0.144,0.08,18.08,18.49,8.027,36.03,12.46,14.92,0.004,0.005,0.002
212104784,08 32 06.964,+22 06 52.17,1,17.198,,,,08320696+2206521,4517-301-2-0111-0316,STAR,gri,rpm,-47,3,8,3,,,,,,,21.689,0.157,19.038,0.01,17.517,0.006,16.41,0.005,15.781,0.006,14.457,0.029,13.861,0.04,13.639,0.043,3356,33,33,5.126,0.02,0.034,-0.037,0.14,0.05,0.183,0.018,0.004,0.163,0.017,0.003,26.76,1.606,4.399,123.4,14.61,3.702,0.016,0.015,0.001
212104816,08 43 43.430,+22 06 55.26,1,12.927,,,561-047516,08434344+2206552,,STAR,gri,rpm,-136.8,2.6,-27.6,1.9,,,13.983,0.02,13.043,0.03,,,13.544,0.01,12.651,0.03,12.662,0.6,,,11.144,0.022,10.612,0.021,10.5,0.019,4692,135,189,4.717,0.108,0.135,-0.797,0.81,0.45,0.532,0.173,0.107,0.588,0.211,0.085,3.581,2.253,1.636,137.9,60.69,10.97,0.019,0.006,0.005
212104857,08 41 49.945,+22 06 58.09,1,12.961,,,561-047435,08414994+2206581,,STAR,gri,rpm,-7.3,1,-0.2,1.4,,,13.464,0.03,12.874,0.03,,,13.126,0.01,12.705,0.01,12.891,0.56,,,11.809,0.023,11.535,0.023,11.466,0.025,6044,95,71,4.162,0.185,0.259,-0.122,0.12,0.21,1.354,0.567,0.266,1.123,0.15,0.107,0.371,0.344,0.223,601,223.3,121.4,0.034,0.007,0.006
212104946,08 27 41.737,+22 07 04.34,1,11.057,,1391-1059-1,561-046808,08274173+2207044,,STAR,gri,plx,-8.3,1.9,-5.3,2.2,,,12.009,0.188,11.484,0.156,,,11.768,0.03,11.047,0.04,10.752,0.06,,,9.623,0.022,9.152,0.022,9.015,0.017,4956,80,80,2.708,0.532,0.38,-0.572,0.25,0.25,6.876,3.483,3.002,1.003,0.24,0.1,0.002,0.012,0.002,711.5,289,289,0.033,0.008,0.007
212104955,08 55 05.814,+22 07 04.76,1,12.34,,,561-047973,08550580+2207048,,STAR,gri,rpm,8.6,1.8,-6.9,0.9,,,13.437,0.01,12.555,0.01,,,12.956,0.02,12.309,0.01,12.076,0.03,,,11.033,0.022,10.634,0.021,10.504,0.018,5205,124,62,2.815,1.666,0.442,-0.662,0.64,0.2,7.252,2.472,6.36,0.916,0.192,0.022,0.003,1.127,0.002,1776,488.8,1532,0.034,0.008,0.008
212104990,08 33 04.010,+22 07 07.59,1,14.111,,,561-047068,08330401+2207076,,STAR,JHK,rpm,-2.6,1.7,-12.3,1.8,,,,,,,,,,,,,,,,,12.657,0.023,12.167,0.025,12.074,0.017,5028,118,148,4.581,0.035,1.211,-0.156,0.2,0.48,0.775,2.577,0.052,0.848,0.102,0.073,1.773,0.263,1.749,413.2,1349,44.93,0.031,0.006,0.005
212105024,08 32 18.747,+22 07 10.30,1,10.869,,1398-957-1,561-047029,08321874+2207103,,STAR,gri,rpm,25.8,1.6,-23.5,1.7,,,11.696,0.1,11.153,0.101,,,11.371,0.03,10.829,0.04,10.655,0.06,,,9.761,0.022,9.43,0.021,9.388,0.018,5686,113,135,4.43,0.072,0.528,-0.036,0.15,0.21,1.012,0.912,0.118,1.018,0.106,0.076,0.96,0.323,0.814,165.7,150.1,23.76,0.023,0.01,0.006
212105081,08 42 58.461,+22 07 14.56,1,13.019,,,561-047487,08425846+2207146,,STAR,gri,rpm,-27.9,1.2,2.6,1.3,,,13.606,0.01,12.945,0.04,,,13.234,0.01,12.756,0.03,12.926,0.58,,,11.727,0.023,11.423,0.022,11.341,0.02,5867,94,94,4.353,0.088,0.154,-0.123,0.15,0.18,1.09,0.207,0.147,1.007,0.054,0.076,0.736,0.378,0.289,453.9,92.31,64.89,0.032,0.013,0.008
212105099,08 33 46.020,+22 07 15.28,1,10.737,,1398-1363-1,561-047100,08334602+2207153,,STAR,BV,plx,-14.5,1.3,-27.4,1.4,,,11.686,0.111,10.911,0.082,,,,,,,,,,,9.87,0.023,9.597,0.023,9.537,0.02,5916,147,147,4.423,0.035,0.049,-0.183,0.2,0.32,1.013,0.055,0.052,1,0.069,0.11,0.941,0.127,0.133,172.1,11.71,11.71,0.022,0.007,0.005
212105127,08 49 34.133,+22 07 17.14,1,16.408,,,561-047753,08493410+2207170,5037-301-6-0135-0352,STAR,JHK,rpm,-19.7,3.8,-43.6,4,,,,,,,,,,,,,,,,,14.728,0.044,14.196,0.05,14.048,0.057,3744,556,232,4.972,0.09,0.126,-0.227,0.25,0.5,0.303,0.112,0.082,0.319,0.161,0.115,10.35,7.026,4.792,266.9,163.6,87.71,0.026,0.01,0.007
212105128,08 32 27.875,+22 07 17.16,1,12.017,,,561-047042,08322787+2207171,,STAR,gri,rpm,-20.6,0.9,-44.8,1.1,,,13.383,0.042,12.366,0.031,,,12.885,0.031,12.004,0.04,11.645,0.06,,,10.39,0.022,9.821,0.021,9.696,0.019,4698,75,75,4.652,0.02,0.02,-0.083,0.12,0.21,0.674,0.022,0.038,0.745,0.036,0.05,2.39,0.261,0.143,114.5,5.509,6.954,0.016,0.005,0.004
212105290,08 37 39.012,+22 07 28.57,1,14.07,,,561-047261,08373901+2207285,,STAR,BV,rpm,-0.5,2.4,1.2,2.5,,,15.234,0.02,14.303,0.038,,,,,,,,,,,12.627,0.027,12.126,0.03,12.059,0.018,4977,147,118,3.25,0.552,0.644,-0.412,0.3,0.48,3.693,3.337,1.753,0.963,0.238,0.119,0.014,0.078,0.012,1912,1513,844.6,0.035,0.013,0.007
212105338,08 36 20.989,+22 07 31.50,1,14.334,,,561-047193,08362099+2207314,6597-301-4-0229-0037,STAR,BV,rpm,-13.9,2,2.1,2.7,,,15.185,0.02,14.481,0.039,,,,,,,,,,,12.98,0.021,12.602,0.023,12.443,0.025,5455,191,159,4.515,0.05,0.09,-0.158,0.2,0.44,0.872,0.132,0.097,0.891,0.067,0.094,1.365,0.353,0.376,583.1,129,77.57,0.033,0.013,0.008
212105410,08 45 17.680,+22 07 38.57,1,12.937,,,561-047579,08451767+2207385,,STAR,gri,rpm,1.8,1.3,3.6,2.4,,,13.866,0.02,12.97,0.05,,,13.409,0.02,12.68,0.06,12.735,0.59,,,11.332,0.022,10.795,0.021,10.75,0.019,4910,78,78,2.753,0.57,0.475,-0.502,0.25,0.4,6.009,5.181,2.43,1.007,0.174,0.131,0.003,0.016,0.002,1709,1075,659.9,0.033,0.01,0.008
212105411,08 28 54.499,+22 07 38.59,1,16.403,,,,08285449+2207385,6728-301-5-0124-0367,EXTENDED,gri,,0,3,8,3,,,,,,,19.24,0.045,17.396,0.006,16.418,0.004,15.978,0.004,15.614,0.007,15.141,0.059,14.301,0.076,13.893,0.055,,,,,,,,,,,,,,,,,,,,,,,,
212105445,08 56 15.291,+22 07 40.78,1,14.519,,,561-048027,08561529+2207407,,STAR,gri,rpm,-20.5,2.2,-20.1,2.4,,,15.845,0.03,14.792,0.03,,,15.303,0.05,14.422,0.05,14.183,0.06,,,13.026,0.02,12.584,0.026,12.436,0.025,5012,80,121,4.576,0.036,0.03,-0.001,0.2,0.24,0.768,0.039,0.055,0.824,0.035,0.063,1.774,0.263,0.193,473.1,30.58,42.42,0.031,0.005,0.005
212105502,08 41 10.245,+22 07 45.31,1,18.531,,,,08411024+2207453,6728-301-3-0142-0408,STAR,gri,rpm,-23,4,-12,4,,,,,,,22.903,0.411,20.882,0.04,19.277,0.013,17.523,0.006,16.54,0.009,15.002,0.038,14.391,0.043,14.213,0.065,3303,154,185,5.165,0.02,0.024,-0.174,0.25,0.3,0.162,0.013,0.005,0.143,0.015,0.009,32.75,2.748,3.962,136.1,19.09,16.74,0.016,0.006,0.003
212105532,08 55 26.988,+22 07 47.50,1,12.826,,,561-047991,08552699+2207475,,STAR,gri,lam,-11,1.1,-1,1.8,,,13.425,0.03,12.905,0.01,,,13.1,0.05,12.787,0.04,12.709,0.01,,,11.985,0.022,11.764,0.023,11.693,0.02,6231,176,126,4.108,0.125,0.125,-0.28,0.18,0.15,1.492,0.323,0.225,1.139,0.112,0.134,0.291,0.201,0.103,745.1,140.5,118.2,0.033,0.01,0.007
212105534,08 27 39.446,+22 07 47.58,1,14.923,,,561-046806,08273944+2207478,4508-301-4-0096-0381,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,12.731,0.022,12.166,0.026,11.891,0.018,3493,121,146,5.049,0.077,0.055,-0.015,0.12,0.18,0.227,0.05,0.049,0.215,0.071,0.06,17.46,8.968,5.1,76.28,22.67,23.29,0.011,0.006,0.004
212105613,08 32 35.038,+22 07 53.63,1,12.473,,,561-047048,08323503+2207535,,STAR,gri,rpm,-3,1,-5.3,1.4,,,13.225,0.042,12.577,0.031,,,12.877,0.031,12.417,0.041,12.3,0.061,,,11.495,0.022,11.251,0.022,11.185,0.019,6060,145,121,4.145,0.215,0.258,-0.032,0.12,0.18,1.435,0.698,0.354,1.182,0.19,0.142,0.334,0.397,0.204,557.5,279.4,140.4,0.034,0.008,0.007
212105621,08 40 01.771,+22 07 54.48,1,14.928,,,561-047362,08400177+2207544,6728-301-3-0141-0032,STAR,gri,lam,-11.2,2.8,1.2,3.1,,,15.764,0.03,14.885,0.044,,,15.331,0.043,14.557,0.05,14.755,0.8,,,13.201,0.023,12.72,0.024,12.592,0.024,5082,153,153,4.594,0.025,0.03,-0.141,0.12,0.12,0.747,0.049,0.039,0.81,0.049,0.049,1.905,0.208,0.223,508.3,56.27,42.58,0.032,0.011,0.007
212105631,08 41 07.564,+22 07 55.02,1,17.312,,,,08410756+2207550,6728-301-3-0142-0404,EXTENDED,gri,,10,3,17,3,,,,,,,19.532,0.078,18.039,0.01,17.393,0.008,17.001,0.008,16.7,0.023,16.795,0.156,16,0.189,15.528,0.207,,,,,,,,,,,,,,,,,,,,,,,,
212105669,08 27 19.727,+22 07 56.90,1,16.354,,,,08271972+2207569,4508-301-4-0096-0331,STAR,gri,rpm,7,3,-53,3,,,,,,,20.734,0.063,18.154,0.007,16.743,0.005,15.582,0.005,14.973,0.006,13.64,0.025,12.984,0.024,12.741,0.023,3619,129,86,5.011,0.035,0.035,-0.054,0.16,0.24,0.27,0.036,0.032,0.273,0.056,0.037,13.27,2.869,2.359,141.5,26.21,15.16,0.021,0.007,0.005
212105718,08 54 53.959,+22 07 59.88,1,13.171,,,561-047968,08545395+2207599,,STAR,gri,rpm,25.4,1.8,3.1,1.8,,,15.335,0.01,13.818,0.02,,,14.653,0.02,13.237,0.04,12.535,0.01,,,10.986,0.025,10.313,0.021,10.135,0.02,3853,38,38,4.87,0.022,0.02,0.028,0.05,0.06,0.407,0.008,0.011,0.447,0.009,0.059,6.66,0.509,0.4,73.34,14.43,4.895,0.013,0.003,0.002
212105806,08 57 40.260,+22 08 06.90,1,14.231,,,561-048083,08574026+2208070,,STAR,gri,rpm,-7.1,1.8,1.8,3.7,,,15.549,0.08,14.546,0.02,,,15.039,0.03,14.169,0.03,13.884,0.05,,,12.686,0.021,12.232,0.024,12.095,0.023,4931,59,59,4.58,0.024,1.08,0.019,0.25,0.25,0.78,2.513,0.04,0.863,0.251,0.052,1.743,0.213,1.711,407.4,1283,27.19,0.034,0.029,0.007
212105816,08 51 52.012,+22 08 07.57,1,14.317,,,561-047854,08515202+2208075,,STAR,gri,rpm,4.6,1.8,-9.3,2.2,,,15.644,0.04,14.661,0.05,,,15.157,0.01,14.235,0.04,13.957,0.02,,,12.764,0.025,12.217,0.021,12.146,0.019,4764,57,115,4.629,0.03,0.03,-0.051,0.15,0.21,0.701,0.04,0.045,0.774,0.039,0.054,2.165,0.321,0.235,360.9,24.92,32.21,0.03,0.007,0.003
212105869,08 44 13.849,+22 08 11.20,1,15.907,,,,08441384+2208111,6597-301-3-0240-0096,EXTENDED,gri,,10,2,1,2,,,,,,,17.035,0.013,16.124,0.003,15.835,0.004,15.759,0.005,15.656,0.015,15.891,0.119,15.492,0.175,,,,,,,,,,,,,,,,,,,,,,,,,,
212105907,08 37 57.725,+22 08 14.24,1,14.397,,,561-047275,08375772+2208142,,STAR,gri,rpm,6.5,2.1,-64.5,2.2,,,14.813,0.01,14.247,0.07,,,14.435,0.036,13.989,0.01,14.38,0.8,,,13.018,0.024,12.68,0.034,12.575,0.021,5778,91,114,4.539,0.07,0.084,-0.965,0.36,0.36,0.757,0.105,0.078,0.739,0.058,0.039,1.647,0.524,0.465,514,95.48,95.05,0.03,0.008,0.007
212106005,08 31 32.888,+22 08 20.83,1,18.025,,,,08313288+2208208,,STAR,J,,,,,,,,,,,,,,,,,,,,,,16.488,0.135,16.004,0.169,,,,,,,,,,,,,,,,,,,,,,,,,,
212106017,08 28 17.278,+22 08 21.75,1,11.972,,,561-046836,08281727+2208218,,STAR,gri,rpm,-7.3,0.9,-8,1.2,,,13.185,0.042,12.252,0.03,,,12.711,0.031,11.932,0.04,11.656,0.06,,,10.497,0.02,9.99,0.022,9.898,0.021,4892,79,59,2.938,0.465,0.651,-0.378,0.25,0.25,5.02,5.382,2.037,1.041,0.174,0.109,0.006,0.026,0.006,976.2,848.3,351.7,0.034,0.008,0.007
212106039,08 42 39.047,+22 08 23.34,1,13.382,,,561-047469,08423905+2208232,,STAR,gri,rpm,3.6,1.6,-2.9,1.8,,,14.293,0.04,13.418,0.04,,,13.844,0.01,13.109,0.02,13.184,0.6,,,11.778,0.023,11.33,0.021,11.237,0.02,5047,125,83,3.452,0.924,0.462,-0.29,0.3,0.3,2.882,2.099,2.078,1.022,0.23,0.164,0.03,0.862,0.024,1076,575.1,751.5,0.037,0.014,0.01
212106051,08 36 38.466,+22 08 23.85,1,13.995,,,561-047208,08363846+2208238,,STAR,BV,rpm,2.3,1.7,-3.6,2.4,,,15.1,0.02,14.212,0.037,,,,,,,,,,,12.479,0.023,11.995,0.023,11.923,0.02,5026,118,118,3.302,0.504,0.756,-0.417,0.35,0.42,3.421,4.192,1.414,0.988,0.196,0.131,0.017,0.071,0.015,1677,1845,654.4,0.034,0.008,0.008
212106089,08 55 30.179,+22 08 26.67,1,18.195,,,,08553017+2208266,,STAR,J,,,,,,,,,,,,,,,,,,,,,,16.641,0.145,15.978,0.181,,,,,,,,,,,,,,,,,,,,,,,,,,
212106101,08 56 12.817,+22 08 27.16,1,19.18,,,,,5045-301-4-0156-0299,STAR,gri,,38,5,-57,5,,,,,,,22.79,0.356,20.386,0.022,19.164,0.012,18.663,0.012,18.329,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212106185,08 25 04.427,+22 08 33.64,1,12.829,,,561-046672,08250442+2208336,,STAR,gri,rpm,-17,1.4,-4.5,1.4,,,13.649,0.043,12.976,0.031,,,13.284,0.032,12.806,0.041,12.634,0.062,,,11.74,0.022,11.465,0.027,11.38,0.019,5912,142,95,4.333,0.085,0.187,-0.105,0.15,0.21,1.111,0.294,0.123,1.032,0.073,0.117,0.684,0.269,0.332,467.8,124.7,57.54,0.032,0.01,0.008
212106280,08 41 10.009,+22 08 40.25,1,13.056,,,561-047410,08411000+2208403,,STAR,gri,rpm,16.6,1.2,-9.6,1.3,,,13.717,0.03,12.966,0.01,,,13.328,0.02,12.718,0.01,12.94,0.68,,,11.514,0.023,11.04,0.021,10.969,0.019,5206,103,62,3.377,1.128,0.47,-0.865,0.5,0.25,2.93,2.011,2.177,0.879,0.049,0.086,0.028,1.295,0.022,888.4,599.6,630.8,0.029,0.01,0.006
212106282,08 27 29.308,+22 08 40.37,1,10.883,,,561-046797,08272930+2208402,,STAR,gri,rpm,0,0.9,-5.1,1,,,13.108,0.041,11.496,0.03,,,12.336,0.03,10.956,0.04,10.26,0.06,,,8.549,0.03,7.773,0.021,7.552,0.021,3894,38,46,1.324,0.15,0.3,0.098,0.05,0.32,36.691,13.957,5.462,1.132,0.046,0.119,2.06E-05,1.48E-05,1.28E-05,1950,644.3,210.4,0.028,0.009,0.001
212106306,08 55 10.056,+22 08 42.62,1,10.608,,1400-1009-1,561-047978,08551005+2208424,,STAR,gri,lam,-3.2,1.6,-0.8,1.6,,,11.822,0.18,10.758,0.09,,,11.451,0.05,10.551,0.04,10.247,0.03,,,9.04,0.03,8.489,0.016,8.371,0.046,4682,94,94,2.537,0.168,0.12,-0.06,0.1,0.12,10.781,0.739,2.233,1.384,0.319,0.228,0.001,9.08E-04,4.18E-04,957.7,60.02,191.3,0.034,0.01,0.007
