EPIC,RA,Dec,Data Availability,KepMag,HIP,TYC,UCAC,2MASS,SDSS,Object type,Kepflag,stpropflag,pmra,e_pmra,pmdec,e_pmdec,plx,e_plx,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,Teff,ep_teff,em_teff,logg,ep_logg,em_logg,[Fe/H],ep_[Fe/H],em_[Fe/H],Radius,ep_rad,em_rad,mass,ep_mass,em_mass,rho,ep_rho,em_rho,Distance,ep_d,em_d,E(B-V),ep_E(B-V),em_E(B-V)
211575232,08 44 03.526,+14 11 47.02,1,16.94,,,,08440352+1411470,5194-301-5-0119-0202,STAR,gri,rpm,11,3,-32,3,,,,,,,21.516,0.102,19.019,0.009,17.601,0.006,16.049,0.005,15.213,0.005,13.676,0.029,13.036,0.034,12.772,0.025,3560,128,85,5.029,0.025,0.035,0,0.12,0.18,0.255,0.035,0.026,0.254,0.047,0.039,15.16,2.651,3.062,131,22.21,18.99,0.018,0.004,0.003
211575254,09 01 29.256,+14 11 48.05,1,13.549,,,521-048016,09012925+1411481,,STAR,BV,rpm,-4.3,6.3,0.7,4.1,,,14.755,0.02,13.728,0.034,,,,,,,,,,,11.631,0.022,10.992,0.02,10.849,0.018,4472,131,236,2.526,2.266,1.236,-0.29,0.3,1.2,8.823,29.18,8.348,0.821,0.194,0.233,0.001,3.64,0.001,1639,4140,1543,0.03,0.011,0.013
211575272,08 16 30.119,+14 11 49.18,1,17.143,,,,08163011+1411491,5112-301-3-0095-0310,EXTENDED,gri,,1,2,3,2,,,,,,,19.443,0.048,17.892,0.007,17.171,0.006,16.822,0.006,16.558,0.017,16.067,0.097,15.432,0.112,15.214,0.145,,,,,,,,,,,,,,,,,,,,,,,,
211575274,08 12 51.589,+14 11 49.25,1,13.231,,,521-045454,08125159+1411493,,STAR,gri,rpm,-15.9,1.8,-0.9,2.1,,,14.117,0.03,13.257,0.03,,,14.018,0.57,12.992,0.01,12.894,0.22,,,11.756,0.02,11.352,0.02,11.246,0.018,5286,209,83,4.492,0.078,0.884,-0.153,0.2,0.48,0.877,1.602,0.092,0.909,0.159,0.061,1.256,0.362,1.196,338.3,586.6,45.27,0.03,0.011,0.007
211575279,08 24 27.923,+14 11 49.32,1,13.985,,,521-046273,08242792+1411494,,STAR,gri,rpm,12.4,3.4,-4.4,3.7,,,15.25,0.1,14.29,0.03,,,14.712,0.02,13.942,0.05,13.673,0.07,,,12.636,0.021,12.188,0.027,12.077,0.022,5082,101,101,4.565,0.03,0.984,-0.102,0.2,0.28,0.805,2.023,0.066,0.869,0.118,0.074,1.627,0.293,1.581,434.7,1020,48.7,0.033,0.01,0.008
211575338,08 21 24.563,+14 11 53.20,1,15.659,,,521-046052,08212455+1411531,5112-301-2-0102-0337,STAR,JHK,rpm,8.6,7.6,-12,7,,,,,17.257,0.112,,,,,,,,,,,13.421,0.026,12.796,0.025,12.567,0.023,3770,143,143,4.918,0.077,0.055,-0.021,0.15,0.18,0.356,0.056,0.074,0.393,0.075,0.105,8.061,4.253,1.875,183.9,35.67,45.42,0.021,0.009,0.005
211575375,08 42 25.567,+14 11 55.10,1,14.641,,,521-047198,08422556+1411551,,STAR,gri,rpm,-13.3,3.5,23.8,3.7,,,16.5,0.06,15.141,0.01,,,15.832,0.07,14.613,0.02,14.13,0.06,,,12.691,0.026,12.077,0.034,11.907,0.02,4115,119,119,4.789,0.081,0.045,-0.086,0.15,0.21,0.492,0.051,0.08,0.556,0.056,0.101,4.597,1.807,0.86,197.6,25.65,38.97,0.023,0.006,0.007
211575501,08 39 56.328,+14 12 01.59,1,10.99,,809-1479-1,522-046594,08395634+1412016,,STAR,gri,rpm,-2.6,2,-8.8,2,,,13.148,0.493,11.383,0.143,,,11.838,0.07,11.46,0.88,10.627,0.09,,,9.422,0.023,8.832,0.023,8.706,0.02,4641,90,90,2.435,0.198,0.165,-0.149,0.2,0.32,11.151,2.305,2.471,1.208,0.205,0.205,8.16E-04,7.04E-04,3.78E-04,1130,188.6,219.6,0.035,0.013,0.008
211575521,08 19 13.388,+14 12 02.46,1,7.722,40761,807-702-1,522-045471,08191338+1412023,,STAR,BV,plx,34.91,1.13,25.95,0.86,17.43,0.88,8.528,0.017,7.856,0.012,,,,,,,,,,,6.698,0.024,6.426,0.018,6.374,0.021,6054,192,240,4.353,0.08,0.176,-0.138,0.25,0.35,1.11,0.25,0.15,1.037,0.136,0.136,0.695,0.343,0.314,52.61,1.578,1.578,0.008,0.002,0.002
211575534,08 37 43.402,+14 12 03.07,1,12.413,,,522-046495,08374340+1412030,,STAR,gri,rpm,-28.1,1.5,10.4,1.9,,,13.173,0.05,12.621,0.06,,,12.829,0.09,12.466,0.01,12.235,0.12,,,11.423,0.022,11.129,0.022,11.065,0.02,6034,145,145,4.302,0.115,0.207,-0.343,0.3,0.3,1.128,0.325,0.148,0.966,0.135,0.113,0.639,0.306,0.347,410.1,108.8,63.45,0.03,0.013,0.007
211575568,08 33 38.075,+14 12 04.19,1,13.92,,,522-046255,08333808+1412042,,STAR,gri,rpm,3,1.9,-8.1,2.1,,,14.488,0.06,13.68,0.01,,,14.043,0.07,13.879,0.74,13.185,0.05,,,12.176,0.022,11.714,0.022,11.649,0.021,5101,123,102,3.466,0.828,0.828,-0.466,0.42,0.35,2.622,3.737,1.756,0.938,0.206,0.074,0.027,0.837,0.025,1069,1458,704.2,0.033,0.013,0.008
211575641,08 12 46.228,+14 12 07.88,1,16.83,,,,08124622+1412078,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,15.4,0.05,14.782,0.069,14.83,0.121,4302,414,414,4.743,0.154,0.11,-0.242,0.25,0.35,0.525,0.128,0.155,0.574,0.129,0.18,3.764,4.1,1.389,757.8,315.1,292,0.032,0.011,0.007
211575648,08 13 46.085,+14 12 08.12,1,15.493,,,522-045090,08134608+1412081,,STAR,gri,rpm,-9.7,3.3,-2.2,3.5,,,17.462,0.09,16.145,0.07,,,16.874,0.02,15.438,0.01,14.9,0.28,,,13.286,0.024,12.607,0.024,12.446,0.024,3804,118,142,4.942,0.048,0.072,-0.11,0.1,0.08,0.338,0.057,0.049,0.37,0.088,0.063,9.057,3.021,2.645,161.3,36.59,25.26,0.029,0.011,0.007
211575674,08 15 03.999,+14 12 09.26,1,18.111,,,,08150399+1412092,5061-301-1-0060-0499,STAR,gri,rpm,28,3,-27,3,,,,,,,22.765,0.258,19.673,0.013,18.268,0.007,17.442,0.007,16.962,0.011,15.659,0.074,15.176,0.102,14.915,0.14,3661,44,58,5.005,0.035,0.035,-0.095,0.08,0.1,0.274,0.031,0.033,0.28,0.045,0.045,13.14,3.25,2.21,362.5,52.74,46.04,0.03,0.011,0.007
211575792,08 14 32.176,+14 12 14.88,1,14.873,,,522-045154,08143217+1412148,5061-301-1-0060-0103,STAR,gri,rpm,-11.3,3.5,8.8,3.8,,,15.996,0.07,14.989,0.01,,,15.867,0.56,14.62,0.02,14.447,0.3,,,13.08,0.021,12.507,0.024,12.43,0.026,4709,141,141,4.637,0.035,0.042,-0.082,0.16,0.28,0.675,0.062,0.057,0.749,0.048,0.076,2.326,0.407,0.346,399.2,46.66,41.78,0.031,0.013,0.007
211575883,08 30 34.285,+14 12 19.16,1,12.029,,,522-046107,08303428+1412191,,STAR,gri,rpm,-14.7,1.3,-6,1.3,,,12.699,0.07,12.134,0.03,,,12.358,0.06,11.99,0.02,11.889,0.05,,,11.061,0.023,10.828,0.027,10.766,0.021,6225,154,154,4.193,0.14,0.224,-0.073,0.15,0.21,1.411,0.463,0.229,1.205,0.119,0.119,0.369,0.309,0.205,464.1,148.3,83.37,0.031,0.01,0.007
211575915,08 27 20.404,+14 12 20.52,1,14.587,,,522-045943,08272041+1412205,5080-301-1-0086-0193,STAR,gri,rpm,-8.1,4.6,-5,5,,,15.646,0.1,14.901,0.07,,,15.18,0.04,14.647,0.08,14.332,0.05,,,13.173,0.024,12.669,0.028,12.602,0.026,5107,121,121,3.155,1.26,0.9,-0.757,0.45,0.81,3.391,6.078,2.586,0.882,0.072,0.087,0.013,1.015,0.013,2301,3724,1703,0.034,0.013,0.009
211575981,08 27 15.943,+14 12 23.81,1,12.881,,,522-045940,08271594+1412238,,STAR,gri,rpm,-5.1,2.1,1,2.6,,,13.523,0.07,13.011,0.04,,,13.189,0.04,12.876,0.03,12.75,0.06,,,11.936,0.02,11.678,0.027,11.609,0.021,6264,124,124,4.162,0.144,0.168,-0.241,0.2,0.28,1.382,0.487,0.238,1.149,0.174,0.209,0.364,0.206,0.187,675.4,204.4,116.2,0.032,0.011,0.007
211575989,08 12 19.499,+14 12 24.22,1,13.806,,,522-044981,08121949+1412242,,STAR,gri,lam,-0.8,2,-3.4,2.3,,,14.615,0.04,13.807,0.02,,,14.529,0.6,13.567,0.02,13.496,0.2,,,12.346,0.021,11.923,0.022,11.887,0.023,5058,81,61,3.342,0.135,0.162,-0.614,0.15,0.15,3.48,0.778,0.636,0.95,0.128,0.046,0.022,0.016,0.009,1568,334.6,275.7,0.034,0.011,0.009
211576059,09 05 42.511,+14 12 27.71,1,14.646,,,522-047651,09054250+1412277,,STAR,gri,rpm,9.4,4.2,-29.6,4.7,,,15.881,0.11,14.965,0.02,,,15.395,0.09,14.618,0.05,14.324,0.02,,,13.178,0.026,12.694,0.038,12.561,0.026,4909,176,117,4.617,0.03,0.036,-0.242,0.2,0.24,0.691,0.058,0.045,0.738,0.068,0.057,2.139,0.317,0.276,451.1,43.52,39.69,0.034,0.011,0.008
211576111,08 19 46.390,+14 12 29.70,1,14.882,,,522-045514,08194638+1412297,5080-301-3-0075-0108,STAR,gri,rpm,-25.4,4.4,-6.6,4.8,,,16.616,0.01,15.083,0.03,,,16.442,0.8,14.57,0.11,14.214,0.55,,,12.407,0.022,11.742,0.02,11.605,0.018,4208,199,199,4.764,0.06,0.072,-0.01,0.15,0.18,0.524,0.088,0.075,0.586,0.083,0.069,3.786,1.416,0.881,194.9,41.59,40.37,0.023,0.008,0.006
211576176,09 03 19.111,+14 12 33.70,1,13.728,,,522-047545,09031911+1412337,,STAR,gri,rpm,-18.3,4.5,-20.3,4.9,,,14.792,0.09,13.948,0.02,,,14.316,0.07,13.672,0.02,13.475,0.04,,,12.411,0.024,12.056,0.033,11.94,0.021,5418,165,132,4.523,0.045,0.09,-0.163,0.25,0.3,0.835,0.14,0.077,0.882,0.075,0.09,1.405,0.372,0.417,436.7,92.21,49.28,0.032,0.011,0.008
211576181,08 15 48.734,+14 12 33.94,1,13.853,,,522-045239,08154873+1412339,,STAR,gri,rpm,-12.2,3.4,-83.9,3.8,,,15.201,0.02,13.894,0.035,,,15.283,0.77,13.428,0.07,13.24,0.51,,,11.465,0.023,10.773,0.029,10.657,0.021,4191,148,124,4.778,0.035,0.063,-0.092,0.15,0.24,0.506,0.065,0.037,0.572,0.072,0.04,4.252,0.686,1.004,124.3,25.48,24.92,0.018,0.006,0.005
211576189,08 21 35.686,+14 12 34.31,1,14.752,,,522-045614,08213570+1412342,5112-301-2-0102-0233,STAR,gri,rpm,9.4,4.5,-8.4,4.9,,,15.898,0.03,15.079,0.08,,,15.453,0.01,14.708,0.05,14.451,0.1,,,13.331,0.024,12.881,0.027,12.786,0.024,5099,123,102,4.572,0.035,0.819,-0.145,0.2,0.28,0.778,1.492,0.054,0.844,0.079,0.066,1.744,0.281,1.642,569.3,1058,50.09,0.034,0.011,0.008
211576317,08 40 52.843,+14 12 40.12,1,15.233,,,522-046649,08405284+1412402,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,12.78,0.032,12.104,0.035,11.851,0.022,3800,260,217,4.917,0.12,0.1,-0.064,0.15,0.21,0.346,0.098,0.102,0.389,0.125,0.15,8.414,6.411,3.639,126.7,53.51,43.68,0.018,0.008,0.007
211576406,08 36 05.112,+14 12 43.79,1,16.258,,,,08360511+1412437,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,14.053,0.026,13.514,0.028,13.209,0.033,3472,156,219,5.076,0.091,0.078,-0.03,0.15,0.18,0.209,0.056,0.052,0.199,0.073,0.062,19.83,11.89,6.425,122.4,40.07,35.27,0.018,0.007,0.007
211576432,08 36 13.338,+14 12 44.91,1,10.402,,809-577-1,522-046409,08361333+1412451,,STAR,gri,plx,-36.5,1.3,-45.9,1.2,,,10.484,0.048,9.746,0.033,,,10.078,0.04,10.509,0.9,9.492,0.08,,,8.659,0.019,8.409,0.033,8.31,0.026,6227,249,249,3.978,0.08,0.08,-0.034,0.12,0.21,1.883,0.203,0.154,1.329,0.105,0.14,0.186,0.054,0.049,206.7,17.4,17.4,0.024,0.007,0.006
211576475,08 20 02.152,+14 12 47.29,1,14.575,,,522-045533,08200214+1412472,5080-301-3-0075-0202,EXTENDED,gri,,-1.9,4.6,-10.1,5,,,15.621,0.05,14.671,0.05,,,15.452,0.68,14.441,0.08,14.198,0.06,,,13.17,0.026,12.724,0.027,12.663,0.028,,,,,,,,,,,,,,,,,,,,,,,,
211576476,09 03 15.956,+14 12 47.35,1,15.415,,,522-047543,09031596+1412473,,STAR,gri,rpm,-47.4,5.4,-46.7,5.1,,,17.7,0.25,16.457,0.079,,,17.2,0.075,16.053,0.075,14.65,0.04,,,12.442,0.024,11.926,0.035,11.628,0.023,3644,86,57,4.994,0.02,0.048,0.011,0.1,0.12,0.287,0.042,0.006,0.298,0.062,0.01,12.54,0.753,2.762,88.35,15.45,6.84,0.014,0.003,0.003
211576570,08 21 24.494,+14 12 52.48,1,13.401,,,522-045605,08212449+1412525,,STAR,gri,rpm,5.9,2.9,-4.7,3.3,,,14.627,0.01,13.664,0.04,,,14.092,0.01,13.344,0.05,13.104,0.03,,,11.963,0.024,11.414,0.025,11.329,0.023,4918,78,98,3.041,0.36,0.54,-0.495,0.3,0.25,4.905,4.563,1.839,0.996,0.191,0.104,0.007,0.025,0.006,1813,1321,664,0.034,0.011,0.007
211576648,08 37 31.836,+14 12 56.56,1,14.671,,,522-046484,08373183+1412565,5194-301-6-0109-0041,STAR,gri,rpm,-8.2,3.7,2.1,3.9,,,15.409,0.06,14.371,0.05,,,14.861,0.08,14.607,0.9,13.51,0.11,,,12.267,0.022,11.677,0.025,11.55,0.018,4680,140,169,2.915,1.751,0.618,-0.305,0.3,0.42,5.641,5.614,5.077,0.87,0.149,0.199,0.004,2.574,0.004,2181,1925,1966,0.031,0.01,0.01
211576682,08 23 55.264,+14 12 58.04,1,16.438,,,,08235526+1412580,5080-301-2-0081-0386,EXTENDED,gri,,0,2,-1,2,,,,,,,18.938,0.024,17.193,0.004,16.443,0.004,16.115,0.004,15.869,0.007,15.02,0.048,14.308,0.052,13.904,0.056,,,,,,,,,,,,,,,,,,,,,,,,
211576731,08 42 38.812,+14 13 00.74,1,12.132,,,522-046744,08423881+1413006,,STAR,gri,rpm,0.1,1.3,-4.4,1.4,,,12.868,0.05,12.276,0.02,,,12.502,0.04,12.115,0.02,11.973,0.06,,,11.108,0.024,10.854,0.034,10.743,0.02,6147,173,148,4.11,0.205,0.246,-0.056,0.15,0.21,1.537,0.634,0.384,1.211,0.209,0.149,0.267,0.389,0.159,493.5,195.9,120,0.032,0.011,0.006
211576793,08 24 53.612,+14 13 03.59,1,18.344,,,,08245361+1413035,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,16.783,0.168,15.845,0.178,15.2,0.162,3784,480,343,4.956,0.125,0.175,-0.207,0.2,0.32,0.323,0.168,0.128,0.346,0.195,0.162,9.357,10.42,4.93,726.5,518.7,345.9,0.033,0.011,0.008
211576798,08 19 00.515,+14 13 03.83,1,12.577,,,522-045453,08190051+1413038,,STAR,gri,rpm,-9.5,0.5,-7.5,1,,,13.039,0.03,12.325,0.05,,,13.127,0.78,12.185,0.09,12.342,0.6,,,11.084,0.018,10.775,0.019,10.698,0.018,5961,140,175,4.139,0.255,0.255,-0.102,0.2,0.28,1.362,0.575,0.405,1.077,0.194,0.121,0.372,0.573,0.226,424.8,212.8,141.8,0.03,0.011,0.009
211576850,08 13 27.088,+14 13 06.14,1,13.504,,,522-045067,08132709+1413062,,STAR,gri,rpm,-17,2.1,2.5,2.5,,,14.467,0.05,13.55,0.02,,,14.331,0.54,13.267,0.02,13.15,0.22,,,11.908,0.021,11.453,0.023,11.367,0.018,5142,123,123,4.551,0.045,1.116,-0.178,0.2,0.6,0.809,2.301,0.061,0.866,0.079,0.066,1.573,0.362,1.541,315.8,864,36.92,0.029,0.01,0.007
211576865,08 14 52.170,+14 13 06.97,1,14.647,,,522-045173,08145216+1413069,5061-301-1-0060-0243,STAR,gri,rpm,-14.1,3.6,-4.4,4,,,15.619,0.01,14.587,0.04,,,15.628,0.71,14.29,0.02,14.227,0.36,,,12.873,0.023,12.405,0.023,12.285,0.02,5052,161,100,4.576,0.035,1.008,-0.17,0.25,0.45,0.773,1.891,0.058,0.838,0.085,0.071,1.75,0.306,1.701,459,1139,51.42,0.033,0.014,0.009
211576887,08 14 29.155,+14 13 08.37,1,13.758,,,522-045150,08142915+1413083,,STAR,gri,rpm,-1.2,2.3,-2.8,2.6,,,14.612,0.05,13.73,0.04,,,14.495,0.57,13.501,0.01,13.442,0.26,,,12.256,0.021,11.831,0.02,11.714,0.022,5218,126,157,3.325,0.372,0.93,-0.466,0.42,0.49,2.336,5.363,1.436,0.927,0.261,0.065,0.035,0.964,0.033,1098,1629,745.7,0.035,0.01,0.007
211576951,09 04 17.123,+14 13 11.87,1,14.033,,,522-047583,09041712+1413119,,STAR,gri,rpm,41.2,4.3,-37.4,4.8,,,15.235,0.08,14.053,0.02,,,15.08,0.9,13.603,0.08,13.584,0.9,,,11.873,0.023,11.243,0.03,11.124,0.021,4223,252,252,4.747,0.112,0.08,-0.114,0.18,0.27,0.514,0.115,0.094,0.591,0.099,0.119,3.854,2.06,1.157,154.7,42.75,39.27,0.019,0.008,0.006
211577012,08 12 21.707,+14 13 14.76,1,14.63,,,522-044984,08122170+1413147,5112-301-4-0089-0105,STAR,gri,rpm,-5.5,3.5,-10.8,3.8,,,16.001,0.05,14.817,0.02,,,15.852,0.67,14.356,0.02,14.107,0.21,,,12.724,0.023,12.15,0.022,12.023,0.022,4649,138,110,4.636,0.04,1.208,-0.111,0.2,0.24,0.678,2.544,0.054,0.741,0.086,0.062,2.302,0.491,2.27,333.1,65.91,42.18,0.03,0.008,0.008
211577073,08 32 35.053,+14 13 18.12,1,13.931,,,522-046199,08323505+1413181,,STAR,gri,rpm,-15.9,1.8,-13.4,2.1,,,14.623,0.04,13.692,0.034,,,14.141,0.07,13.861,0.74,13.135,0.04,,,12.001,0.022,11.518,0.022,11.427,0.02,5043,152,122,4.568,0.04,1.192,-0.184,0.25,0.55,0.786,2.459,0.061,0.844,0.072,0.072,1.709,0.365,1.683,305.2,947.2,28.13,0.03,0.01,0.007
211577089,08 30 30.563,+14 13 18.61,1,12.34,,,522-046100,08303056+1413185,,STAR,gri,rpm,-1.1,3.4,-10.4,3.8,,,13.066,0.06,12.46,0.03,,,12.705,0.06,12.292,0.02,12.184,0.03,,,11.32,0.021,11.066,0.025,11.01,0.023,6104,170,122,4.172,0.192,0.224,-0.055,0.12,0.21,1.373,0.568,0.267,1.166,0.185,0.132,0.387,0.294,0.23,493.3,192,103.3,0.033,0.008,0.007
211577090,08 25 37.869,+14 13 18.64,1,12.429,,,522-045840,08253787+1413186,,STAR,gri,rpm,-9.8,1.9,-12.5,2.4,,,13.312,0.08,12.676,0.07,,,12.903,0.05,12.415,0.05,12.226,0.05,,,11.313,0.02,11.03,0.028,10.932,0.021,5924,139,174,4.24,0.155,0.31,-0.026,0.15,0.24,1.246,0.579,0.238,1.07,0.139,0.077,0.475,0.447,0.318,443.2,195.1,106.1,0.034,0.014,0.008
211577095,08 27 19.848,+14 13 18.89,1,14.566,,,522-045942,08271985+1413189,,STAR,gri,rpm,-10.3,4.5,-25.3,4.9,,,15.881,0.08,14.911,0.07,,,15.408,0.11,14.479,0.05,14.206,0.05,,,12.92,0.023,12.329,0.028,12.241,0.02,4669,112,130,4.652,0.036,0.03,-0.125,0.16,0.2,0.654,0.049,0.045,0.72,0.045,0.063,2.471,0.406,0.294,351.5,33.91,36.78,0.03,0.01,0.007
211577096,09 04 15.444,+14 13 18.92,1,16.618,,,,09041544+1413189,5182-301-1-0143-0158,STAR,gri,rpm,45,3,-36,3,,,,,,,21.243,0.118,18.497,0.008,16.965,0.004,15.812,0.003,15.187,0.005,13.865,0.028,13.263,0.033,13.073,0.023,3322,33,33,5.116,0.027,0.02,0.076,0.06,0.14,0.187,0.004,0.014,0.163,0.007,0.012,25.71,3.472,1.543,94.45,2.834,8.152,0.014,0.008,0.005
211577112,09 04 29.696,+14 13 20.07,1,14.779,,,522-047596,09042969+1413200,5182-301-1-0143-0198,STAR,gri,lam,-11,4.2,-4.2,4.8,,,15.543,0.07,14.791,0.04,,,15.7,0.9,14.638,0.13,14.385,0.05,,,13.355,0.024,12.87,0.032,12.845,0.023,5308,127,127,3.698,0.084,0.084,-0.611,0.15,0.15,2.24,0.276,0.206,0.935,0.081,0.045,0.079,0.028,0.021,1745,142.1,156.5,0.034,0.014,0.008
211577218,09 01 03.967,+14 13 24.92,1,14.507,,,522-047451,09010396+1413249,5194-301-2-0145-0061,STAR,gri,rpm,10.7,3.8,-21.8,4,,,15.555,0.09,14.794,0.04,,,15.102,0.04,14.566,0.02,14.252,0.02,,,13.159,0.023,12.679,0.023,12.606,0.023,5283,85,107,3.413,1.17,0.585,-1.027,0.45,1.26,2.623,2.318,1.972,0.786,0.072,0.101,0.029,2.313,0.025,1920,1655,1488,0.038,0.013,0.01
211577245,08 16 01.674,+14 13 25.81,1,16.953,,,,08160167+1413258,5080-301-4-0069-0417,STAR,gri,rpm,3,3,-11,3,,,,,,,21.144,0.083,18.613,0.008,17.142,0.005,16.242,0.005,15.817,0.007,14.494,0.035,13.831,0.029,13.585,0.029,3564,35,35,5.028,0.048,0.04,-0.026,0.12,0.12,0.248,0.039,0.033,0.247,0.049,0.049,15.08,5.355,3.374,186.3,34.11,34.04,0.028,0.017,0.005
211577272,08 18 22.885,+14 13 27.32,1,13.258,,,522-045409,08182289+1413272,,STAR,gri,rpm,-3.4,2.5,-4.8,2.9,,,14.429,0.047,13.144,0.032,,,14.303,0.79,12.82,0.07,12.811,0.6,,,11.114,0.02,10.543,0.015,10.409,0.02,4709,94,94,2.519,0.42,0.21,-0.302,0.25,0.35,9.022,2.627,3.028,1.09,0.184,0.184,0.001,0.004,8.33E-04,2046,589.8,610.9,0.035,0.011,0.008
211577320,08 28 01.325,+14 13 29.63,1,10.355,,808-707-2,522-045972,08280132+1413295,,STAR,BV,plx,-25,2.1,-17.4,2,,,11.05,0.065,10.459,0.054,,,,,,,,,,,9.537,0.026,9.296,0.033,9.275,0.023,6272,303,253,4.031,0.144,0.12,-0.031,0.12,0.21,1.739,0.359,0.252,1.323,0.13,0.155,0.214,0.117,0.076,299.8,50.45,50.45,0.028,0.008,0.007
211577353,08 39 40.728,+14 13 31.08,1,15.515,,,,08394072+1413310,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,13.191,0.024,12.611,0.025,12.31,0.02,3458,121,487,5.073,0.104,0.065,-0.014,0.15,0.18,0.208,0.052,0.069,0.2,0.069,0.083,19.56,13.73,6.183,80.98,33.41,40.4,0.012,0.006,0.006
211577357,08 25 47.881,+14 13 31.54,1,12.625,,,522-045855,08254788+1413315,,STAR,gri,rpm,-9.2,2.1,-15.5,2.5,,,13.493,0.07,12.839,0.04,,,13.099,0.04,12.616,0.04,12.421,0.07,,,11.501,0.02,11.169,0.027,11.073,0.02,5805,140,176,4.382,0.08,0.432,-0.127,0.2,0.32,1.056,0.679,0.134,1.003,0.085,0.102,0.839,0.28,0.651,388,252.4,53.17,0.033,0.015,0.008
211577383,08 28 01.232,+14 13 32.78,1,9.673,,808-707-1,522-045971,08280124+1413327,,STAR,gri,plx,-29.4,2.2,-7.7,2.1,,,10.834,0.058,10.255,0.046,,,10.127,0.2,9.575,0.05,9.478,0.06,,,9.304,0.057,9.111,0.075,9.02,0.058,6193,286,238,4.182,0.095,0.114,-0.053,0.15,0.24,1.398,0.198,0.126,1.182,0.098,0.156,0.399,0.139,0.137,205.3,21.02,21.02,0.024,0.007,0.006
211577384,08 15 36.626,+14 13 32.87,1,14.624,,,522-045227,08153661+1413328,5061-301-1-0061-0236,STAR,gri,rpm,-15.9,3.5,-17.8,3.8,,,15.824,0.07,14.615,0.05,,,15.879,0.75,14.182,0.03,14.086,0.46,,,12.523,0.023,11.917,0.029,11.794,0.019,4478,165,331,4.686,0.14,0.05,-0.091,0.2,0.28,0.619,0.066,0.162,0.677,0.066,0.171,2.831,2.441,0.53,257.3,44.31,87.08,0.025,0.007,0.007
211577395,08 37 58.274,+14 13 33.27,1,17.782,,,,08375827+1413332,5194-301-6-0109-0462,STAR,gri,,,,,,,,,,,,20.157,0.044,18.488,0.007,17.761,0.006,17.48,0.006,17.317,0.013,16.347,0.098,15.814,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,
211577424,08 45 01.605,+14 13 34.77,1,14.038,,,522-046825,08450159+1413347,,STAR,gri,rpm,-4.9,1.4,0.2,2,,,15.4,0.04,14.324,0.04,,,14.819,0.02,13.987,0.03,13.703,0.04,,,12.475,0.025,11.898,0.023,11.851,0.021,4800,76,76,2.649,0.72,0.36,-0.41,0.25,0.35,7.575,3.101,4.25,0.947,0.198,0.082,0.002,0.024,0.001,3173,1524,1627,0.035,0.014,0.01
211577426,08 37 35.878,+14 13 34.89,1,12.47,,,522-046489,08373587+1413348,,STAR,gri,rpm,-0.8,1.9,-5.7,2.2,,,13.075,0.05,12.069,0.07,,,12.477,0.08,12.467,0.9,11.343,0.1,,,10.157,0.024,9.602,0.022,9.519,0.018,4763,95,95,2.467,0.437,0.138,-0.3,0.2,0.28,10.62,1.34,4.147,1.14,0.216,0.18,9.41E-04,0.003,3.02E-04,1569,183.4,579.1,0.033,0.011,0.007
211577449,08 39 42.229,+14 13 36.18,1,14.533,,,522-046586,08394222+1413363,,STAR,gri,rpm,-3,3,-4.3,3.3,,,16.004,0.1,14.973,0.03,,,15.414,0.1,15.061,0.9,14.155,0.05,,,12.936,0.025,12.36,0.023,12.231,0.021,4698,139,139,4.615,0.055,2.189,-0.22,0.25,0.4,0.704,9.009,0.087,0.778,0.212,0.106,2.025,0.757,2.024,398.9,4833,80,0.032,0.016,0.008
211577464,08 26 06.497,+14 13 36.56,1,17.695,,,,08260649+1413365,,STAR,JHK,rpm,6,2,6,7,,,,,,,,,,,,,,,,,15.069,0.061,14.313,0.062,13.969,0.067,4075,272,272,4.804,0.119,0.085,-0.091,0.18,0.24,0.464,0.093,0.117,0.512,0.1,0.14,4.723,3.316,1.493,547.5,167.6,170.8,0.033,0.011,0.008
211577503,08 39 22.117,+14 13 38.65,1,14.458,,,522-046571,08392211+1413385,,STAR,gri,rpm,-1.6,2.9,-0.7,2.6,,,15.062,0.01,14.19,0.04,,,14.559,0.07,14.424,0.9,13.54,0.1,,,12.415,0.021,11.862,0.02,11.761,0.018,4815,114,114,2.788,0.636,0.53,-0.46,0.35,0.42,5.916,5.694,2.902,0.936,0.195,0.139,0.004,0.029,0.003,2612,2158,1182,0.034,0.013,0.009
